"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Sensor 1 Temperature (°C)","Sensor 1 Humidity (%)","Sensor 1 Heat Index (°C)","Sensor 1 Dew Point (°C)"
2026-08-18T17:40:00+05:30,2026-08-18 17:40:00,31.2,36.1,23.3,0,0,7.2,170,0,0,0,0,3.6,626.6,63,0,0,31,59,34.6,22.1
2026-08-18T17:35:00+05:30,2026-08-18 17:35:00,31.2,36.1,23.3,0,0,7.2,170,0,0,0,0,3.6,626.6,63,0,0,31,59,34.6,22.1
2026-08-18T17:30:00+05:30,2026-08-18 17:30:00,31.3,36.3,23.4,0,0,7.2,170,0,0,0,0,3.6,626.6,63,0,0,31,59,34.6,22.1
2026-08-18T17:25:00+05:30,2026-08-18 17:25:00,31.3,36,23.1,0,0,7.2,170,0,0,0,0,3.6,626.6,62,0,0.1,31,59,34.6,22.1
2026-08-18T17:20:00+05:30,2026-08-18 17:20:00,31.3,36,23.1,0,0,7.2,170,0,0,0,0,3.6,626.6,62,0,0.1,31.1,59,34.8,22.1
2026-08-18T17:15:00+05:30,2026-08-18 17:15:00,31.4,36.2,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,62,0,0.4,31.1,58,34.6,21.8
2026-08-18T17:10:00+05:30,2026-08-18 17:10:00,31.4,36.2,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,62,0,0.2,31.1,59,34.8,22.1
2026-08-18T17:05:00+05:30,2026-08-18 17:05:00,31.4,36.2,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,62,0,0.1,31.2,59,35.1,22.2
2026-08-18T17:00:00+05:30,2026-08-18 17:00:00,31.4,36.2,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,62,0,0.2,31.2,59,35.1,22.2
2026-08-18T16:55:00+05:30,2026-08-18 16:55:00,31.4,36.2,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,62,0,0.2,31.2,59,35.1,22.2
2026-08-18T16:50:00+05:30,2026-08-18 16:50:00,31.4,36.2,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,62,0,0.1,31.2,59,35.1,22.2
2026-08-18T16:45:00+05:30,2026-08-18 16:45:00,31.4,36.2,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,62,0,0.1,31.3,59,35.2,22.3
2026-08-18T16:40:00+05:30,2026-08-18 16:40:00,31.4,36.5,23.5,0,0,7.2,170,0,0,0,0,3.6,626.6,63,0,0.1,31.3,59,35.2,22.3
2026-08-18T16:35:00+05:30,2026-08-18 16:35:00,31.4,36.5,23.5,0,0,7.2,170,0,0,0,0,3.6,626.6,63,0,0.2,31.3,59,35.2,22.3
2026-08-18T16:30:00+05:30,2026-08-18 16:30:00,31.5,36.8,23.6,0,0,7.2,170,0,0,0,0,3.6,626.6,63,0,0.2,31.3,59,35.2,22.3
2026-08-18T16:26:00+05:30,2026-08-18 16:26:00,31.5,36.5,23.3,0,0,7.2,170,0,0,0,0,3.6,626.6,62,0,0.2,31.3,58,34.9,22
2026-08-18T14:45:00+05:30,2026-08-18 14:45:00,31.5,37.4,24.1,0,0,7.2,170,0,0,0,0,3.6,626.6,65,0,0.7,31,61,35.1,22.6
2026-08-18T14:40:00+05:30,2026-08-18 14:40:00,31.4,36.8,23.7,0,0,7.2,170,0,0,0,0,3.6,626.6,64,0,0.7,31,61,35.1,22.6
2026-08-18T14:35:00+05:30,2026-08-18 14:35:00,31.4,37.4,24.3,0,0,7.2,170,0,0,0,0,3.6,626.6,66,0,0.3,31,61,35.1,22.6
2026-08-18T14:30:00+05:30,2026-08-18 14:30:00,31.4,37.4,24.3,0,0,7.2,170,0,0,0,0,3.6,626.6,66,0,0.5,31,61,35.1,22.6
2026-08-18T14:25:00+05:30,2026-08-18 14:25:00,31.3,36.8,23.9,0,0,7.2,170,0,0,0,0,3.6,626.6,65,0,0.7,30.9,62,35.1,22.7
2026-08-18T14:20:00+05:30,2026-08-18 14:20:00,31.3,37.1,24.1,0,0,7.2,170,0,0,0,0,3.6,626.6,66,0,0.7,30.9,61,34.8,22.5
2026-08-18T14:16:00+05:30,2026-08-18 14:16:00,31.2,37,24.1,0,0,7.2,170,0,0,0,0,3.6,626.6,66,0,0.7,30.9,62,35.1,22.7
2026-08-18T14:10:00+05:30,2026-08-18 14:10:00,31.2,37.3,24.3,0,0,7.2,170,0,0,0,0,3.6,626.6,67,0,0.8,30.8,62,34.9,22.6
2026-08-18T14:05:00+05:30,2026-08-18 14:05:00,31.1,36.7,24,0,0,7.2,170,0,0,0,0,3.6,626.6,66,0,0.7,30.8,63,35.1,22.9
2026-08-18T14:00:00+05:30,2026-08-18 14:00:00,31,36.4,23.9,0,0,7.2,170,0,0,0,0,3.6,626.6,66,0,0.7,30.8,62,34.9,22.6
2026-08-18T13:55:00+05:30,2026-08-18 13:55:00,31,36.7,24.1,0,0,7.2,170,0,0,0,0,3.6,626.6,67,0,0.6,30.7,62,34.7,22.6
2026-08-18T13:50:00+05:30,2026-08-18 13:50:00,30.9,36.4,24,0,0,7.2,170,0,0,0,0,3.6,626.6,67,0,0.7,30.6,63,34.7,22.7
2026-08-18T13:45:00+05:30,2026-08-18 13:45:00,30.9,36.4,24,0,0,7.2,170,0,0,0,0,3.6,626.6,67,0,0.7,30.5,62,34.3,22.4
2026-08-18T13:40:00+05:30,2026-08-18 13:40:00,30.8,36.2,23.9,0,0,7.2,170,0,0,0,0,3.6,626.6,67,0,0.4,30.5,62,34.3,22.4
2026-08-18T13:35:00+05:30,2026-08-18 13:35:00,30.8,36.2,23.9,0,0,7.2,170,0,0,0,0,3.6,626.6,67,0,0.6,30.4,62,34.1,22.3
2026-08-18T13:30:00+05:30,2026-08-18 13:30:00,30.7,35.8,23.6,0,0,7.2,170,0,0,0,0,3.6,626.6,66,0,0.7,30.3,62,33.8,22.2
2026-08-18T13:25:00+05:30,2026-08-18 13:25:00,30.7,35.8,23.6,0,0,7.2,170,0,0,0,0,3.6,626.6,66,0,0.4,30.2,62,33.7,22.1
2026-08-18T13:21:00+05:30,2026-08-18 13:21:00,30.6,35.5,23.5,0,0,7.2,170,0,0,0,0,3.6,626.6,66,0,0.7,30.2,63,33.9,22.4
2026-08-18T13:15:00+05:30,2026-08-18 13:15:00,30.6,35.2,23.3,0,0,7.2,170,0,0,0,0,3.6,626.6,65,0,0.7,30.1,63,33.7,22.3
2026-08-18T13:11:00+05:30,2026-08-18 13:11:00,30.6,35.8,23.8,0,0,7.2,170,0,0,0,0,3.6,626.6,67,0,0.6,30.1,63,33.7,22.3
2026-08-18T13:05:00+05:30,2026-08-18 13:05:00,30.6,35.8,23.8,0,0,7.2,170,0,0,0,0,3.6,626.6,67,0,0.7,30,63,33.4,22.2
2026-08-18T13:00:00+05:30,2026-08-18 13:00:00,30.5,35.8,23.9,0,0,7.2,170,0,0,0,0,3.6,626.6,68,0,0.7,29.9,64,33.4,22.3
2026-08-18T12:55:00+05:30,2026-08-18 12:55:00,30.4,35.5,23.8,0,0,7.2,170,0,0,0,0,3.6,626.6,68,0,0.7,29.8,64,33.2,22.2
2026-08-18T12:50:00+05:30,2026-08-18 12:50:00,30.3,35.2,23.7,0,0,7.2,170,0,0,0,0,3.6,626.6,68,0,0.7,29.8,65,33.4,22.5
2026-08-18T12:45:00+05:30,2026-08-18 12:45:00,30.2,35.1,23.6,0,0,7.2,170,0,0,0,0,3.6,626.6,68,0,0.7,29.7,65,33.3,22.4
2026-08-18T12:40:00+05:30,2026-08-18 12:40:00,30,35,23.9,0,0,7.2,170,0,0,0,0,3.6,626.6,70,0,0.7,29.6,65,33.1,22.3
2026-08-18T12:35:00+05:30,2026-08-18 12:35:00,29.9,34.8,23.8,0,0,7.2,170,0,0,0,0,3.6,626.6,70,0,0.7,29.5,64,32.7,21.9
2026-08-18T12:30:00+05:30,2026-08-18 12:30:00,29.9,34.5,23.6,0,0,7.2,170,0,0,0,0,3.6,626.6,69,0,0.7,29.5,65,32.8,22.2
2026-08-18T12:25:00+05:30,2026-08-18 12:25:00,29.8,34.3,23.5,0,0,7.2,170,0,0,0,0,3.6,626.6,69,0,0.3,29.4,65,32.6,22.1
2026-08-18T12:20:00+05:30,2026-08-18 12:20:00,29.7,34.4,23.6,0,0,7.2,170,0,0,0,0,3.6,626.6,70,0,0.7,29.3,65,32.4,22
2026-08-18T12:15:00+05:30,2026-08-18 12:15:00,29.7,34.1,23.4,0,0,7.2,170,0,0,0,0,3.6,626.6,69,0,0.7,29.2,65,32.3,21.9
2026-08-18T12:10:00+05:30,2026-08-18 12:10:00,29.6,34.1,23.5,0,0,7.2,170,0,0,0,0,3.6,626.6,70,0,0.7,29.2,65,32.3,21.9
2026-08-18T12:05:00+05:30,2026-08-18 12:05:00,29.6,34.1,23.5,0,0,7.2,170,0,0,0,0,3.6,626.6,70,0,0.7,29.1,66,32.2,22.1
2026-08-18T12:00:00+05:30,2026-08-18 12:00:00,29.4,33.8,23.6,0,0,7.2,170,0,0,0,0,3.6,626.6,71,0,0.7,29,66,32,22
2026-08-18T11:55:00+05:30,2026-08-18 11:55:00,29.3,33.5,23.5,0,0,7.2,170,0,0,0,0,3.6,626.6,71,0,0.7,28.8,66,31.6,21.8
2026-08-18T11:50:00+05:30,2026-08-18 11:50:00,29.3,33.5,23.5,0,0,7.2,170,0,0,0,0,3.6,626.6,71,0,0.7,28.8,67,31.7,22
2026-08-18T11:45:00+05:30,2026-08-18 11:45:00,29.2,33.4,23.4,0,0,7.2,170,0,0,0,0,3.6,626.6,71,0,0.8,28.7,67,31.6,22
2026-08-18T11:40:00+05:30,2026-08-18 11:40:00,29.1,33.2,23.3,0,0,7.2,170,0,0,0,0,3.6,626.6,71,0,0.5,28.6,67,31.4,21.9
2026-08-18T11:35:00+05:30,2026-08-18 11:35:00,29,32.9,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,71,0,0.8,28.5,66,31.1,21.5
2026-08-18T11:30:00+05:30,2026-08-18 11:30:00,28.9,32.7,23.1,0,0,7.2,170,0,0,0,0,3.6,626.6,71,0,0.7,28.5,66,31.1,21.5
2026-08-18T11:25:00+05:30,2026-08-18 11:25:00,28.8,32.6,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,72,0,0.7,28.4,67,31,21.7
2026-08-18T11:20:00+05:30,2026-08-18 11:20:00,28.8,32.8,23.4,0,0,7.2,170,0,0,0,0,3.6,626.6,73,0,0.7,28.3,68,30.9,21.8
2026-08-18T11:15:00+05:30,2026-08-18 11:15:00,28.7,32.7,23.4,0,0,7.2,170,0,0,0,0,3.6,626.6,73,0,0.6,28.2,68,30.8,21.7
2026-08-18T11:10:00+05:30,2026-08-18 11:10:00,28.7,32.8,23.6,0,0,7.2,170,0,0,0,0,3.6,626.6,74,0,0.7,28.2,69,30.9,22
2026-08-18T11:05:00+05:30,2026-08-18 11:05:00,28.6,32.6,23.5,0,0,7.2,170,0,0,0,0,3.6,626.6,74,0,0.7,28.1,69,30.7,21.9
2026-08-18T11:00:00+05:30,2026-08-18 11:00:00,28.5,32.3,23.4,0,0,7.2,170,0,0,0,0,3.6,626.6,74,0,0.7,28,69,30.6,21.8
2026-08-18T10:55:00+05:30,2026-08-18 10:55:00,28.4,32.1,23.3,0,0,7.2,170,0,0,0,0,3.6,626.6,74,0,0.8,27.9,69,30.3,21.7
2026-08-18T10:50:00+05:30,2026-08-18 10:50:00,28.3,31.8,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,74,0,0.8,27.8,69,30.1,21.6
2026-08-18T10:46:00+05:30,2026-08-18 10:46:00,28.2,31.5,22.9,0,0,7.2,170,0,0,0,0,3.6,626.6,73,0,0.8,27.8,69,30.1,21.6
2026-08-18T10:40:00+05:30,2026-08-18 10:40:00,28.1,31.6,23.3,0,0,7.2,170,0,0,0,0,3.6,626.6,75,0,0.8,27.7,70,30.1,21.7
2026-08-18T10:35:00+05:30,2026-08-18 10:35:00,28,31.5,23.4,0,0,7.2,170,0,0,0,0,3.6,626.6,76,0,0.8,27.7,70,30.1,21.7
2026-08-18T10:30:00+05:30,2026-08-18 10:30:00,28,31.5,23.4,0,0,7.2,170,0,0,0,0,3.6,626.6,76,0,0.7,27.6,70,29.9,21.6
2026-08-18T10:25:00+05:30,2026-08-18 10:25:00,27.9,31.3,23.3,0,0,7.2,170,0,0,0,0,3.6,626.6,76,0,0.8,27.5,70,29.7,21.5
2026-08-18T10:20:00+05:30,2026-08-18 10:20:00,27.8,31.1,23.4,0,0,7.2,170,0,0,0,0,3.6,626.6,77,0,0.7,27.5,71,29.8,21.8
2026-08-18T10:15:00+05:30,2026-08-18 10:15:00,27.7,31,23.3,0,0,7.2,170,0,0,0,0,3.6,626.6,77,0,0.8,27.4,71,29.6,21.7
2026-08-18T10:10:00+05:30,2026-08-18 10:10:00,27.6,30.8,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,77,0,0.6,27.3,71,29.4,21.6
2026-08-18T10:05:00+05:30,2026-08-18 10:05:00,27.6,30.8,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,77,0,0.5,27.3,71,29.4,21.6
2026-08-18T10:00:00+05:30,2026-08-18 10:00:00,27.5,30.6,23.3,0,0,7.2,170,0,0,0,0,3.6,626.6,78,0,0.7,27.3,72,29.6,21.8
2026-08-18T09:55:00+05:30,2026-08-18 09:55:00,27.5,30.6,23.3,0,0,7.2,170,0,0,0,0,3.6,626.6,78,0,0.6,27.2,72,29.4,21.7
2026-08-18T09:50:00+05:30,2026-08-18 09:50:00,27.4,30.4,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,78,0,0.7,27.1,72,29.2,21.6
2026-08-18T09:45:00+05:30,2026-08-18 09:45:00,27.3,30.3,23.3,0,0,7.2,170,0,0,0,0,3.6,626.6,79,0,0.8,27.1,72,29.2,21.6
2026-08-18T09:41:00+05:30,2026-08-18 09:41:00,27.3,30.3,23.3,0,0,7.2,170,0,0,0,0,3.6,626.6,79,0,0.9,27,72,29,21.5
2026-08-18T09:35:00+05:30,2026-08-18 09:35:00,27.2,30.1,23.3,0,0,7.2,170,0,0,0,0,3.6,626.6,79,0,0.9,27,72,29,21.5
2026-08-18T09:30:00+05:30,2026-08-18 09:30:00,27.2,30.2,23.5,0,0,7.2,170,0,0,0,0,3.6,626.6,80,0,0.7,27,72,29,21.5
2026-08-18T09:25:00+05:30,2026-08-18 09:25:00,27.1,30,23.4,0,0,7.2,170,0,0,0,0,3.6,626.6,80,0,0.5,26.9,73,28.9,21.6
2026-08-18T09:20:00+05:30,2026-08-18 09:20:00,27,29.8,23.5,0,0,7.2,170,0,0,0,0,3.6,626.6,81,0,0.7,26.9,73,28.9,21.6
2026-08-18T09:15:00+05:30,2026-08-18 09:15:00,27,29.8,23.5,0,0,7.2,170,0,0,0,0,3.6,626.6,81,0,1,26.8,73,28.7,21.5
2026-08-18T09:10:00+05:30,2026-08-18 09:10:00,26.9,29.6,23.3,0,0,7.2,170,0,0,0,0,3.6,626.6,81,0,0.9,26.8,73,28.7,21.5
2026-08-18T09:05:00+05:30,2026-08-18 09:05:00,26.8,29.3,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,81,0,0.6,26.7,73,28.6,21.4
2026-08-18T09:00:00+05:30,2026-08-18 09:00:00,26.8,29.3,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,81,0,0.5,26.7,73,28.6,21.4
2026-08-18T08:55:00+05:30,2026-08-18 08:55:00,26.7,29.2,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,81,0,0.5,26.7,73,28.6,21.4
2026-08-18T08:50:00+05:30,2026-08-18 08:50:00,26.7,29.2,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,81,0,0.5,26.7,73,28.6,21.4
2026-08-18T08:45:00+05:30,2026-08-18 08:45:00,26.7,29.2,23.2,0,0,7.2,170,0,0,0,0,3.6,626.6,81,0,0.7,26.6,73,27.2,21.4
2026-08-18T08:40:00+05:30,2026-08-18 08:40:00,26.7,29.2,23.2,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.5,26.6,73,27.2,21.4
2026-08-18T08:36:00+05:30,2026-08-18 08:36:00,26.7,29.2,23.2,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.5,26.6,73,27.2,21.4
2026-08-18T08:30:00+05:30,2026-08-18 08:30:00,26.7,29.2,23.2,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.1,26.6,73,27.2,21.4
2026-08-18T08:25:00+05:30,2026-08-18 08:25:00,26.7,29.2,23.2,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.1,26.6,73,27.2,21.4
2026-08-18T08:20:00+05:30,2026-08-18 08:20:00,26.6,27.4,23.1,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.1,26.6,73,27.2,21.4
2026-08-18T08:15:00+05:30,2026-08-18 08:15:00,26.6,27.4,23.1,0,0,0,153,0,0,0,0,3.6,626.6,81,0,0.1,26.5,73,27.1,21.3
2026-08-18T08:10:00+05:30,2026-08-18 08:10:00,26.6,27.4,23.1,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.1,26.6,73,27.2,21.4
2026-08-18T08:05:00+05:30,2026-08-18 08:05:00,26.6,27.4,23.1,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.1,26.5,73,27.1,21.3
2026-08-18T08:00:00+05:30,2026-08-18 08:00:00,26.6,27.4,23.1,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.5,73,27.1,21.3
2026-08-18T07:55:00+05:30,2026-08-18 07:55:00,26.6,27.4,23.1,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.1,26.5,73,27.1,21.3
2026-08-18T07:50:00+05:30,2026-08-18 07:50:00,26.5,27.3,23,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.1,26.5,73,27.1,21.3
2026-08-18T07:45:00+05:30,2026-08-18 07:45:00,26.5,27.3,23,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.1,26.4,73,27,21.2
2026-08-18T07:40:00+05:30,2026-08-18 07:40:00,26.5,27.3,23,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.1,26.4,73,27,21.2
2026-08-18T07:35:00+05:30,2026-08-18 07:35:00,26.4,27.2,22.9,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.1,26.4,73,27,21.2
2026-08-18T07:30:00+05:30,2026-08-18 07:30:00,26.4,27.2,22.9,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.1,26.4,73,27,21.2
2026-08-18T07:25:00+05:30,2026-08-18 07:25:00,26.4,27.2,22.9,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.1,26.4,73,27,21.2
2026-08-18T07:20:00+05:30,2026-08-18 07:20:00,26.4,27.2,22.9,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.1,26.3,72,26.8,20.8
2026-08-18T07:16:00+05:30,2026-08-18 07:16:00,26.4,27.2,22.9,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.1,26.3,72,26.8,20.8
2026-08-18T07:10:00+05:30,2026-08-18 07:10:00,26.4,27.2,22.9,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.3,72,26.8,20.8
2026-08-18T07:05:00+05:30,2026-08-18 07:05:00,26.4,27.2,22.9,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0.1,26.3,72,26.8,20.8
2026-08-18T07:00:00+05:30,2026-08-18 07:00:00,26.4,27.2,22.9,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.3,72,26.8,20.8
2026-08-18T06:55:00+05:30,2026-08-18 06:55:00,26.3,27.1,22.7,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.3,72,26.8,20.8
2026-08-18T06:50:00+05:30,2026-08-18 06:50:00,26.3,27.1,22.7,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.3,72,26.8,20.8
2026-08-18T06:45:00+05:30,2026-08-18 06:45:00,26.3,27.1,22.7,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.3,72,26.8,20.8
2026-08-18T06:40:00+05:30,2026-08-18 06:40:00,26.3,27.1,22.7,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.3,72,26.8,20.8
2026-08-18T06:35:00+05:30,2026-08-18 06:35:00,26.3,27.1,22.7,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.3,72,26.8,20.8
2026-08-18T06:30:00+05:30,2026-08-18 06:30:00,26.3,27.1,22.7,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.3,72,26.8,20.8
2026-08-18T06:25:00+05:30,2026-08-18 06:25:00,26.2,27,22.7,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.3,72,26.8,20.8
2026-08-18T06:20:00+05:30,2026-08-18 06:20:00,26.3,27.1,22.7,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.4,72,26.9,20.9
2026-08-18T06:15:00+05:30,2026-08-18 06:15:00,26.3,27.1,22.7,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.3,72,26.8,20.8
2026-08-18T06:11:00+05:30,2026-08-18 06:11:00,26.3,27.1,22.7,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.4,72,26.9,20.9
2026-08-18T06:05:00+05:30,2026-08-18 06:05:00,26.3,27.1,22.7,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.4,72,26.9,20.9
2026-08-18T06:00:00+05:30,2026-08-18 06:00:00,26.3,27.1,22.7,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.4,72,26.9,20.9
2026-08-18T05:55:00+05:30,2026-08-18 05:55:00,26.3,27.1,22.7,0,0,0,153,0,0,0,0,3.6,626.6,81,0,0,26.4,72,26.9,20.9
2026-08-18T05:50:00+05:30,2026-08-18 05:50:00,26.3,27.1,22.7,0,0,0,153,0,0,0,0,3.6,626.6,81,0,0,26.4,72,26.9,20.9
2026-08-18T05:45:00+05:30,2026-08-18 05:45:00,26.3,27.1,22.7,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.4,72,26.9,20.9
2026-08-18T05:40:00+05:30,2026-08-18 05:40:00,26.3,27.1,22.7,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.4,72,26.9,20.9
2026-08-18T05:35:00+05:30,2026-08-18 05:35:00,26.3,27.1,22.7,0,0,0,152,0,0,0,0,3.6,626.6,81,0,0,26.4,72,26.9,20.9
2026-08-18T05:30:00+05:30,2026-08-18 05:30:00,26.4,27.2,22.7,0,0,0,152,0,0,0,0,3.6,626.6,80,0,0,26.4,72,26.9,20.9
2026-08-18T05:25:00+05:30,2026-08-18 05:25:00,26.4,27.2,22.7,0,0,0,153,0,0,0,0,3.6,626.6,80,0,0,26.5,72,27.1,21.1
2026-08-18T05:20:00+05:30,2026-08-18 05:20:00,26.4,27.2,22.7,0,0,0,153,0,0,0,0,3.6,626.6,80,0,0,26.5,72,27.1,21.1
2026-08-18T05:15:00+05:30,2026-08-18 05:15:00,26.5,27.3,22.8,0,0,0,153,0,0,0,0,3.6,626.6,80,0,0,26.4,71,26.9,20.7
2026-08-18T05:10:00+05:30,2026-08-18 05:10:00,26.5,27.3,22.8,0,0,0,152,0,0,0,0,3.6,626.6,80,0,0,26.5,71,27.1,20.8
2026-08-18T05:06:00+05:30,2026-08-18 05:06:00,26.5,27.3,22.8,0,0,0,152,0,0,0,0,3.6,626.6,80,0,0,26.5,71,27.1,20.8
2026-08-18T05:00:00+05:30,2026-08-18 05:00:00,26.5,27.3,22.8,0,0,0,152,0,0,0,0,3.6,626.6,80,0,0,26.5,71,27.1,20.8
2026-08-18T04:55:00+05:30,2026-08-18 04:55:00,26.5,27.3,22.8,0,0,0,152,0,0,0,0,3.6,626.6,80,0,0,26.5,71,27.1,20.8
2026-08-18T04:50:00+05:30,2026-08-18 04:50:00,26.5,27.3,22.8,0,0,0,152,0,0,0,0,3.6,626.6,80,0,0,26.5,71,27.1,20.8
2026-08-18T04:45:00+05:30,2026-08-18 04:45:00,26.5,27.3,22.8,0,0,0,152,0,0,0,0,3.6,626.6,80,0,0,26.5,71,27.1,20.8
2026-08-18T04:40:00+05:30,2026-08-18 04:40:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.5,71,27.1,20.8
2026-08-18T04:35:00+05:30,2026-08-18 04:35:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.5,71,27.1,20.8
2026-08-18T04:30:00+05:30,2026-08-18 04:30:00,26.6,27.4,22.7,0,0,0,153,0,0,0,0,3.6,626.6,79,0,0,26.5,71,27.1,20.8
2026-08-18T04:25:00+05:30,2026-08-18 04:25:00,26.6,27.4,22.7,0,0,0,153,0,0,0,0,3.6,626.6,79,0,0,26.5,71,27.1,20.8
2026-08-18T04:20:00+05:30,2026-08-18 04:20:00,26.6,27.4,22.7,0,0,0,153,0,0,0,0,3.6,626.6,79,0,0,26.5,71,27.1,20.8
2026-08-18T04:15:00+05:30,2026-08-18 04:15:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.6,71,27.2,20.9
2026-08-18T04:10:00+05:30,2026-08-18 04:10:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.6,71,27.2,20.9
2026-08-18T04:05:00+05:30,2026-08-18 04:05:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.6,71,27.2,20.9
2026-08-18T04:00:00+05:30,2026-08-18 04:00:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.6,71,27.2,20.9
2026-08-18T03:55:00+05:30,2026-08-18 03:55:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.6,71,27.2,20.9
2026-08-18T03:50:00+05:30,2026-08-18 03:50:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.6,71,27.2,20.9
2026-08-18T03:45:00+05:30,2026-08-18 03:45:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.6,71,27.2,20.9
2026-08-18T03:40:00+05:30,2026-08-18 03:40:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.6,71,27.2,20.9
2026-08-18T03:35:00+05:30,2026-08-18 03:35:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.6,71,27.2,20.9
2026-08-18T03:30:00+05:30,2026-08-18 03:30:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.6,71,27.2,20.9
2026-08-18T03:25:00+05:30,2026-08-18 03:25:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.7,70,28.4,20.8
2026-08-18T03:20:00+05:30,2026-08-18 03:20:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.7,70,28.4,20.8
2026-08-18T03:15:00+05:30,2026-08-18 03:15:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.7,70,28.4,20.8
2026-08-18T03:10:00+05:30,2026-08-18 03:10:00,26.6,27.4,22.7,0,0,0,152,0,0,0,0,3.6,626.6,79,0,0,26.7,70,28.4,20.8
