"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Sensor 1 Temperature (°C)","Sensor 1 Humidity (%)","Sensor 1 Heat Index (°C)","Sensor 1 Dew Point (°C)"
2026-07-03T18:20:00+05:30,2026-07-03 18:20:00,25.2,26,22.7,0,5.5,29.5,73,0,0,0,28.7,6.6,618.5,86,0,1.3,29,66,32,22
2026-07-03T18:15:00+05:30,2026-07-03 18:15:00,25.1,25.9,22.6,0,0,29.5,75,0,0,0,28.7,6.6,618.5,86,0,4,29.1,66,32.2,22.1
2026-07-03T18:10:00+05:30,2026-07-03 18:10:00,25.2,26,22.7,1.4,3.5,29.5,85,0,0,0,28.7,6.6,618.5,86,0,4.9,29.1,65,32.1,21.8
2026-07-03T18:05:00+05:30,2026-07-03 18:05:00,25.3,26.1,22.6,6.4,9.3,29.5,110,0,0,0,28.7,6.6,618.5,85,0,9.3,29.1,65,32.1,21.8
2026-07-03T18:00:00+05:30,2026-07-03 18:00:00,25.4,26.2,22.5,0.3,11.1,29.5,87,0,0,0,28.7,6.6,618.5,84,0,15.3,29.2,65,32.3,21.9
2026-07-03T17:55:00+05:30,2026-07-03 17:55:00,25.4,26.2,22.5,7.2,13,29.5,98,0,0,0,28.7,6.6,618.5,84,0,18,29.2,65,32.3,21.9
2026-07-03T17:50:00+05:30,2026-07-03 17:50:00,25.5,26.3,22.4,6.4,11.1,29.5,84,0,0,0,28.7,6.6,618.5,83,0,29.8,29.2,65,32.3,21.9
2026-07-03T17:45:00+05:30,2026-07-03 17:45:00,25.6,26.4,22.7,7.2,9.3,29.5,121,0,0,0,28.7,6.6,618.5,84,0,34,29.3,65,32.4,22
2026-07-03T17:40:00+05:30,2026-07-03 17:40:00,25.6,26.4,22.7,6.9,11.1,29.5,117,0,0,0,28.7,6.6,618.5,84,0,36.6,29.3,65,32.4,22
2026-07-03T17:35:00+05:30,2026-07-03 17:35:00,25.5,26.3,22.6,1.8,9.3,29.5,65,0,0,0,28.7,6.6,618.5,84,0,38.9,29.4,65,32.6,22.1
2026-07-03T17:30:00+05:30,2026-07-03 17:30:00,25.6,26.4,22.7,7.2,16.6,29.5,88,0,0,0,28.7,6.6,618.5,84,0,52.7,29.4,65,32.6,22.1
2026-07-03T17:25:00+05:30,2026-07-03 17:25:00,25.9,26.7,22.8,6.9,9.3,29.5,106,0,0,0,28.7,6.6,618.5,83,0,59.3,29.5,65,32.8,22.2
2026-07-03T17:20:00+05:30,2026-07-03 17:20:00,26,26.8,22.7,11.1,14.8,29.5,127,0,0,0,28.7,6.6,618.5,82,0,76.6,29.5,66,33.1,22.4
2026-07-03T17:15:00+05:30,2026-07-03 17:15:00,26.6,27.4,23.1,2.1,7.2,29.5,81,0,0,0,28.7,6.6,618.5,81,0,66.9,29.5,66,33.1,22.4
2026-07-03T17:11:00+05:30,2026-07-03 17:11:00,27.2,30.2,23.5,5.5,13,29.5,67,0,0,0,28.7,6.6,618.5,80,0,98.4,29.6,66,33.3,22.6
2026-07-03T17:05:00+05:30,2026-07-03 17:05:00,26.7,29.2,23.2,1.4,9.3,29.5,70,0,0,0,28.7,6.6,618.5,81,1,148.4,29.6,66,33.3,22.6
2026-07-03T17:00:00+05:30,2026-07-03 17:00:00,26.1,27,23.2,1.8,5.5,29.5,68,0,0,0,28.7,6.6,618.5,84,1,181.4,29.6,66,33.3,22.6
2026-07-03T16:55:00+05:30,2026-07-03 16:55:00,26.2,27.1,23.3,4,13,29.5,92,0,0,0,28.7,6.6,618.5,84,0,92.1,29.7,65,33.3,22.4
2026-07-03T16:50:00+05:30,2026-07-03 16:50:00,26.4,27.2,23.1,4.3,13,29.5,85,0,0,0,28.7,6.6,618.5,82,1,125.3,29.7,65,33.3,22.4
2026-07-03T16:45:00+05:30,2026-07-03 16:45:00,26.1,27,23.2,2.9,14.8,29.5,144,0,0,0,28.7,6.6,618.5,84,1,160.2,29.7,65,33.3,22.4
2026-07-03T16:40:00+05:30,2026-07-03 16:40:00,26.8,29.5,23.6,6.4,20.1,29.5,86,0,0,0,28.7,6.6,618.5,83,0,84.6,29.8,65,33.4,22.5
2026-07-03T16:35:00+05:30,2026-07-03 16:35:00,27.3,30.5,23.7,2.1,11.1,29.5,89,0,0,0,28.7,6.6,618.5,81,1,178.3,29.8,65,33.4,22.5
2026-07-03T16:30:00+05:30,2026-07-03 16:30:00,27,29.9,23.7,1.1,11.1,29.5,101,0,0,0,28.7,6.6,618.5,82,1,188.6,29.8,65,33.4,22.5
2026-07-03T16:25:00+05:30,2026-07-03 16:25:00,26.8,29.3,23.2,1.4,13,29.5,40,0,0,0,28.7,6.6,618.5,81,1,185.4,29.9,64,33.4,22.3
2026-07-03T16:20:00+05:30,2026-07-03 16:20:00,26.8,29.3,23,2.1,7.2,29.5,84,0,0,0,28.7,6.6,618.5,80,1,166.3,29.9,64,33.4,22.3
2026-07-03T16:15:00+05:30,2026-07-03 16:15:00,26.9,29.4,22.9,3.5,9.3,29.5,68,0,0,0,28.7,6.6,618.5,79,1,144.9,30,64,33.7,22.4
2026-07-03T16:10:00+05:30,2026-07-03 16:10:00,26.8,29.1,22.6,2.9,7.2,29.5,44,0,0,0,28.7,6.6,618.5,78,1,154.3,30.1,64,33.9,22.6
2026-07-03T16:06:00+05:30,2026-07-03 16:06:00,27,29.6,22.8,5.8,11.1,29.5,85,0,0,0,28.7,6.6,618.5,78,0,93.7,30.1,64,33.9,22.6
2026-07-03T16:00:00+05:30,2026-07-03 16:00:00,27.6,31,23.6,9.7,14.8,29.5,68,0,0,0,28.7,6.6,618.5,79,0,88.3,30.2,64,34.1,22.7
2026-07-03T15:55:00+05:30,2026-07-03 15:55:00,28,31.5,23.4,6.1,11.1,29.5,95,0,0,0,28.7,6.6,618.5,76,0,52.2,30.1,64,33.9,22.6
2026-07-03T15:50:00+05:30,2026-07-03 15:50:00,28,31.4,23.1,4,13,29.5,90,0,0,0,28.7,6.6,618.5,75,1,186.8,30.2,64,34.1,22.7
2026-07-03T15:45:00+05:30,2026-07-03 15:45:00,28.6,32.8,23.7,7.9,16.6,29.5,98,0,0,0,28.7,6.6,618.5,75,1,178,30.2,64,34.1,22.7
2026-07-03T15:40:00+05:30,2026-07-03 15:40:00,28.8,33,23.7,2.6,11.1,29.5,92,0,0,0,28.7,6.6,618.5,74,3,312.9,30.1,64,33.9,22.6
2026-07-03T15:35:00+05:30,2026-07-03 15:35:00,28.9,32.9,23.3,5.5,11.1,29.5,106,0,0,0,28.7,6.6,618.5,72,1,202,30.1,63,33.7,22.3
2026-07-03T15:30:00+05:30,2026-07-03 15:30:00,29.1,33.2,23.3,0.3,3.5,29.5,92,0,0,0,28.7,6.6,618.5,71,3,311,30.1,63,33.7,22.3
2026-07-03T15:25:00+05:30,2026-07-03 15:25:00,29,32.7,23,2.1,13,29.5,189,0,0,0,28.7,6.6,618.5,70,2,254.4,30.1,63,33.7,22.3
2026-07-03T15:20:00+05:30,2026-07-03 15:20:00,29.4,33.2,22.9,5.5,13,29.5,83,0,0,0,28.7,6.6,618.5,68,3,323.6,30.1,63,33.7,22.3
2026-07-03T15:15:00+05:30,2026-07-03 15:15:00,29.6,33.9,23.3,5.5,11.1,29.5,134,0,0,0,28.7,6.6,618.5,69,3,383.9,30.1,63,33.7,22.3
2026-07-03T15:10:00+05:30,2026-07-03 15:10:00,29.6,33.7,23.1,0.3,9.3,29.5,113,0,0,0,28.7,6.6,618.5,68,3,348.2,30,63,33.4,22.2
2026-07-03T15:05:00+05:30,2026-07-03 15:05:00,29.8,33.8,23,0.3,14.8,29.5,80,0,0,0,28.7,6.6,618.5,67,3,394.5,30,63,33.4,22.2
2026-07-03T15:01:00+05:30,2026-07-03 15:01:00,29.5,33.2,22.7,0.6,5.5,29.5,76,0,0,0,28.7,6.6,618.5,67,3,312.7,30,64,33.7,22.4
2026-07-03T14:55:00+05:30,2026-07-03 14:55:00,29.5,33.4,23,2.6,5.5,29.5,70,0,0,0,28.7,6.6,618.5,68,5,574.3,30,64,33.7,22.4
2026-07-03T14:50:00+05:30,2026-07-03 14:50:00,29.1,33.2,23.3,2.9,14.8,29.5,26,0,0,0,28.7,6.6,618.5,71,6,620.8,30,64,33.7,22.4
2026-07-03T14:45:00+05:30,2026-07-03 14:45:00,29.5,33.9,23.4,0,9.3,29.5,62,0,0,0,28.7,6.6,618.5,70,1,147.1,30,65,33.9,22.7
2026-07-03T14:40:00+05:30,2026-07-03 14:40:00,29.4,33.6,23.3,1.1,5.5,29.5,64,0,0,0,28.7,6.6,618.5,70,5,609.1,30,65,33.9,22.7
2026-07-03T14:35:00+05:30,2026-07-03 14:35:00,28.5,32.5,23.6,9.3,18.3,29.5,115,0,0,0,28.7,6.6,618.5,75,6,686.1,30,65,33.9,22.7
2026-07-03T14:30:00+05:30,2026-07-03 14:30:00,28.7,32.8,23.6,9.3,14.8,29.5,43,0,0,0,28.7,6.6,618.5,74,1,166.3,30,64,33.7,22.4
2026-07-03T14:25:00+05:30,2026-07-03 14:25:00,29.6,34.3,23.8,3.5,18.3,29.5,84,0,0,0,28.7,6.6,618.5,71,1,120.1,30,64,33.7,22.4
2026-07-03T14:20:00+05:30,2026-07-03 14:20:00,29.6,34.1,23.5,2.1,16.6,29.5,124,0,0,0,28.7,6.6,618.5,70,5,603.9,30,64,33.7,22.4
2026-07-03T14:15:00+05:30,2026-07-03 14:15:00,30.6,35.8,23.8,7.2,13,25.6,75,0,0,0,28.7,6.6,618.5,67,6,685.2,29.9,64,33.4,22.3
2026-07-03T14:10:00+05:30,2026-07-03 14:10:00,30.5,35.8,23.9,1.4,13,25.6,56,0,0,0,28.7,6.6,618.5,68,7,749.8,29.9,64,33.4,22.3
2026-07-03T14:05:00+05:30,2026-07-03 14:05:00,30.2,34.6,23.1,2.1,5.5,25.6,80,0,0,0,28.7,6.6,618.5,66,6,685.7,29.9,64,33.4,22.3
2026-07-03T14:00:00+05:30,2026-07-03 14:00:00,29.8,34.1,23.2,3.5,14.8,25.6,84,0,0,0,28.7,6.6,618.5,68,6,717.4,29.8,63,33,21.9
2026-07-03T13:56:00+05:30,2026-07-03 13:56:00,30.4,34.7,23.1,0.3,9.3,25.6,65,0,0,0,28.7,6.6,618.5,65,7,735,29.8,64,33.2,22.2
2026-07-03T13:50:00+05:30,2026-07-03 13:50:00,30.3,35,23.5,14,18.3,25.6,112,0,0,0,28.7,6.6,618.5,67,6,703.4,29.8,65,33.4,22.5
2026-07-03T13:45:00+05:30,2026-07-03 13:45:00,30,34.8,23.7,4,13,23.8,17,0,0,0,28.7,6.6,618.5,69,7,779.1,29.7,65,33.3,22.4
2026-07-03T13:40:00+05:30,2026-07-03 13:40:00,30.1,35.1,23.8,4,11.1,23.8,81,0,0,0,28.7,6.6,618.5,69,7,755,29.6,65,33.1,22.3
2026-07-03T13:35:00+05:30,2026-07-03 13:35:00,30.4,35.5,23.8,14.8,20.1,23.8,103,0,0,0,28.7,6.6,618.5,68,7,769.9,29.5,66,33.1,22.4
2026-07-03T13:30:00+05:30,2026-07-03 13:30:00,29.7,34.1,23.4,0,9.3,23.8,87,0,0,0,28.7,6.6,618.5,69,7,784.5,29.5,65,32.8,22.2
2026-07-03T13:25:00+05:30,2026-07-03 13:25:00,30,34.8,23.7,7.2,18.3,23.8,85,0,0,0,28.7,6.6,618.5,69,8,837.8,29.4,67,33,22.6
2026-07-03T13:20:00+05:30,2026-07-03 13:20:00,30.2,35.3,23.9,8.7,18.3,23.8,88,0,0,0,28.7,6.6,618.5,69,7,815.5,29.4,67,33,22.6
2026-07-03T13:15:00+05:30,2026-07-03 13:15:00,30.1,35.6,24.3,0,11.1,23.8,70,0,0,0,28.7,6.6,618.5,71,7,799.1,29.3,67,32.8,22.5
2026-07-03T13:10:00+05:30,2026-07-03 13:10:00,29.6,34.6,24,7.9,21.9,23.8,88,0,0,0,28.7,6.6,618.5,72,6,701.9,29.2,67,32.7,22.4
2026-07-03T13:05:00+05:30,2026-07-03 13:05:00,29.5,34.1,23.7,6.1,13,23.8,78,0,0,0,28.7,6.6,618.5,71,8,881.6,29.2,67,32.7,22.4
2026-07-03T13:00:00+05:30,2026-07-03 13:00:00,29.9,35,24,10.5,20.1,23.8,72,0,0,0,28.7,6.6,618.5,71,8,885.2,29.1,68,32.6,22.6
2026-07-03T12:55:00+05:30,2026-07-03 12:55:00,29.2,33.8,23.9,0.3,13,23.8,65,0,0,0,28.7,6.6,618.5,73,8,837.1,29.1,67,32.4,22.3
2026-07-03T12:50:00+05:30,2026-07-03 12:50:00,29.2,33.8,23.9,2.9,5.5,23.8,69,0,0,0,28.7,6.6,618.5,73,7,730.8,29,68,32.4,22.5
2026-07-03T12:45:00+05:30,2026-07-03 12:45:00,29,33.3,23.7,0.6,11.1,23.8,103,0,0,0,28.7,6.6,618.5,73,7,800.8,29,68,32.4,22.5
2026-07-03T12:40:00+05:30,2026-07-03 12:40:00,29.2,33.6,23.6,7.6,11.1,21.9,99,0,0,0,28.7,6.6,618.5,72,3,350.2,28.9,68,32.1,22.4
2026-07-03T12:35:00+05:30,2026-07-03 12:35:00,29.2,33.8,23.9,2.9,9.3,21.9,118,0,0,0,28.7,6.6,618.5,73,8,879.7,28.8,69,32.1,22.5
2026-07-03T12:30:00+05:30,2026-07-03 12:30:00,29.1,33.8,24,1.8,14.8,21.9,67,0,0,0,28.7,6.6,618.5,74,4,499,28.8,69,32.1,22.5
2026-07-03T12:25:00+05:30,2026-07-03 12:25:00,28.8,33,23.7,9,16.6,21.9,103,0,0,0,28.7,6.6,618.5,74,3,347.5,28.7,69,31.9,22.4
2026-07-03T12:20:00+05:30,2026-07-03 12:20:00,28.2,32,23.6,4.3,9.3,21.9,138,0,0,0,28.7,6.6,618.5,76,3,344.2,28.6,70,31.9,22.6
2026-07-03T12:15:00+05:30,2026-07-03 12:15:00,28,31.9,24,4.3,9.3,21.9,89,0,0,0,28.7,6.6,618.5,79,3,333.5,28.6,70,31.9,22.6
2026-07-03T12:10:00+05:30,2026-07-03 12:10:00,27.9,31.5,23.7,0.3,11.1,21.9,50,0,0,0,28.7,6.6,618.5,78,2,206.3,28.6,70,31.9,22.6
2026-07-03T12:05:00+05:30,2026-07-03 12:05:00,28.2,32.2,23.8,0,11.1,21.9,62,0,0,0,28.7,6.6,618.5,77,2,253.1,28.6,70,31.9,22.6
2026-07-03T12:00:00+05:30,2026-07-03 12:00:00,28,31.8,23.8,5.5,11.1,21.9,58,0,0,0,28.7,6.6,618.5,78,5,540,28.5,70,31.7,22.5
2026-07-03T11:55:00+05:30,2026-07-03 11:55:00,27.8,31.3,23.6,0,13,21.9,60,0,0,0,28.7,6.6,618.5,78,3,321.2,28.4,70,31.4,22.4
2026-07-03T11:50:00+05:30,2026-07-03 11:50:00,27.4,30.7,23.8,0.6,11.1,21.9,51,0,0,0,28.7,6.6,618.5,81,3,374.7,28.4,70,31.4,22.4
2026-07-03T11:45:00+05:30,2026-07-03 11:45:00,27.4,30.6,23.6,3.2,5.5,21.9,90,0,0,0,28.7,6.6,618.5,80,4,415.4,28.4,70,31.4,22.4
2026-07-03T11:40:00+05:30,2026-07-03 11:40:00,27.2,30.3,23.7,0.6,7.2,21.9,54,0,0,0,28.7,6.6,618.5,81,2,274.2,28.3,70,31.2,22.3
2026-07-03T11:35:00+05:30,2026-07-03 11:35:00,27.2,30.3,23.7,8.2,13,21.9,100,0,0,0,28.7,6.6,618.5,81,3,308.2,28.3,70,31.2,22.3
2026-07-03T11:31:00+05:30,2026-07-03 11:31:00,26.9,29.6,23.3,4,9.3,21.9,107,0,0,0,28.7,6.6,618.5,81,3,316.6,28.3,70,31.2,22.3
2026-07-03T11:25:00+05:30,2026-07-03 11:25:00,26.8,29.3,23.2,5,11.1,21.9,144,0,0,0,28.7,6.6,618.5,81,9,943.2,28.2,69,30.9,22
2026-07-03T11:20:00+05:30,2026-07-03 11:20:00,27.3,30.1,23.1,5,9.3,21.9,104,0,0,0,28.7,6.6,618.5,78,2,220.7,28.1,69,30.7,21.9
2026-07-03T11:15:00+05:30,2026-07-03 11:15:00,27.9,31.3,23.3,2.9,5.5,21.9,93,0,0,0,28.7,6.6,618.5,76,8,845.4,28,69,30.6,21.8
2026-07-03T11:10:00+05:30,2026-07-03 11:10:00,27.3,30,22.9,6.1,9.3,21.9,68,0,0,0,28.7,6.6,618.5,77,6,628.5,28,68,30.4,21.6
2026-07-03T11:05:00+05:30,2026-07-03 11:05:00,27.3,29.9,22.7,2.6,7.2,21.9,116,0,0,0,28.7,6.6,618.5,76,2,225.7,27.9,68,30.2,21.4
2026-07-03T11:00:00+05:30,2026-07-03 11:00:00,27.1,29.6,22.5,0.3,5.5,21.9,100,0,0,0,28.7,6.6,618.5,76,2,221.3,27.9,68,30.2,21.4
2026-07-03T10:55:00+05:30,2026-07-03 10:55:00,27.1,29.6,22.5,2.1,11.1,21.9,50,0,0,0,28.7,6.6,618.5,76,1,154.4,27.9,68,30.2,21.4
2026-07-03T10:50:00+05:30,2026-07-03 10:50:00,27.5,30.3,22.7,1.8,11.1,21.9,86,0,0,0,28.7,6.6,618.5,75,1,117.7,27.9,68,30.2,21.4
2026-07-03T10:45:00+05:30,2026-07-03 10:45:00,28.2,31.7,23.1,3.2,7.2,21.9,115,0,0,0,28.7,6.6,618.5,74,2,228.8,27.9,69,30.3,21.7
2026-07-03T10:40:00+05:30,2026-07-03 10:40:00,28.2,31.5,22.9,0,1.8,21.9,76,0,0,0,28.7,6.6,618.5,73,2,284.1,27.9,69,30.3,21.7
2026-07-03T10:35:00+05:30,2026-07-03 10:35:00,27.8,30.9,22.9,3.5,7.2,21.9,110,0,0,0,28.7,6.6,618.5,75,8,835.6,27.8,69,30.1,21.6
2026-07-03T10:30:00+05:30,2026-07-03 10:30:00,28.2,31.7,23.1,2.1,9.3,21.9,76,0,0,0,28.7,6.6,618.5,74,1,169,27.8,70,30.2,21.8
2026-07-03T10:26:00+05:30,2026-07-03 10:26:00,27.6,30.6,23,9,16.6,21.9,158,0,0,0,28.7,6.6,618.5,76,8,848.7,27.7,70,30.1,21.7
2026-07-03T10:20:00+05:30,2026-07-03 10:20:00,27.4,30.3,23,4,9.3,21.9,73,0,0,0,28.7,6.6,618.5,77,5,518.7,27.7,70,30.1,21.7
2026-07-03T10:15:00+05:30,2026-07-03 10:15:00,27.6,30.8,23.2,0,11.1,21.9,105,0,0,0,28.7,6.6,618.5,77,2,237.8,27.7,70,30.1,21.7
2026-07-03T10:10:00+05:30,2026-07-03 10:10:00,28,31.4,23.1,3.2,9.3,20.1,105,0,0,0,28.7,6.6,618.5,75,2,272.1,27.6,70,29.9,21.6
2026-07-03T10:05:00+05:30,2026-07-03 10:05:00,28,31.4,23.1,6.1,11.1,20.1,81,0,0,0,28.7,6.6,618.5,75,5,526.1,27.6,71,30.1,21.9
2026-07-03T10:00:00+05:30,2026-07-03 10:00:00,27.2,30,23,0,9.3,20.1,72,0,0,0,28.7,6.6,618.5,78,7,757.1,27.5,71,29.8,21.8
2026-07-03T09:55:00+05:30,2026-07-03 09:55:00,27.3,30.1,23.1,1.1,14.8,20.1,70,0,0,0,28.7,6.6,618.5,78,6,619.7,27.5,70,29.7,21.5
2026-07-03T09:50:00+05:30,2026-07-03 09:50:00,27,29.6,23,0,11.1,20.1,55,0,0,0,28.7,6.6,618.5,79,7,748.1,27.4,71,29.6,21.7
2026-07-03T09:45:00+05:30,2026-07-03 09:45:00,27.4,30.4,23.2,3.5,11.1,20.1,78,0,0,0,28.7,6.6,618.5,78,2,271.4,27.4,71,29.6,21.7
2026-07-03T09:40:00+05:30,2026-07-03 09:40:00,27.2,30,23,7.9,13,20.1,92,0,0,0,28.7,6.6,618.5,78,6,689.8,27.3,71,29.4,21.6
2026-07-03T09:35:00+05:30,2026-07-03 09:35:00,27.2,30.1,23.3,5.5,11.1,20.1,71,0,0,0,28.7,6.6,618.5,79,6,699.4,27.3,71,29.4,21.6
2026-07-03T09:30:00+05:30,2026-07-03 09:30:00,27.2,30,23,4,9.3,20.1,179,0,0,0,28.7,6.6,618.5,78,6,669.4,27.3,71,29.4,21.6
2026-07-03T09:25:00+05:30,2026-07-03 09:25:00,27.2,30,23,3.5,14.8,20.1,92,0,0,0,28.7,6.6,618.5,78,6,666.2,27.2,71,29.3,21.5
2026-07-03T09:21:00+05:30,2026-07-03 09:21:00,26.9,29.3,22.7,0.3,5.5,20.1,79,0,0,0,28.7,6.6,618.5,78,6,652.6,27.2,71,29.3,21.5
2026-07-03T09:15:00+05:30,2026-07-03 09:15:00,26.5,27.3,22.8,1.4,16.6,20.1,78,0,0,0,28.7,6.6,618.5,80,3,392.6,27.2,71,29.3,21.5
2026-07-03T09:13:00+05:30,2026-07-03 09:13:00,26.3,27,22.3,12.2,20.1,20.1,89,0,0,0,28.7,6.6,618.5,79,6,621.8,27.1,72,29.2,21.6
2026-07-03T08:40:00+05:30,2026-07-03 08:40:00,26.4,27.2,22.9,4.7,7.2,20.1,56,0,0,0,28.7,6.6,618.5,81,0,99.9,26.9,72,28.8,21.4
2026-07-03T08:36:00+05:30,2026-07-03 08:36:00,26.3,27.1,23.2,0,3.5,20.1,76,0,0,0,28.7,6.6,618.5,83,1,148.1,26.8,72,28.6,21.3
2026-07-03T08:30:00+05:30,2026-07-03 08:30:00,26.5,27.3,23,6.1,13,20.1,96,0,0,0,28.7,6.6,618.5,81,5,559.5,26.7,72,28.6,21.2
2026-07-03T08:25:00+05:30,2026-07-03 08:25:00,26.4,27.2,23.1,6.4,7.2,20.1,94,0,0,0,28.7,6.6,618.5,82,4,464.4,26.7,72,28.6,21.2
2026-07-03T08:20:00+05:30,2026-07-03 08:20:00,26,26.8,22.7,3.2,20.1,20.1,64,0,0,0,28.7,6.6,618.5,82,1,120.3,26.6,71,27.2,20.9
2026-07-03T08:15:00+05:30,2026-07-03 08:15:00,26.2,27,22.9,7.9,13,14.8,81,0,0,0,28.7,6.6,618.5,82,4,483.1,26.6,71,27.2,20.9
2026-07-03T08:10:00+05:30,2026-07-03 08:10:00,26,26.8,22.9,7.9,13,14.8,94,0,0,0,28.7,6.6,618.5,83,4,425.9,26.6,71,27.2,20.9
2026-07-03T08:05:00+05:30,2026-07-03 08:05:00,25.9,26.7,23,1.1,11.1,14.8,72,0,0,0,28.7,6.6,618.5,84,3,368.6,26.5,71,27.1,20.8
2026-07-03T08:00:00+05:30,2026-07-03 08:00:00,25.4,26.2,22.7,4.7,9.3,14.8,57,0,0,0,28.7,6.6,618.5,85,3,343.4,26.5,71,27.1,20.8
2026-07-03T07:55:00+05:30,2026-07-03 07:55:00,25.6,26.4,22.9,2.9,7.2,14.8,91,0,0,0,28.7,6.6,618.5,85,3,328.1,26.5,71,27.1,20.8
2026-07-03T07:50:00+05:30,2026-07-03 07:50:00,25.6,26.4,22.9,1.8,5.5,13,68,0,0,0,28.7,6.6,618.5,85,2,306.8,26.4,71,26.9,20.7
2026-07-03T07:45:00+05:30,2026-07-03 07:45:00,25.2,26,22.5,0,1.8,13,91,0,0,0,28.7,6.6,618.5,85,2,290.6,26.4,71,26.9,20.7
2026-07-03T07:40:00+05:30,2026-07-03 07:40:00,24.6,25.4,22.3,2.1,9.3,13,105,0,0,0,28.7,6.6,618.5,87,3,308.2,26.4,71,26.9,20.7
2026-07-03T07:35:00+05:30,2026-07-03 07:35:00,24.3,25.1,22.2,8.7,13,13,100,0,0,0,28.7,6.6,618.5,88,0,90.7,26.4,71,26.9,20.7
2026-07-03T07:30:00+05:30,2026-07-03 07:30:00,24.1,24.9,22,0,7.2,13,82,0,0,0,28.7,6.6,618.5,88,0,82.3,26.4,71,26.9,20.7
2026-07-03T07:25:00+05:30,2026-07-03 07:25:00,24.1,24.9,22,2.1,9.3,13,76,0,0,0,28.7,6.6,618.5,88,0,62,26.4,71,26.9,20.7
2026-07-03T07:20:00+05:30,2026-07-03 07:20:00,24.2,25,22.1,2.9,9.3,13,80,0,0,0,28.7,6.6,618.5,88,0,55,26.4,71,26.9,20.7
2026-07-03T07:16:00+05:30,2026-07-03 07:16:00,24.3,25.1,22.2,0.3,7.2,13,81,0,0,0,28.7,6.6,618.5,88,0,51.5,26.5,70,27.1,20.6
2026-07-03T07:10:00+05:30,2026-07-03 07:10:00,24.4,25.2,22.1,0,0,13,63,0,0,0,28.7,6.6,618.5,87,1,116.1,26.4,70,26.9,20.4
2026-07-03T07:05:00+05:30,2026-07-03 07:05:00,24.5,25.3,22.2,4.7,9.3,13,88,0,0,0,28.7,6.6,618.5,87,0,72.6,26.4,70,26.9,20.4
2026-07-03T07:00:00+05:30,2026-07-03 07:00:00,24.6,25.4,22.1,2.1,9.3,13,69,0,0,0,28.7,6.6,618.5,86,0,73,26.4,70,26.9,20.4
2026-07-03T06:55:00+05:30,2026-07-03 06:55:00,24.1,24.9,22,0,3.5,13,77,0,0,0,28.7,6.6,618.5,88,1,146.3,26.4,70,26.9,20.4
2026-07-03T06:50:00+05:30,2026-07-03 06:50:00,23.8,24.5,21.9,0,7.2,13,84,0,0,0,28.7,6.6,618.5,89,0,100.2,26.4,70,26.9,20.4
2026-07-03T06:45:00+05:30,2026-07-03 06:45:00,23.7,24.5,21.8,0,5.5,13,70,0,0,0,28.7,6.6,618.5,89,0,31.4,26.4,70,26.9,20.4
2026-07-03T06:40:00+05:30,2026-07-03 06:40:00,23.8,24.5,21.9,0,0,13,90,0,0,0,28.7,6.6,618.5,89,0,27.9,26.4,70,26.9,20.4
2026-07-03T06:35:00+05:30,2026-07-03 06:35:00,23.7,24.5,21.8,1.4,9.3,13,72,0,0,0,28.7,6.6,618.5,89,0,30.8,26.4,70,26.9,20.4
2026-07-03T06:30:00+05:30,2026-07-03 06:30:00,23.5,24.3,21.8,0.6,3.5,13,74,0,0,0,28.7,6.6,618.5,90,0,42.3,26.4,70,26.9,20.4
2026-07-03T06:25:00+05:30,2026-07-03 06:25:00,23.3,24,21.5,0.3,7.2,13,78,0,0,0,28.7,6.6,618.5,90,0,29.8,26.4,70,26.9,20.4
2026-07-03T06:20:00+05:30,2026-07-03 06:20:00,23.2,24,21.7,2.6,9.3,13,65,0,0,0,28.7,6.6,618.5,91,0,22,26.4,70,26.9,20.4
2026-07-03T06:15:00+05:30,2026-07-03 06:15:00,23.2,24,21.7,3.5,7.2,13,92,0,0,0,28.7,6.6,618.5,91,0,16.3,26.4,70,26.9,20.4
2026-07-03T06:11:00+05:30,2026-07-03 06:11:00,23.2,24,21.7,0,5.5,13,64,0,0,0,28.7,6.6,618.5,91,0,12.9,26.4,70,26.9,20.4
2026-07-03T06:05:00+05:30,2026-07-03 06:05:00,23.2,24,21.5,1.4,5.5,13,78,0,0,0,28.7,6.6,618.5,90,0,8.4,26.4,70,26.9,20.4
2026-07-03T06:00:00+05:30,2026-07-03 06:00:00,23.1,23.9,21.6,1.4,3.5,13,80,0,0,0,28.7,6.6,618.5,91,0,4.7,26.4,70,26.9,20.4
2026-07-03T05:55:00+05:30,2026-07-03 05:55:00,23.1,23.9,21.6,2.1,5.5,13,87,0,0,0,28.7,6.6,618.5,91,0,2.1,26.4,70,26.9,20.4
2026-07-03T05:50:00+05:30,2026-07-03 05:50:00,23.1,23.9,21.6,0,5.5,13,63,0,0,0,28.7,6.6,618.5,91,0,1,26.4,69,26.9,20.2
