"Date","Simple Date","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Sensor 1 Temperature (°C)","Sensor 1 Humidity (%)","Sensor 1 Heat Index (°C)","Sensor 1 Dew Point (°C)"
2026-06-04T03:05:00+05:30,2026-06-04 03:05:00,4,9.3,20.1,49,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T03:00:00+05:30,2026-06-04 03:00:00,1.8,7.2,20.1,49,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T02:55:00+05:30,2026-06-04 02:55:00,1.8,7.2,20.1,61,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T02:50:00+05:30,2026-06-04 02:50:00,1.4,5.5,20.1,72,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T02:45:00+05:30,2026-06-04 02:45:00,1.8,5.5,20.1,60,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T02:40:00+05:30,2026-06-04 02:40:00,0,5.5,20.1,49,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T02:36:00+05:30,2026-06-04 02:36:00,2.1,7.2,20.1,52,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T02:30:00+05:30,2026-06-04 02:30:00,4,11.1,20.1,55,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T02:25:00+05:30,2026-06-04 02:25:00,5,9.3,20.1,84,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T02:20:00+05:30,2026-06-04 02:20:00,1.8,3.5,20.1,51,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T02:15:00+05:30,2026-06-04 02:15:00,0.3,5.5,20.1,53,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T02:10:00+05:30,2026-06-04 02:10:00,3.5,7.2,20.1,45,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T02:05:00+05:30,2026-06-04 02:05:00,2.9,11.1,20.1,66,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T02:00:00+05:30,2026-06-04 02:00:00,5,11.1,20.1,82,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T01:55:00+05:30,2026-06-04 01:55:00,4,13,20.1,51,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T01:50:00+05:30,2026-06-04 01:50:00,4,9.3,20.1,67,0,7.6,0,7.6,7.6,550.4,0,0,26.3,77,26.9,21.9
2026-06-04T01:45:00+05:30,2026-06-04 01:45:00,5.8,9.3,20.1,49,0,7.6,0,7.6,7.6,550.4,0,0,26.2,77,26.9,21.8
2026-06-04T01:40:00+05:30,2026-06-04 01:40:00,7.2,13,20.1,49,0,7.6,0,7.6,7.6,550.4,0,0,26.3,77,26.9,21.9
2026-06-04T01:35:00+05:30,2026-06-04 01:35:00,4.3,14.8,20.1,89,0,7.6,0,7.6,7.6,550.4,0,0,26.4,77,27.1,22
2026-06-04T01:30:00+05:30,2026-06-04 01:30:00,9.3,11.1,20.1,86,0,7.6,0,7.6,7.6,550.4,0,0,26.4,77,27.1,22
2026-06-04T01:25:00+05:30,2026-06-04 01:25:00,2.6,13,20.1,47,0,7.6,0,7.6,7.6,550.4,0,0,26.4,77,27.1,22
2026-06-04T01:20:00+05:30,2026-06-04 01:20:00,9.3,11.1,20.1,71,0,7.6,0,7.6,7.6,550.4,0,0,26.4,76,27.1,21.8
2026-06-04T01:16:00+05:30,2026-06-04 01:16:00,2.9,5.5,20.1,61,0,7.6,0,7.6,7.6,550.4,0,0,26.5,76,27.2,21.9
2026-06-04T01:10:00+05:30,2026-06-04 01:10:00,6.1,14.8,14.8,102,0,7.6,0,7.6,7.6,550.4,0,0,26.5,76,27.2,21.9
2026-06-04T01:05:00+05:30,2026-06-04 01:05:00,3.5,5.5,14.8,45,0,7.6,0,7.6,7.6,550.4,0,0,26.5,76,27.2,21.9
2026-06-04T01:00:00+05:30,2026-06-04 01:00:00,4.3,9.3,14.8,115,0,7.6,0,7.6,7.6,550.4,0,0,26.5,76,27.2,21.9
2026-06-04T00:55:00+05:30,2026-06-04 00:55:00,3.5,11.1,14.8,50,0,7.6,0,7.6,7.6,550.4,0,0,26.6,76,27.3,22
2026-06-04T00:50:00+05:30,2026-06-04 00:50:00,5.5,11.1,14.8,64,0,7.6,0,7.6,7.6,550.4,0,0,26.6,76,27.3,22
2026-06-04T00:45:00+05:30,2026-06-04 00:45:00,3.2,14.8,14.8,34,0,7.6,0,7.6,7.6,550.4,0,0,26.6,76,27.3,22
2026-06-04T00:40:00+05:30,2026-06-04 00:40:00,5.8,9.3,14.8,69,0,7.6,0,7.6,7.6,550.4,0,0,26.6,76,27.3,22
2026-06-04T00:35:00+05:30,2026-06-04 00:35:00,5.5,9.3,14.8,74,0,7.6,0,7.6,7.6,550.4,0,0,26.7,76,28.8,22.1
2026-06-04T00:30:00+05:30,2026-06-04 00:30:00,0,1.8,14.8,53,0,7.6,0,7.6,7.6,550.4,0,0,26.7,76,28.8,22.1
2026-06-04T00:25:00+05:30,2026-06-04 00:25:00,5.5,9.3,14.8,47,0,7.6,0,7.6,7.6,550.4,0,0,26.6,76,27.3,22
2026-06-04T00:20:00+05:30,2026-06-04 00:20:00,4,5.5,14.8,46,0,7.6,0,7.6,7.6,550.4,0,0,26.7,75,28.8,21.9
2026-06-04T00:15:00+05:30,2026-06-04 00:15:00,2.1,7.2,14.8,57,0,7.6,0,7.6,7.6,550.4,0,0,26.7,75,28.8,21.9
2026-06-04T00:11:00+05:30,2026-06-04 00:11:00,4.3,14.8,14.8,75,0,7.6,0,7.6,7.6,550.4,0,0,26.7,75,28.8,21.9
2026-06-04T00:05:00+05:30,2026-06-04 00:05:00,4,5.5,9.3,54,0,7.6,0,7.6,7.6,550.4,0,0,26.7,75,28.8,21.9
2026-06-04T00:00:00+05:30,2026-06-04 00:00:00,0.3,11.1,3.5,56,0,7.6,0,7.6,7.6,550.4,0,0,26.8,75,28.8,21.9
2026-06-03T23:55:00+05:30,2026-06-03 23:55:00,3.2,3.5,23.8,66,0,7.6,5.3,7.6,7.6,550.4,0,0,26.8,75,28.8,21.9
2026-06-03T23:50:00+05:30,2026-06-03 23:50:00,4,7.2,23.8,51,0,7.6,5.3,7.6,7.6,550.4,0,0,26.8,75,28.8,21.9
2026-06-03T23:45:00+05:30,2026-06-03 23:45:00,2.9,5.5,23.8,52,0,7.6,5.3,7.6,7.6,550.4,0,0,26.8,75,28.8,21.9
2026-06-03T23:40:00+05:30,2026-06-03 23:40:00,2.1,9.3,23.8,57,0,7.6,5.3,7.6,7.6,550.4,0,0,26.8,75,28.8,21.9
2026-06-03T23:35:00+05:30,2026-06-03 23:35:00,1.4,9.3,23.8,50,0,7.6,5.3,7.6,7.6,550.4,0,0,26.8,75,28.8,21.9
2026-06-03T23:30:00+05:30,2026-06-03 23:30:00,4.3,9.3,23.8,87,0,7.6,5.3,7.6,7.6,550.4,0,0,26.8,75,28.8,21.9
2026-06-03T23:25:00+05:30,2026-06-03 23:25:00,6.1,7.2,23.8,71,0,7.6,5.3,7.6,7.6,550.4,0,0,26.8,75,28.8,21.9
2026-06-03T23:20:00+05:30,2026-06-03 23:20:00,7.2,11.1,23.8,70,0,7.6,5.3,7.6,7.6,550.4,0,0,26.9,75,29.1,22.1
2026-06-03T23:15:00+05:30,2026-06-03 23:15:00,1.1,5.5,23.8,51,0,7.6,5.3,7.6,7.6,550.4,0,0,26.9,75,29.1,22.1
2026-06-03T23:10:00+05:30,2026-06-03 23:10:00,3.5,18.3,23.8,64,0,7.6,5.3,7.6,7.6,550.4,0,0,26.9,75,29.1,22.1
2026-06-03T23:06:00+05:30,2026-06-03 23:06:00,4.7,9.3,23.8,67,0,7.6,5.3,7.6,7.6,550.4,0,0,27,75,29.3,22.2
2026-06-03T23:00:00+05:30,2026-06-03 23:00:00,8.7,13,23.8,131,0,7.6,5.3,7.6,7.6,550.4,0,0,27,75,29.3,22.2
2026-06-03T22:55:00+05:30,2026-06-03 22:55:00,10.1,18.3,23.8,69,0,7.6,5.3,7.6,7.6,550.4,0,0,27.1,75,29.5,22.3
2026-06-03T22:50:00+05:30,2026-06-03 22:50:00,9.3,18.3,23.8,82,4.3,7.6,5.3,7.6,7.6,550.4,0,0,27.2,75,29.7,22.4
2026-06-03T22:45:00+05:30,2026-06-03 22:45:00,11.9,14.8,23.8,69,9.7,7.4,5.1,7.4,7.4,550.2,0,0,27.3,75,29.8,22.4
2026-06-03T22:40:00+05:30,2026-06-03 22:40:00,8.2,11.1,23.8,47,11.9,7.1,4.8,7.1,7.1,549.9,0,0,27.3,75,29.8,22.4
2026-06-03T22:35:00+05:30,2026-06-03 22:35:00,2.9,9.3,23.8,48,1.3,5.3,3,5.3,5.3,547.9,0,0,27.4,75,30.1,22.6
2026-06-03T22:30:00+05:30,2026-06-03 22:30:00,4.7,7.2,23.8,71,0,5.1,2.8,5.1,5.1,547.9,0,0,27.4,75,30.1,22.6
2026-06-03T22:25:00+05:30,2026-06-03 22:25:00,1.4,5.5,23.8,55,0,5.1,2.8,5.1,5.1,547.9,0,0,27.4,75,30.1,22.6
2026-06-03T22:20:00+05:30,2026-06-03 22:20:00,0.3,7.2,23.8,47,0,5.1,2.8,5.1,5.1,547.9,0,0,27.4,75,30.1,22.6
2026-06-03T22:15:00+05:30,2026-06-03 22:15:00,2.1,9.3,23.8,50,0,5.1,2.8,5.1,5.1,547.9,0,0,27.4,75,30.1,22.6
2026-06-03T22:10:00+05:30,2026-06-03 22:10:00,4,5.5,23.8,54,0,5.1,2.8,5.1,5.1,547.9,0,0,27.5,75,30.3,22.7
2026-06-03T22:05:00+05:30,2026-06-03 22:05:00,0,7.2,23.8,64,0,5.1,2.8,5.1,5.1,547.9,0,0,27.5,75,30.3,22.7
2026-06-03T22:00:00+05:30,2026-06-03 22:00:00,4.7,7.2,23.8,34,0,5.1,2.8,5.1,5.1,547.9,0,0,27.5,75,30.3,22.7
2026-06-03T21:55:00+05:30,2026-06-03 21:55:00,7.9,9.3,23.8,58,0,5.1,2.8,5.1,5.1,547.9,0,0,27.5,75,30.3,22.7
2026-06-03T21:50:00+05:30,2026-06-03 21:50:00,1.1,7.2,23.8,52,0,5.1,2.8,5.1,5.1,547.9,0,0,27.5,75,30.3,22.7
2026-06-03T21:45:00+05:30,2026-06-03 21:45:00,3.5,5.5,23.8,53,0,5.1,2.8,5.1,5.1,547.9,0,0,27.5,74,30.2,22.4
2026-06-03T21:40:00+05:30,2026-06-03 21:40:00,1.4,5.5,23.8,48,0,5.1,2.8,5.1,5.1,547.9,0,0,27.5,74,30.2,22.4
2026-06-03T21:35:00+05:30,2026-06-03 21:35:00,10.1,14.8,23.8,81,0,5.1,2.8,5.1,5.1,547.9,0,0,27.6,74,30.4,22.6
2026-06-03T21:30:00+05:30,2026-06-03 21:30:00,6.9,9.3,23.8,87,0,5.1,2.8,5.1,5.1,547.9,0,0,27.6,74,30.4,22.6
2026-06-03T21:25:00+05:30,2026-06-03 21:25:00,4.7,7.2,23.8,73,0,5.1,2.8,5.1,5.1,547.9,0,0,27.6,74,30.4,22.6
2026-06-03T21:20:00+05:30,2026-06-03 21:20:00,2.1,3.5,23.8,60,0,5.1,2.8,5.1,5.1,547.9,0,0,27.6,74,30.4,22.6
2026-06-03T21:15:00+05:30,2026-06-03 21:15:00,0,0,23.8,53,0,5.1,2.8,5.1,5.1,547.9,0,0,27.7,74,30.6,22.7
2026-06-03T21:10:00+05:30,2026-06-03 21:10:00,2.1,5.5,23.8,44,0,5.1,2.8,5.1,5.1,547.9,0,0,27.6,74,30.4,22.6
2026-06-03T21:05:00+05:30,2026-06-03 21:05:00,1.1,5.5,23.8,52,0,5.1,2.8,5.1,5.1,547.9,0,0,27.6,74,30.4,22.6
2026-06-03T21:00:00+05:30,2026-06-03 21:00:00,6.1,7.2,23.8,13,0,5.1,2.8,5.1,5.1,547.9,0,0,27.6,74,30.4,22.6
2026-06-03T20:55:00+05:30,2026-06-03 20:55:00,0,11.1,23.8,69,0,5.1,2.8,5.1,5.1,547.9,0,0,27.6,74,30.4,22.6
2026-06-03T20:50:00+05:30,2026-06-03 20:50:00,0,9.3,23.8,52,0,5.1,2.8,5.1,5.1,547.9,0,0,27.7,74,30.6,22.7
2026-06-03T20:45:00+05:30,2026-06-03 20:45:00,1.4,5.5,23.8,59,0,5.1,2.8,5.1,5.1,547.9,0,0,27.7,74,30.6,22.7
2026-06-03T20:41:00+05:30,2026-06-03 20:41:00,1.4,5.5,23.8,51,0,5.1,2.8,5.1,5.1,547.9,0,0,27.7,74,30.6,22.7
2026-06-03T20:35:00+05:30,2026-06-03 20:35:00,1.4,5.5,23.8,55,0,5.1,2.8,5.1,5.1,547.9,0,0,27.8,74,30.7,22.7
2026-06-03T20:30:00+05:30,2026-06-03 20:30:00,2.9,5.5,23.8,67,0,5.1,2.8,5.1,5.1,547.9,0,0,27.8,74,30.7,22.7
2026-06-03T20:25:00+05:30,2026-06-03 20:25:00,1.4,5.5,23.8,73,0,5.1,2.8,5.1,5.1,547.9,0,0,27.8,74,30.7,22.7
2026-06-03T20:20:00+05:30,2026-06-03 20:20:00,0,3.5,23.8,75,0,5.1,2.8,5.1,5.1,547.9,0,0,27.8,74,30.7,22.7
2026-06-03T20:15:00+05:30,2026-06-03 20:15:00,6.1,7.2,23.8,87,0,5.1,2.8,5.1,5.1,547.9,0,0,27.9,74,31,22.8
2026-06-03T20:10:00+05:30,2026-06-03 20:10:00,1.8,5.5,23.8,46,0,5.1,2.8,5.1,5.1,547.9,0,0,27.9,74,31,22.8
2026-06-03T20:05:00+05:30,2026-06-03 20:05:00,5.5,11.1,23.8,95,0,5.1,2.8,5.1,5.1,547.9,0,0,27.9,74,31,22.8
2026-06-03T20:00:00+05:30,2026-06-03 20:00:00,4.7,7.2,23.8,47,0,5.1,2.8,5.1,5.1,547.9,0,0,27.9,74,31,22.8
2026-06-03T19:55:00+05:30,2026-06-03 19:55:00,3.5,5.5,23.8,50,0,5.1,2.8,5.1,5.1,547.9,0,0,27.9,73,30.8,22.6
2026-06-03T19:50:00+05:30,2026-06-03 19:50:00,3.5,9.3,23.8,104,0,5.1,2.8,5.1,5.1,547.9,0,0,28,73,31.1,22.7
2026-06-03T19:45:00+05:30,2026-06-03 19:45:00,6.9,14.8,23.8,51,0,5.1,2.8,5.1,5.1,547.9,0,0,28.1,73,31.3,22.8
2026-06-03T19:40:00+05:30,2026-06-03 19:40:00,2.9,5.5,23.8,66,0,5.1,2.8,5.1,5.1,547.9,0,0,28.1,73,31.3,22.8
2026-06-03T19:36:00+05:30,2026-06-03 19:36:00,7.6,13,23.8,63,0,5.1,2.8,5.1,5.1,547.9,0,0,28.2,73,31.6,22.9
2026-06-03T19:30:00+05:30,2026-06-03 19:30:00,4,16.6,23.8,39,3,5.1,2.8,5.1,5.1,547.9,0,0,28.2,73,31.6,22.9
2026-06-03T19:25:00+05:30,2026-06-03 19:25:00,4.3,9.3,23.8,51,3,5.1,2.8,5.1,5.1,547.9,0,0,28.3,73,31.7,22.9
2026-06-03T19:20:00+05:30,2026-06-03 19:20:00,4,5.5,23.8,54,0,4.6,2.3,4.6,4.6,547.4,0,0,28.4,73,31.9,23.1
2026-06-03T19:15:00+05:30,2026-06-03 19:15:00,1.1,3.5,23.8,55,0,4.6,2.3,4.6,4.6,547.4,0,0,28.4,73,31.9,23.1
2026-06-03T19:10:00+05:30,2026-06-03 19:10:00,0,5.5,23.8,54,0,4.6,2.3,4.6,4.6,547.4,0,0,28.4,73,31.9,23.1
2026-06-03T19:05:00+05:30,2026-06-03 19:05:00,4,7.2,23.8,78,0,4.6,2.3,4.6,4.6,547.4,0,0,28.4,73,31.9,23.1
2026-06-03T19:00:00+05:30,2026-06-03 19:00:00,6.1,9.3,23.8,52,0,4.6,2.3,4.6,4.6,547.4,0,0,28.4,73,31.9,23.1
2026-06-03T18:55:00+05:30,2026-06-03 18:55:00,7.6,9.3,23.8,63,0,4.6,2.3,4.6,4.6,547.4,0,0,28.5,72,32,22.9
2026-06-03T18:50:00+05:30,2026-06-03 18:50:00,1.8,5.5,23.8,53,0,4.6,2.3,4.6,4.6,547.4,0,0,28.5,72,32,22.9
2026-06-03T18:45:00+05:30,2026-06-03 18:45:00,2.9,5.5,23.8,84,3,4.6,2.3,4.6,4.6,547.4,0,0,28.5,72,32,22.9
2026-06-03T18:40:00+05:30,2026-06-03 18:40:00,3.2,9.3,23.8,52,6.1,4.6,2.3,4.6,4.6,547.4,0,0,28.5,72,32,22.9
2026-06-03T18:35:00+05:30,2026-06-03 18:35:00,8.7,14.8,23.8,58,1.3,3.8,1.5,3.8,3.8,546.6,0,0,28.6,72,32.2,23.1
2026-06-03T18:31:00+05:30,2026-06-03 18:31:00,4.7,9.3,23.8,66,0,3.6,1.3,3.6,3.6,546.4,0,0.1,28.6,72,32.2,23.1
2026-06-03T18:25:00+05:30,2026-06-03 18:25:00,4,9.3,23.8,55,0,3.6,1.3,3.6,3.6,546.4,0,0.8,28.6,72,32.2,23.1
2026-06-03T18:20:00+05:30,2026-06-03 18:20:00,1.4,5.5,23.8,46,0,3.6,1.3,3.6,3.6,546.4,0,1.6,28.6,72,32.2,23.1
2026-06-03T18:15:00+05:30,2026-06-03 18:15:00,7.2,9.3,23.8,72,0,3.6,1.3,3.6,3.6,546.4,0,3.1,28.7,72,32.5,23.2
2026-06-03T18:10:00+05:30,2026-06-03 18:10:00,2.6,5.5,23.8,79,0,3.6,1.3,3.6,3.6,546.4,0,3.9,28.7,72,32.5,23.2
2026-06-03T18:05:00+05:30,2026-06-03 18:05:00,3.5,7.2,23.8,59,0,3.6,1.3,3.6,3.6,546.4,0,3.6,28.7,71,32.3,22.9
2026-06-03T18:00:00+05:30,2026-06-03 18:00:00,6.1,16.6,23.8,60,0,3.6,1.3,3.6,3.6,546.4,0,2.9,28.8,71,32.4,23
2026-06-03T17:55:00+05:30,2026-06-03 17:55:00,4.7,11.1,23.8,83,0,3.6,1.3,3.6,3.6,546.4,0,6.6,28.9,71,32.7,23.1
2026-06-03T17:50:00+05:30,2026-06-03 17:50:00,6.9,13,23.8,83,0,3.6,1.3,3.6,3.6,546.4,0,7,28.9,71,32.7,23.1
2026-06-03T17:45:00+05:30,2026-06-03 17:45:00,3.2,11.1,23.8,61,0,3.6,1.3,3.6,3.6,546.4,0,10.1,29,71,32.9,23.2
2026-06-03T17:40:00+05:30,2026-06-03 17:40:00,6.9,9.3,23.8,72,0,3.6,1.3,3.6,3.6,546.4,0,11.3,29,71,32.9,23.2
2026-06-03T17:35:00+05:30,2026-06-03 17:35:00,2.1,11.1,23.8,71,0,3.6,1.3,3.6,3.6,546.4,0,13.6,29.1,71,33.2,23.3
2026-06-03T17:30:00+05:30,2026-06-03 17:30:00,3.5,7.2,23.8,69,1.8,3.6,1.3,3.6,3.6,546.4,0,11.1,29.1,70,32.9,23.1
2026-06-03T17:25:00+05:30,2026-06-03 17:25:00,1.8,7.2,23.8,68,1.8,3.6,1.3,3.6,3.6,546.4,0,7.7,29.1,70,32.9,23.1
2026-06-03T17:20:00+05:30,2026-06-03 17:20:00,2.1,7.2,23.8,49,0,3.3,1,3.3,3.3,546.1,0,5.8,29.2,70,33.2,23.2
2026-06-03T17:15:00+05:30,2026-06-03 17:15:00,4.3,11.1,23.8,93,0,3.3,1,3.3,3.3,546.1,0,15.6,29.2,69,33,22.9
2026-06-03T17:11:00+05:30,2026-06-03 17:11:00,6.9,9.3,23.8,68,0,3.3,1,3.3,3.3,546.1,0,15.5,29.2,69,33,22.9
2026-06-03T17:05:00+05:30,2026-06-03 17:05:00,3.5,20.1,23.8,64,0,3.3,1,3.3,3.3,546.1,0,28.6,29.3,69,33.2,23
2026-06-03T17:00:00+05:30,2026-06-03 17:00:00,9.3,14.8,23.8,65,0,3.3,1,3.3,3.3,546.1,0,73.2,29.3,69,33.2,23
2026-06-03T16:55:00+05:30,2026-06-03 16:55:00,1.8,5.5,23.8,54,0,3.3,1,3.3,3.3,546.1,0,82.7,29.3,69,33.2,23
2026-06-03T16:50:00+05:30,2026-06-03 16:50:00,4.7,9.3,23.8,85,0,3.3,1,3.3,3.3,546.1,1,103.2,29.4,69,33.4,23.1
2026-06-03T16:45:00+05:30,2026-06-03 16:45:00,7.2,13,23.8,110,0,3.3,1,3.3,3.3,546.1,1,127.2,29.4,68,33.2,22.8
2026-06-03T16:40:00+05:30,2026-06-03 16:40:00,3.5,5.5,23.8,74,0,3.3,1,3.3,3.3,546.1,1,149.4,29.4,68,33.2,22.8
2026-06-03T16:35:00+05:30,2026-06-03 16:35:00,2.1,11.1,23.8,48,0,3.3,1,3.3,3.3,546.1,2,216.3,29.4,68,33.2,22.8
2026-06-03T16:30:00+05:30,2026-06-03 16:30:00,5.8,7.2,23.8,130,0,3.3,1,3.3,3.3,546.1,0,63.2,29.5,68,33.4,22.9
2026-06-03T16:25:00+05:30,2026-06-03 16:25:00,3.5,7.2,23.8,47,0,3.3,1,3.3,3.3,546.1,0,44.8,29.5,68,33.4,22.9
2026-06-03T16:20:00+05:30,2026-06-03 16:20:00,4,9.3,23.8,58,0,3.3,1,3.3,3.3,546.1,0,67.3,29.5,68,33.4,22.9
2026-06-03T16:15:00+05:30,2026-06-03 16:15:00,7.9,11.1,23.8,65,0,3.3,1,3.3,3.3,546.1,0,71.7,29.5,68,33.4,22.9
2026-06-03T16:10:00+05:30,2026-06-03 16:10:00,2.9,7.2,23.8,36,0,3.3,1,3.3,3.3,546.1,1,146.8,29.5,68,33.4,22.9
2026-06-03T16:06:00+05:30,2026-06-03 16:06:00,1.4,9.3,23.8,51,0,3.3,1,3.3,3.3,546.1,3,370.7,29.5,68,33.4,22.9
2026-06-03T16:00:00+05:30,2026-06-03 16:00:00,4,9.3,23.8,67,0,3.3,1,3.3,3.3,546.1,1,122.4,29.5,68,33.4,22.9
2026-06-03T15:55:00+05:30,2026-06-03 15:55:00,3.5,13,23.8,54,0,3.3,1,3.3,3.3,546.1,1,120.9,29.5,68,33.4,22.9
2026-06-03T15:50:00+05:30,2026-06-03 15:50:00,5.5,7.2,23.8,62,0,3.3,1,3.3,3.3,546.1,1,130.4,29.5,68,33.4,22.9
2026-06-03T15:45:00+05:30,2026-06-03 15:45:00,3.5,14.8,23.8,69,0,3.3,1,3.3,3.3,546.1,1,192.7,29.5,68,33.4,22.9
2026-06-03T15:40:00+05:30,2026-06-03 15:40:00,5.5,16.6,23.8,43,0,3.3,1,3.3,3.3,546.1,1,157.4,29.5,68,33.4,22.9
2026-06-03T15:35:00+05:30,2026-06-03 15:35:00,5.5,18.3,23.8,41,0,3.3,1,3.3,3.3,546.1,3,328.6,29.5,68,33.4,22.9
2026-06-03T15:30:00+05:30,2026-06-03 15:30:00,2.9,11.1,23.8,124,0,3.3,1,3.3,3.3,546.1,1,181.9,29.5,68,33.4,22.9
2026-06-03T15:25:00+05:30,2026-06-03 15:25:00,6.1,16.6,23.8,93,0,3.3,1,3.3,3.3,546.1,4,458.3,29.5,69,33.7,23.2
2026-06-03T15:20:00+05:30,2026-06-03 15:20:00,5.8,9.3,23.8,105,0,3.3,1,3.3,3.3,546.1,5,543.4,29.4,70,33.6,23.3
2026-06-03T15:15:00+05:30,2026-06-03 15:15:00,5.8,7.2,23.8,62,0,3.3,1,3.3,3.3,546.1,5,529.5,29.4,70,33.6,23.3
2026-06-03T15:10:00+05:30,2026-06-03 15:10:00,6.1,11.1,23.8,61,0,3.3,1,3.3,3.3,546.1,0,83.5,29.4,70,33.6,23.3
2026-06-03T15:05:00+05:30,2026-06-03 15:05:00,4.7,9.3,23.8,68,0,3.3,1,3.3,3.3,546.1,1,178.3,29.4,70,33.6,23.3
2026-06-03T15:01:00+05:30,2026-06-03 15:01:00,6.1,9.3,23.8,45,0,3.3,1,3.3,3.3,546.1,1,114.4,29.4,70,33.6,23.3
2026-06-03T14:55:00+05:30,2026-06-03 14:55:00,3.2,11.1,23.8,76,0,3.3,1,3.3,3.3,546.1,1,166.7,29.3,70,33.3,23.2
2026-06-03T14:50:00+05:30,2026-06-03 14:50:00,5,5.5,23.8,73,0,3.3,1,3.3,3.3,546.1,6,714.9,29.3,70,33.3,23.2
2026-06-03T14:45:00+05:30,2026-06-03 14:45:00,8.7,14.8,23.8,62,0,3.3,1,3.3,3.3,546.1,6,662,29.3,70,33.3,23.2
2026-06-03T14:40:00+05:30,2026-06-03 14:40:00,5,9.3,23.8,114,0,3.3,1,3.3,3.3,546.1,3,396.6,29.2,70,33.2,23.2
2026-06-03T14:35:00+05:30,2026-06-03 14:35:00,6.4,21.9,23.8,71,0,3.3,1,3.3,3.3,546.1,7,729.8,29.2,70,33.2,23.2
2026-06-03T14:30:00+05:30,2026-06-03 14:30:00,7.2,14.8,23.8,68,0,3.3,1,3.3,3.3,546.1,2,241.3,29.2,71,33.4,23.4
2026-06-03T14:25:00+05:30,2026-06-03 14:25:00,5.5,18.3,23.8,79,0,3.3,1,3.3,3.3,546.1,3,332.7,29.2,71,33.4,23.4
2026-06-03T14:20:00+05:30,2026-06-03 14:20:00,6.4,11.1,23.8,47,0,3.3,1,3.3,3.3,546.1,1,184,29.2,71,33.4,23.4
2026-06-03T14:15:00+05:30,2026-06-03 14:15:00,2.1,11.1,23.8,26,0,3.3,1,3.3,3.3,546.1,0,71,29.2,71,33.4,23.4
2026-06-03T14:10:00+05:30,2026-06-03 14:10:00,6.9,13,23.8,110,0,3.3,1,3.3,3.3,546.1,2,216.3,29.2,72,33.6,23.7
2026-06-03T14:05:00+05:30,2026-06-03 14:05:00,4,18.3,23.8,46,0,3.3,1,3.3,3.3,546.1,8,837.5,29.2,71,33.4,23.4
2026-06-03T14:00:00+05:30,2026-06-03 14:00:00,4.7,13,23.8,82,0,3.3,1,3.3,3.3,546.1,8,867.1,29.2,71,33.4,23.4
2026-06-03T13:55:00+05:30,2026-06-03 13:55:00,6.1,14.8,23.8,36,0,3.3,1,3.3,3.3,546.1,7,799.3,29.1,71,33.2,23.3
2026-06-03T13:50:00+05:30,2026-06-03 13:50:00,6.1,9.3,23.8,44,0,3.3,1,3.3,3.3,546.1,3,309.4,29.1,72,33.4,23.6
2026-06-03T13:45:00+05:30,2026-06-03 13:45:00,6.9,11.1,23.8,76,0,3.3,1,3.3,3.3,546.1,3,316.1,29.1,72,33.4,23.6
2026-06-03T13:40:00+05:30,2026-06-03 13:40:00,5.5,13,23.8,84,0,3.3,1,3.3,3.3,546.1,2,294.1,29.1,72,33.4,23.6
2026-06-03T13:35:00+05:30,2026-06-03 13:35:00,6.9,13,23.8,107,0,3.3,1,3.3,3.3,546.1,2,230.6,29.1,72,33.4,23.6
2026-06-03T13:30:00+05:30,2026-06-03 13:30:00,4.7,16.6,23.8,30,0,3.3,1,3.3,3.3,546.1,8,832.5,29.1,73,33.6,23.8
2026-06-03T13:25:00+05:30,2026-06-03 13:25:00,6.1,9.3,23.8,73,0,3.3,1,3.3,3.3,546.1,7,771.5,29.1,73,33.6,23.8
2026-06-03T13:20:00+05:30,2026-06-03 13:20:00,6.4,9.3,23.8,58,0,3.3,1,3.3,3.3,546.1,7,779.8,29,73,33.3,23.7
