"Date","Simple Date","Relative Pressure (hPa)","Avg Wind Direction (10 mins) (°)","Absolute Pressure (hPa)"
2026-03-04T22:55:00+05:30,2026-03-04 22:55:00,961.4,0,961.4
2026-03-04T22:50:00+05:30,2026-03-04 22:50:00,961.5,0,961.5
2026-03-04T22:45:00+05:30,2026-03-04 22:45:00,961.3,0,961.3
2026-03-04T22:40:00+05:30,2026-03-04 22:40:00,961.5,0,961.5
2026-03-04T22:35:00+05:30,2026-03-04 22:35:00,961.5,0,961.5
2026-03-04T22:30:00+05:30,2026-03-04 22:30:00,961.4,0,961.4
2026-03-04T22:25:00+05:30,2026-03-04 22:25:00,961.3,0,961.3
2026-03-04T22:20:00+05:30,2026-03-04 22:20:00,961.4,0,961.4
2026-03-04T22:15:00+05:30,2026-03-04 22:15:00,961.3,0,961.3
2026-03-04T22:10:00+05:30,2026-03-04 22:10:00,961.3,0,961.3
2026-03-04T22:05:00+05:30,2026-03-04 22:05:00,961.5,0,961.5
2026-03-04T22:00:00+05:30,2026-03-04 22:00:00,961.2,0,961.2
2026-03-04T21:55:00+05:30,2026-03-04 21:55:00,961.3,0,961.3
2026-03-04T21:50:00+05:30,2026-03-04 21:50:00,961.2,0,961.2
2026-03-04T21:45:00+05:30,2026-03-04 21:45:00,961.3,0,961.3
2026-03-04T21:40:00+05:30,2026-03-04 21:40:00,961.3,0,961.3
2026-03-04T21:35:00+05:30,2026-03-04 21:35:00,961.2,0,961.2
2026-03-04T21:30:00+05:30,2026-03-04 21:30:00,961.2,0,961.2
2026-03-04T21:25:00+05:30,2026-03-04 21:25:00,961.1,0,961.1
2026-03-04T21:20:00+05:30,2026-03-04 21:20:00,960.9,0,960.9
2026-03-04T21:15:00+05:30,2026-03-04 21:15:00,960.9,0,960.9
2026-03-04T21:10:00+05:30,2026-03-04 21:10:00,960.9,0,960.9
2026-03-04T21:05:00+05:30,2026-03-04 21:05:00,961,0,961
2026-03-04T21:00:00+05:30,2026-03-04 21:00:00,960.8,0,960.8
2026-03-04T20:55:00+05:30,2026-03-04 20:55:00,960.8,0,960.8
2026-03-04T20:50:00+05:30,2026-03-04 20:50:00,960.8,0,960.8
2026-03-04T20:45:00+05:30,2026-03-04 20:45:00,960.7,0,960.7
2026-03-04T20:40:00+05:30,2026-03-04 20:40:00,960.7,0,960.7
2026-03-04T20:35:00+05:30,2026-03-04 20:35:00,960.5,0,960.5
2026-03-04T20:30:00+05:30,2026-03-04 20:30:00,960.6,0,960.6
2026-03-04T20:25:00+05:30,2026-03-04 20:25:00,960.4,0,960.4
2026-03-04T20:20:00+05:30,2026-03-04 20:20:00,960.3,0,960.3
2026-03-04T20:15:00+05:30,2026-03-04 20:15:00,960.4,0,960.4
2026-03-04T20:10:00+05:30,2026-03-04 20:10:00,960.2,0,960.2
2026-03-04T20:05:00+05:30,2026-03-04 20:05:00,960,0,960
2026-03-04T20:00:00+05:30,2026-03-04 20:00:00,960.1,0,960.1
2026-03-04T19:55:00+05:30,2026-03-04 19:55:00,959.9,0,959.9
2026-03-04T19:50:00+05:30,2026-03-04 19:50:00,959.8,0,959.8
2026-03-04T19:45:00+05:30,2026-03-04 19:45:00,959.8,0,959.8
2026-03-04T19:40:00+05:30,2026-03-04 19:40:00,959.6,0,959.6
2026-03-04T19:35:00+05:30,2026-03-04 19:35:00,959.5,0,959.5
2026-03-04T19:30:00+05:30,2026-03-04 19:30:00,959.5,0,959.5
2026-03-04T19:26:00+05:30,2026-03-04 19:26:00,959.5,0,959.5
2026-03-04T19:20:00+05:30,2026-03-04 19:20:00,959.4,0,959.4
2026-03-04T19:15:00+05:30,2026-03-04 19:15:00,959.3,0,959.3
2026-03-04T19:10:00+05:30,2026-03-04 19:10:00,959.2,0,959.2
2026-03-04T19:05:00+05:30,2026-03-04 19:05:00,958.9,0,958.9
2026-03-04T19:00:00+05:30,2026-03-04 19:00:00,958.8,0,958.8
2026-03-04T18:55:00+05:30,2026-03-04 18:55:00,958.8,0,958.8
2026-03-04T18:50:00+05:30,2026-03-04 18:50:00,958.8,0,958.8
2026-03-04T18:45:00+05:30,2026-03-04 18:45:00,958.7,0,958.7
2026-03-04T18:40:00+05:30,2026-03-04 18:40:00,958.6,0,958.6
2026-03-04T18:35:00+05:30,2026-03-04 18:35:00,958.6,0,958.6
2026-03-04T18:30:00+05:30,2026-03-04 18:30:00,958.3,0,958.3
2026-03-04T18:25:00+05:30,2026-03-04 18:25:00,958.3,0,958.3
2026-03-04T18:20:00+05:30,2026-03-04 18:20:00,958.3,0,958.3
2026-03-04T18:15:00+05:30,2026-03-04 18:15:00,958.1,0,958.1
2026-03-04T18:10:00+05:30,2026-03-04 18:10:00,958,0,958
2026-03-04T18:05:00+05:30,2026-03-04 18:05:00,958,0,958
2026-03-04T18:00:00+05:30,2026-03-04 18:00:00,957.7,0,957.7
2026-03-04T17:55:00+05:30,2026-03-04 17:55:00,957.7,0,957.7
2026-03-04T17:50:00+05:30,2026-03-04 17:50:00,957.5,0,957.5
2026-03-04T17:45:00+05:30,2026-03-04 17:45:00,957.4,0,957.4
2026-03-04T17:40:00+05:30,2026-03-04 17:40:00,957.5,0,957.5
2026-03-04T17:35:00+05:30,2026-03-04 17:35:00,957.3,0,957.3
2026-03-04T17:30:00+05:30,2026-03-04 17:30:00,957.3,0,957.3
2026-03-04T17:25:00+05:30,2026-03-04 17:25:00,957.1,0,957.1
2026-03-04T17:20:00+05:30,2026-03-04 17:20:00,957,0,957
2026-03-04T17:15:00+05:30,2026-03-04 17:15:00,956.9,0,956.9
2026-03-04T17:10:00+05:30,2026-03-04 17:10:00,956.9,0,956.9
2026-03-04T17:05:00+05:30,2026-03-04 17:05:00,956.9,0,956.9
2026-03-04T17:00:00+05:30,2026-03-04 17:00:00,957,0,957
2026-03-04T16:55:00+05:30,2026-03-04 16:55:00,956.9,0,956.9
2026-03-04T16:50:00+05:30,2026-03-04 16:50:00,957,0,957
2026-03-04T16:45:00+05:30,2026-03-04 16:45:00,956.8,0,956.8
2026-03-04T16:40:00+05:30,2026-03-04 16:40:00,956.7,0,956.7
2026-03-04T16:35:00+05:30,2026-03-04 16:35:00,956.9,0,956.9
2026-03-04T16:30:00+05:30,2026-03-04 16:30:00,956.7,0,956.7
2026-03-04T16:25:00+05:30,2026-03-04 16:25:00,957.1,0,957.1
2026-03-04T16:20:00+05:30,2026-03-04 16:20:00,956.9,0,956.9
2026-03-04T16:15:00+05:30,2026-03-04 16:15:00,956.8,0,956.8
2026-03-04T16:10:00+05:30,2026-03-04 16:10:00,956.8,0,956.8
2026-03-04T16:05:00+05:30,2026-03-04 16:05:00,956.8,0,956.8
2026-03-04T16:00:00+05:30,2026-03-04 16:00:00,956.9,0,956.9
2026-03-04T15:55:00+05:30,2026-03-04 15:55:00,956.9,0,956.9
2026-03-04T15:50:00+05:30,2026-03-04 15:50:00,956.8,0,956.8
2026-03-04T15:45:00+05:30,2026-03-04 15:45:00,956.9,0,956.9
2026-03-04T15:40:00+05:30,2026-03-04 15:40:00,956.6,0,956.6
2026-03-04T15:35:00+05:30,2026-03-04 15:35:00,956.8,0,956.8
2026-03-04T15:30:00+05:30,2026-03-04 15:30:00,956.8,0,956.8
2026-03-04T15:25:00+05:30,2026-03-04 15:25:00,956.7,0,956.7
2026-03-04T15:20:00+05:30,2026-03-04 15:20:00,956.6,0,956.6
2026-03-04T15:15:00+05:30,2026-03-04 15:15:00,956.6,0,956.6
2026-03-04T15:10:00+05:30,2026-03-04 15:10:00,956.7,0,956.7
2026-03-04T15:05:00+05:30,2026-03-04 15:05:00,957,0,957
2026-03-04T15:00:00+05:30,2026-03-04 15:00:00,956.9,0,956.9
2026-03-04T14:55:00+05:30,2026-03-04 14:55:00,957.1,0,957.1
2026-03-04T14:50:00+05:30,2026-03-04 14:50:00,957,0,957
2026-03-04T14:45:00+05:30,2026-03-04 14:45:00,957.1,0,957.1
2026-03-04T14:40:00+05:30,2026-03-04 14:40:00,957,0,957
2026-03-04T14:35:00+05:30,2026-03-04 14:35:00,957.4,0,957.4
2026-03-04T14:30:00+05:30,2026-03-04 14:30:00,957.4,0,957.4
2026-03-04T14:25:00+05:30,2026-03-04 14:25:00,957.5,0,957.5
2026-03-04T14:21:00+05:30,2026-03-04 14:21:00,957.5,0,957.5
2026-03-04T14:15:00+05:30,2026-03-04 14:15:00,957.5,0,957.5
2026-03-04T14:10:00+05:30,2026-03-04 14:10:00,957.8,0,957.8
2026-03-04T14:05:00+05:30,2026-03-04 14:05:00,957.9,0,957.9
2026-03-04T14:00:00+05:30,2026-03-04 14:00:00,957.9,0,957.9
2026-03-04T13:55:00+05:30,2026-03-04 13:55:00,957.9,0,957.9
2026-03-04T13:50:00+05:30,2026-03-04 13:50:00,958.1,0,958.1
2026-03-04T13:45:00+05:30,2026-03-04 13:45:00,958.1,0,958.1
2026-03-04T13:40:00+05:30,2026-03-04 13:40:00,958.2,0,958.2
2026-03-04T13:35:00+05:30,2026-03-04 13:35:00,958.3,0,958.3
2026-03-04T13:30:00+05:30,2026-03-04 13:30:00,958.3,0,958.3
2026-03-04T13:25:00+05:30,2026-03-04 13:25:00,958.2,0,958.2
2026-03-04T13:20:00+05:30,2026-03-04 13:20:00,958.4,0,958.4
2026-03-04T13:15:00+05:30,2026-03-04 13:15:00,958.5,0,958.5
2026-03-04T13:10:00+05:30,2026-03-04 13:10:00,958.6,0,958.6
2026-03-04T13:05:00+05:30,2026-03-04 13:05:00,958.6,0,958.6
2026-03-04T13:00:00+05:30,2026-03-04 13:00:00,958.8,0,958.8
2026-03-04T12:55:00+05:30,2026-03-04 12:55:00,958.7,0,958.7
2026-03-04T12:50:00+05:30,2026-03-04 12:50:00,958.9,0,958.9
2026-03-04T12:45:00+05:30,2026-03-04 12:45:00,958.9,0,958.9
2026-03-04T12:40:00+05:30,2026-03-04 12:40:00,959,0,959
2026-03-04T12:35:00+05:30,2026-03-04 12:35:00,959.2,0,959.2
2026-03-04T12:30:00+05:30,2026-03-04 12:30:00,959.3,0,959.3
2026-03-04T12:25:00+05:30,2026-03-04 12:25:00,959.4,0,959.4
2026-03-04T12:20:00+05:30,2026-03-04 12:20:00,959.6,0,959.6
2026-03-04T12:15:00+05:30,2026-03-04 12:15:00,959.5,0,959.5
2026-03-04T12:10:00+05:30,2026-03-04 12:10:00,959.7,0,959.7
2026-03-04T12:05:00+05:30,2026-03-04 12:05:00,959.6,0,959.6
2026-03-04T12:00:00+05:30,2026-03-04 12:00:00,959.9,0,959.9
2026-03-04T11:55:00+05:30,2026-03-04 11:55:00,960,0,960
2026-03-04T11:50:00+05:30,2026-03-04 11:50:00,960.1,0,960.1
2026-03-04T11:45:00+05:30,2026-03-04 11:45:00,960,0,960
2026-03-04T11:40:00+05:30,2026-03-04 11:40:00,960.3,0,960.3
2026-03-04T11:35:00+05:30,2026-03-04 11:35:00,960.3,0,960.3
2026-03-04T11:30:00+05:30,2026-03-04 11:30:00,960.3,0,960.3
2026-03-04T11:25:00+05:30,2026-03-04 11:25:00,960.5,0,960.5
2026-03-04T11:20:00+05:30,2026-03-04 11:20:00,960.4,0,960.4
2026-03-04T11:15:00+05:30,2026-03-04 11:15:00,960.6,0,960.6
2026-03-04T11:10:00+05:30,2026-03-04 11:10:00,960.6,0,960.6
2026-03-04T11:05:00+05:30,2026-03-04 11:05:00,960.6,0,960.6
2026-03-04T11:00:00+05:30,2026-03-04 11:00:00,960.8,0,960.8
2026-03-04T10:55:00+05:30,2026-03-04 10:55:00,960.9,0,960.9
2026-03-04T10:50:00+05:30,2026-03-04 10:50:00,961.1,0,961.1
2026-03-04T10:45:00+05:30,2026-03-04 10:45:00,961.2,0,961.2
2026-03-04T10:40:00+05:30,2026-03-04 10:40:00,961.2,0,961.2
2026-03-04T10:35:00+05:30,2026-03-04 10:35:00,961.2,0,961.2
2026-03-04T10:30:00+05:30,2026-03-04 10:30:00,961.3,0,961.3
2026-03-04T10:25:00+05:30,2026-03-04 10:25:00,961.4,0,961.4
2026-03-04T10:20:00+05:30,2026-03-04 10:20:00,961.4,0,961.4
2026-03-04T10:15:00+05:30,2026-03-04 10:15:00,961.6,0,961.6
2026-03-04T10:10:00+05:30,2026-03-04 10:10:00,961.8,0,961.8
2026-03-04T10:05:00+05:30,2026-03-04 10:05:00,961.6,0,961.6
2026-03-04T10:00:00+05:30,2026-03-04 10:00:00,961.7,0,961.7
2026-03-04T09:55:00+05:30,2026-03-04 09:55:00,961.8,0,961.8
2026-03-04T09:50:00+05:30,2026-03-04 09:50:00,961.9,0,961.9
2026-03-04T09:45:00+05:30,2026-03-04 09:45:00,961.7,0,961.7
2026-03-04T09:40:00+05:30,2026-03-04 09:40:00,961.9,0,961.9
2026-03-04T09:35:00+05:30,2026-03-04 09:35:00,961.8,0,961.8
2026-03-04T09:30:00+05:30,2026-03-04 09:30:00,961.8,0,961.8
2026-03-04T09:25:00+05:30,2026-03-04 09:25:00,961.9,0,961.9
2026-03-04T09:20:00+05:30,2026-03-04 09:20:00,961.8,0,961.8
2026-03-04T09:16:00+05:30,2026-03-04 09:16:00,961.8,0,961.8
2026-03-04T09:10:00+05:30,2026-03-04 09:10:00,962,0,962
2026-03-04T09:05:00+05:30,2026-03-04 09:05:00,961.8,0,961.8
2026-03-04T09:00:00+05:30,2026-03-04 09:00:00,961.7,0,961.7
2026-03-04T08:55:00+05:30,2026-03-04 08:55:00,961.8,0,961.8
2026-03-04T08:50:00+05:30,2026-03-04 08:50:00,961.8,0,961.8
2026-03-04T08:45:00+05:30,2026-03-04 08:45:00,961.7,0,961.7
2026-03-04T08:40:00+05:30,2026-03-04 08:40:00,961.8,0,961.8
2026-03-04T08:35:00+05:30,2026-03-04 08:35:00,961.8,0,961.8
2026-03-04T08:30:00+05:30,2026-03-04 08:30:00,961.7,0,961.7
2026-03-04T08:25:00+05:30,2026-03-04 08:25:00,961.8,0,961.8
2026-03-04T08:20:00+05:30,2026-03-04 08:20:00,961.6,0,961.6
2026-03-04T08:15:00+05:30,2026-03-04 08:15:00,961.6,0,961.6
2026-03-04T08:10:00+05:30,2026-03-04 08:10:00,961.6,0,961.6
2026-03-04T08:05:00+05:30,2026-03-04 08:05:00,961.6,0,961.6
2026-03-04T08:00:00+05:30,2026-03-04 08:00:00,961.5,0,961.5
2026-03-04T07:55:00+05:30,2026-03-04 07:55:00,961.4,0,961.4
2026-03-04T07:50:00+05:30,2026-03-04 07:50:00,961.4,0,961.4
2026-03-04T07:45:00+05:30,2026-03-04 07:45:00,961.3,0,961.3
2026-03-04T07:40:00+05:30,2026-03-04 07:40:00,961.3,0,961.3
2026-03-04T07:35:00+05:30,2026-03-04 07:35:00,961.3,0,961.3
2026-03-04T07:30:00+05:30,2026-03-04 07:30:00,961.2,0,961.2
2026-03-04T07:25:00+05:30,2026-03-04 07:25:00,961.1,0,961.1
2026-03-04T07:20:00+05:30,2026-03-04 07:20:00,961,0,961
2026-03-04T07:15:00+05:30,2026-03-04 07:15:00,960.8,0,960.8
2026-03-04T07:10:00+05:30,2026-03-04 07:10:00,961,0,961
2026-03-04T07:05:00+05:30,2026-03-04 07:05:00,960.8,0,960.8
2026-03-04T07:00:00+05:30,2026-03-04 07:00:00,960.8,0,960.8
2026-03-04T06:55:00+05:30,2026-03-04 06:55:00,960.7,0,960.7
2026-03-04T06:50:00+05:30,2026-03-04 06:50:00,960.6,0,960.6
2026-03-04T06:45:00+05:30,2026-03-04 06:45:00,960.6,0,960.6
2026-03-04T06:40:00+05:30,2026-03-04 06:40:00,960.4,0,960.4
2026-03-04T06:35:00+05:30,2026-03-04 06:35:00,960.3,0,960.3
2026-03-04T06:30:00+05:30,2026-03-04 06:30:00,960.4,0,960.4
2026-03-04T06:25:00+05:30,2026-03-04 06:25:00,960.4,0,960.4
2026-03-04T06:20:00+05:30,2026-03-04 06:20:00,960.1,0,960.1
2026-03-04T06:15:00+05:30,2026-03-04 06:15:00,960.3,0,960.3
2026-03-04T06:10:00+05:30,2026-03-04 06:10:00,960,0,960
2026-03-04T06:05:00+05:30,2026-03-04 06:05:00,959.9,0,959.9
2026-03-04T06:00:00+05:30,2026-03-04 06:00:00,959.9,0,959.9
2026-03-04T05:55:00+05:30,2026-03-04 05:55:00,959.8,0,959.8
2026-03-04T05:50:00+05:30,2026-03-04 05:50:00,959.7,0,959.7
2026-03-04T05:45:00+05:30,2026-03-04 05:45:00,959.8,0,959.8
2026-03-04T05:40:00+05:30,2026-03-04 05:40:00,959.6,0,959.6
2026-03-04T05:35:00+05:30,2026-03-04 05:35:00,959.8,0,959.8
2026-03-04T05:30:00+05:30,2026-03-04 05:30:00,959.6,0,959.6
2026-03-04T05:25:00+05:30,2026-03-04 05:25:00,959.5,0,959.5
2026-03-04T05:20:00+05:30,2026-03-04 05:20:00,959.7,0,959.7
2026-03-04T05:15:00+05:30,2026-03-04 05:15:00,959.6,0,959.6
2026-03-04T05:10:00+05:30,2026-03-04 05:10:00,959.5,0,959.5
2026-03-04T05:05:00+05:30,2026-03-04 05:05:00,959.5,0,959.5
2026-03-04T05:00:00+05:30,2026-03-04 05:00:00,959.3,0,959.3
2026-03-04T04:55:00+05:30,2026-03-04 04:55:00,959.1,0,959.1
2026-03-04T04:50:00+05:30,2026-03-04 04:50:00,959.3,0,959.3
2026-03-04T04:45:00+05:30,2026-03-04 04:45:00,959.2,0,959.2
2026-03-04T04:40:00+05:30,2026-03-04 04:40:00,959.1,0,959.1
2026-03-04T04:35:00+05:30,2026-03-04 04:35:00,959.4,0,959.4
2026-03-04T04:30:00+05:30,2026-03-04 04:30:00,959.2,0,959.2
2026-03-04T04:25:00+05:30,2026-03-04 04:25:00,959.3,0,959.3
2026-03-04T04:20:00+05:30,2026-03-04 04:20:00,959.2,0,959.2
2026-03-04T04:15:00+05:30,2026-03-04 04:15:00,959,0,959
2026-03-04T04:11:00+05:30,2026-03-04 04:11:00,959.2,0,959.2
2026-03-04T04:05:00+05:30,2026-03-04 04:05:00,959,0,959
2026-03-04T04:00:00+05:30,2026-03-04 04:00:00,959.1,0,959.1
2026-03-04T03:55:00+05:30,2026-03-04 03:55:00,959.1,0,959.1
2026-03-04T03:50:00+05:30,2026-03-04 03:50:00,959.1,0,959.1
2026-03-04T03:45:00+05:30,2026-03-04 03:45:00,959.2,0,959.2
2026-03-04T03:40:00+05:30,2026-03-04 03:40:00,959.2,0,959.2
2026-03-04T03:35:00+05:30,2026-03-04 03:35:00,959.1,0,959.1
2026-03-04T03:30:00+05:30,2026-03-04 03:30:00,959.3,0,959.3
2026-03-04T03:25:00+05:30,2026-03-04 03:25:00,959.2,0,959.2
2026-03-04T03:20:00+05:30,2026-03-04 03:20:00,959.2,0,959.2
2026-03-04T03:15:00+05:30,2026-03-04 03:15:00,959.1,0,959.1
2026-03-04T03:10:00+05:30,2026-03-04 03:10:00,959.1,0,959.1
2026-03-04T03:05:00+05:30,2026-03-04 03:05:00,959.3,0,959.3
2026-03-04T03:00:00+05:30,2026-03-04 03:00:00,959.3,0,959.3
2026-03-04T02:55:00+05:30,2026-03-04 02:55:00,959.3,0,959.3
2026-03-04T02:50:00+05:30,2026-03-04 02:50:00,959.2,0,959.2
2026-03-04T02:45:00+05:30,2026-03-04 02:45:00,959.5,0,959.5
2026-03-04T02:40:00+05:30,2026-03-04 02:40:00,959.3,0,959.3
2026-03-04T02:35:00+05:30,2026-03-04 02:35:00,959.4,0,959.4
2026-03-04T02:30:00+05:30,2026-03-04 02:30:00,959.4,0,959.4
2026-03-04T02:25:00+05:30,2026-03-04 02:25:00,959.3,0,959.3
2026-03-04T02:20:00+05:30,2026-03-04 02:20:00,959.3,0,959.3
2026-03-04T02:15:00+05:30,2026-03-04 02:15:00,959.4,0,959.4
2026-03-04T02:10:00+05:30,2026-03-04 02:10:00,959.3,0,959.3
2026-03-04T02:05:00+05:30,2026-03-04 02:05:00,959.5,0,959.5
2026-03-04T02:00:00+05:30,2026-03-04 02:00:00,959.4,0,959.4
2026-03-04T01:55:00+05:30,2026-03-04 01:55:00,959.4,0,959.4
2026-03-04T01:50:00+05:30,2026-03-04 01:50:00,959.4,0,959.4
2026-03-04T01:45:00+05:30,2026-03-04 01:45:00,959.4,0,959.4
2026-03-04T01:40:00+05:30,2026-03-04 01:40:00,959.6,0,959.6
2026-03-04T01:35:00+05:30,2026-03-04 01:35:00,959.7,0,959.7
2026-03-04T01:30:00+05:30,2026-03-04 01:30:00,959.8,0,959.8
2026-03-04T01:25:00+05:30,2026-03-04 01:25:00,959.8,0,959.8
2026-03-04T01:20:00+05:30,2026-03-04 01:20:00,960,0,960
2026-03-04T01:15:00+05:30,2026-03-04 01:15:00,960.1,0,960.1
2026-03-04T01:10:00+05:30,2026-03-04 01:10:00,960.1,0,960.1
2026-03-04T01:05:00+05:30,2026-03-04 01:05:00,960.2,0,960.2
2026-03-04T01:00:00+05:30,2026-03-04 01:00:00,960.4,0,960.4
2026-03-04T00:55:00+05:30,2026-03-04 00:55:00,960.2,0,960.2
2026-03-04T00:50:00+05:30,2026-03-04 00:50:00,960.2,0,960.2
2026-03-04T00:45:00+05:30,2026-03-04 00:45:00,960.4,0,960.4
2026-03-04T00:40:00+05:30,2026-03-04 00:40:00,960.4,0,960.4
2026-03-04T00:35:00+05:30,2026-03-04 00:35:00,960.5,0,960.5
2026-03-04T00:30:00+05:30,2026-03-04 00:30:00,960.5,0,960.5
2026-03-04T00:25:00+05:30,2026-03-04 00:25:00,960.5,0,960.5
2026-03-04T00:20:00+05:30,2026-03-04 00:20:00,960.6,0,960.6
2026-03-04T00:15:00+05:30,2026-03-04 00:15:00,960.8,0,960.8
2026-03-04T00:10:00+05:30,2026-03-04 00:10:00,960.8,0,960.8
2026-03-04T00:05:00+05:30,2026-03-04 00:05:00,960.9,0,960.9
2026-03-04T00:00:00+05:30,2026-03-04 00:00:00,960.8,0,960.8
2026-03-03T23:55:00+05:30,2026-03-03 23:55:00,961,0,961
2026-03-03T23:50:00+05:30,2026-03-03 23:50:00,961,0,961
2026-03-03T23:45:00+05:30,2026-03-03 23:45:00,961.1,0,961.1
2026-03-03T23:40:00+05:30,2026-03-03 23:40:00,961.1,0,961.1
2026-03-03T23:35:00+05:30,2026-03-03 23:35:00,961.3,0,961.3
2026-03-03T23:30:00+05:30,2026-03-03 23:30:00,961.4,0,961.4
2026-03-03T23:25:00+05:30,2026-03-03 23:25:00,961.3,0,961.3
2026-03-03T23:20:00+05:30,2026-03-03 23:20:00,961.3,0,961.3
2026-03-03T23:15:00+05:30,2026-03-03 23:15:00,961.4,0,961.4
2026-03-03T23:10:00+05:30,2026-03-03 23:10:00,961.4,0,961.4
2026-03-03T23:06:00+05:30,2026-03-03 23:06:00,961.6,0,961.6
2026-03-03T23:00:00+05:30,2026-03-03 23:00:00,961.7,0,961.7
2026-03-03T22:55:00+05:30,2026-03-03 22:55:00,961.5,0,961.5
2026-03-03T22:50:00+05:30,2026-03-03 22:50:00,961.5,0,961.5
2026-03-03T22:45:00+05:30,2026-03-03 22:45:00,961.6,0,961.6
2026-03-03T22:40:00+05:30,2026-03-03 22:40:00,961.6,0,961.6
2026-03-03T22:35:00+05:30,2026-03-03 22:35:00,961.4,0,961.4
2026-03-03T22:30:00+05:30,2026-03-03 22:30:00,961.6,0,961.6
2026-03-03T22:25:00+05:30,2026-03-03 22:25:00,961.7,0,961.7
2026-03-03T22:20:00+05:30,2026-03-03 22:20:00,961.5,0,961.5
2026-03-03T22:15:00+05:30,2026-03-03 22:15:00,961.8,0,961.8
2026-03-03T22:10:00+05:30,2026-03-03 22:10:00,961.6,0,961.6
2026-03-03T22:05:00+05:30,2026-03-03 22:05:00,961.7,0,961.7
2026-03-03T22:00:00+05:30,2026-03-03 22:00:00,961.7,0,961.7
2026-03-03T21:55:00+05:30,2026-03-03 21:55:00,961.6,0,961.6
2026-03-03T21:50:00+05:30,2026-03-03 21:50:00,961.5,0,961.5
2026-03-03T21:45:00+05:30,2026-03-03 21:45:00,961.5,0,961.5
2026-03-03T21:40:00+05:30,2026-03-03 21:40:00,961.5,0,961.5
2026-03-03T21:35:00+05:30,2026-03-03 21:35:00,961.5,0,961.5
2026-03-03T21:30:00+05:30,2026-03-03 21:30:00,961.6,0,961.6
2026-03-03T21:25:00+05:30,2026-03-03 21:25:00,961.4,0,961.4
2026-03-03T21:20:00+05:30,2026-03-03 21:20:00,961.3,0,961.3
2026-03-03T21:15:00+05:30,2026-03-03 21:15:00,961.2,0,961.2
2026-03-03T21:10:00+05:30,2026-03-03 21:10:00,961.3,0,961.3
2026-03-03T21:05:00+05:30,2026-03-03 21:05:00,960.9,0,960.9
2026-03-03T21:00:00+05:30,2026-03-03 21:00:00,961,0,961
2026-03-03T20:55:00+05:30,2026-03-03 20:55:00,960.9,0,960.9
2026-03-03T20:50:00+05:30,2026-03-03 20:50:00,960.7,0,960.7
2026-03-03T20:45:00+05:30,2026-03-03 20:45:00,960.8,0,960.8
2026-03-03T20:40:00+05:30,2026-03-03 20:40:00,960.6,0,960.6
2026-03-03T20:35:00+05:30,2026-03-03 20:35:00,960.8,0,960.8
2026-03-03T20:30:00+05:30,2026-03-03 20:30:00,960.6,0,960.6
2026-03-03T20:25:00+05:30,2026-03-03 20:25:00,960.5,0,960.5
2026-03-03T20:20:00+05:30,2026-03-03 20:20:00,960.4,0,960.4
2026-03-03T20:15:00+05:30,2026-03-03 20:15:00,960.2,0,960.2
2026-03-03T20:10:00+05:30,2026-03-03 20:10:00,960.3,0,960.3
2026-03-03T20:05:00+05:30,2026-03-03 20:05:00,960.3,0,960.3
2026-03-03T20:00:00+05:30,2026-03-03 20:00:00,960.3,0,960.3
2026-03-03T19:55:00+05:30,2026-03-03 19:55:00,960.1,0,960.1
2026-03-03T19:50:00+05:30,2026-03-03 19:50:00,959.8,0,959.8
2026-03-03T19:45:00+05:30,2026-03-03 19:45:00,960,0,960
2026-03-03T19:40:00+05:30,2026-03-03 19:40:00,959.8,0,959.8
2026-03-03T19:35:00+05:30,2026-03-03 19:35:00,959.7,0,959.7
2026-03-03T19:30:00+05:30,2026-03-03 19:30:00,959.4,0,959.4
2026-03-03T19:25:00+05:30,2026-03-03 19:25:00,959.4,0,959.4
2026-03-03T19:20:00+05:30,2026-03-03 19:20:00,959.4,0,959.4
2026-03-03T19:15:00+05:30,2026-03-03 19:15:00,959.3,0,959.3
2026-03-03T19:10:00+05:30,2026-03-03 19:10:00,959.1,0,959.1
2026-03-03T19:05:00+05:30,2026-03-03 19:05:00,959.2,0,959.2
2026-03-03T19:00:00+05:30,2026-03-03 19:00:00,959.2,0,959.2
2026-03-03T18:55:00+05:30,2026-03-03 18:55:00,958.9,0,958.9
2026-03-03T18:50:00+05:30,2026-03-03 18:50:00,958.8,0,958.8
2026-03-03T18:45:00+05:30,2026-03-03 18:45:00,958.7,0,958.7
2026-03-03T18:40:00+05:30,2026-03-03 18:40:00,958.6,0,958.6
2026-03-03T18:35:00+05:30,2026-03-03 18:35:00,958.6,0,958.6
2026-03-03T18:30:00+05:30,2026-03-03 18:30:00,958.6,0,958.6
2026-03-03T18:25:00+05:30,2026-03-03 18:25:00,958.5,0,958.5
2026-03-03T18:20:00+05:30,2026-03-03 18:20:00,958.6,0,958.6
2026-03-03T18:15:00+05:30,2026-03-03 18:15:00,958.4,0,958.4
2026-03-03T18:10:00+05:30,2026-03-03 18:10:00,958.3,0,958.3
2026-03-03T18:05:00+05:30,2026-03-03 18:05:00,958.2,0,958.2
2026-03-03T18:01:00+05:30,2026-03-03 18:01:00,958.1,0,958.1
2026-03-03T17:55:00+05:30,2026-03-03 17:55:00,958,0,958
2026-03-03T17:50:00+05:30,2026-03-03 17:50:00,958,0,958
2026-03-03T17:45:00+05:30,2026-03-03 17:45:00,957.9,0,957.9
