"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°C)","Indoor Humidity (%)","Indoor Battery","Absolute Pressure (hPa)","Outdoor Battery","Avg Wind Direction (10 mins) (°)","Avg Wind Speed (10 mins) (km/hr)","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2025-07-18T19:15:00+05:30,2025-07-18 19:15:00,23.8,24.6,22,9.7,13,23.8,259,0,3.1,3.1,4.4,8.2,8.2,949.8,90,0,0,27.7,73,1,949.8,1,197,4.7,30.5,22.4
2025-07-18T19:10:00+05:30,2025-07-18 19:10:00,23.9,24.7,22.1,4.7,5.5,23.8,197,0,3.1,3.1,4.4,8.2,8.2,949.9,90,0,0,27.7,73,1,949.9,1,209,4.7,30.5,22.4
2025-07-18T19:05:00+05:30,2025-07-18 19:05:00,23.9,24.7,22,1.8,1.8,23.8,210,0,3.1,3.1,4.4,8.2,8.2,949.7,89,0,0,27.7,73,1,949.7,1,209,4.7,30.5,22.4
2025-07-18T19:00:00+05:30,2025-07-18 19:00:00,23.9,24.7,22.1,6.1,9.3,23.8,182,0,3.1,3.1,4.4,8.2,8.2,949.6,90,0,0,27.8,73,1,949.6,1,215,4.3,30.6,22.5
2025-07-18T18:55:00+05:30,2025-07-18 18:55:00,23.9,24.7,22,4,5.5,23.8,209,0,3.1,3.1,4.4,8.2,8.2,949.9,89,0,0,27.8,73,1,949.9,1,183,4.3,30.6,22.5
2025-07-18T18:50:00+05:30,2025-07-18 18:50:00,23.9,24.7,22,2.1,3.5,23.8,184,0,3.1,3.1,4.4,8.2,8.2,949.7,89,0,0,27.8,73,1,949.7,1,268,6.9,30.6,22.5
2025-07-18T18:45:00+05:30,2025-07-18 18:45:00,23.9,24.7,22,8.7,9.3,23.8,268,0,3.1,3.1,4.4,8.2,8.2,949.7,89,0,0,27.8,73,1,949.7,1,254,4,30.6,22.5
2025-07-18T18:40:00+05:30,2025-07-18 18:40:00,24,24.8,22.1,7.2,9.3,23.8,246,0,3.1,3.1,4.4,8.2,8.2,949.5,89,0,0,27.8,73,1,949.5,1,203,3.5,30.6,22.5
2025-07-18T18:35:00+05:30,2025-07-18 18:35:00,24,24.8,22.1,3.5,3.5,23.8,241,0,3.1,3.1,4.4,8.2,8.2,949.4,89,0,0,27.8,73,1,949.4,1,203,4.3,30.6,22.5
2025-07-18T18:30:00+05:30,2025-07-18 18:30:00,24,24.8,22.1,3.5,3.5,23.8,203,0,3.1,3.1,4.4,8.2,8.2,949.4,89,0,0,27.8,73,1,949.4,1,194,4.3,30.6,22.5
2025-07-18T18:25:00+05:30,2025-07-18 18:25:00,24,24.8,22.1,4.3,5.5,23.8,201,0,3.1,3.1,4.4,8.2,8.2,949.4,89,0,0,27.8,73,1,949.4,1,201,4.3,30.6,22.5
2025-07-18T18:20:00+05:30,2025-07-18 18:20:00,24,24.8,22.1,6.4,7.2,23.8,190,0,3.1,3.1,4.4,8.2,8.2,949.3,89,0,2.6,27.9,73,1,949.3,1,190,3.5,30.8,22.6
2025-07-18T18:15:00+05:30,2025-07-18 18:15:00,24,24.8,22.1,2.1,3.5,23.8,187,0,3.1,3.1,4.4,8.2,8.2,949.1,89,0,2.9,27.9,73,1,949.1,1,180,3.5,30.8,22.6
2025-07-18T18:10:00+05:30,2025-07-18 18:10:00,24,24.8,22.1,4.3,5.5,23.8,176,0,3.1,3.1,4.4,8.2,8.2,948.7,89,0,5.6,27.9,73,1,948.7,1,180,4.3,30.8,22.6
2025-07-18T18:05:00+05:30,2025-07-18 18:05:00,23.9,24.7,22,2.6,3.5,23.8,180,0,3.1,3.1,4.4,8.2,8.2,948.9,89,0,4.3,27.9,73,1,948.9,1,197,4.3,30.8,22.6
2025-07-18T18:00:00+05:30,2025-07-18 18:00:00,24,24.8,22.3,0.3,1.8,23.8,174,0,3.1,3.1,4.4,8.2,8.2,948.7,90,0,9.9,28,73,1,948.7,1,195,4.3,31.1,22.7
2025-07-18T17:55:00+05:30,2025-07-18 17:55:00,24,24.8,22.1,4.7,5.5,23.8,196,0,3.1,3.1,4.4,8.2,8.2,948.6,89,0,18.1,28,73,1,948.6,1,187,3.2,31.1,22.7
2025-07-18T17:50:00+05:30,2025-07-18 17:50:00,24.1,24.9,22.2,2.6,3.5,23.8,178,0,3.1,3.1,4.4,8.2,8.2,948.8,89,0,30.7,28,73,1,948.8,1,178,6.1,31.1,22.7
2025-07-18T17:45:00+05:30,2025-07-18 17:45:00,24.1,24.9,22.2,6.1,7.2,23.8,227,0,3.1,3.1,4.4,8.2,8.2,948.6,89,0,39.9,28,73,1,948.6,1,220,6.9,31.1,22.7
2025-07-18T17:40:00+05:30,2025-07-18 17:40:00,24,24.8,22.1,6.9,7.2,23.8,215,0,3.1,3.1,4.4,8.2,8.2,948.5,89,0,45.9,28.1,73,1,948.5,1,215,5,31.3,22.8
2025-07-18T17:35:00+05:30,2025-07-18 17:35:00,24.2,25,22.1,5,7.2,23.8,164,0,3.1,3.1,4.4,8.2,8.2,948.4,88,0,26.8,28.1,73,1,948.4,1,222,2.9,31.3,22.8
2025-07-18T17:30:00+05:30,2025-07-18 17:30:00,24.7,25.5,22.2,2.1,3.5,23.8,214,0,3.1,3.1,4.4,8.2,8.2,948.8,86,0,7.7,28.1,73,1,948.8,1,214,6.1,31.3,22.8
2025-07-18T17:25:00+05:30,2025-07-18 17:25:00,24.8,25.5,21.9,8.7,14.8,23.8,283,0,3.1,3.1,4.4,8.2,8.2,948.4,84,0,28.1,28.2,73,1,948.4,1,283,8.7,31.6,22.9
2025-07-18T17:20:00+05:30,2025-07-18 17:20:00,24.8,25.5,21.9,5.5,5.5,23.8,281,0,3.1,3.1,4.4,8.2,8.2,948.3,84,0,35.1,28.2,73,1,948.3,1,233,10.1,31.6,22.9
2025-07-18T17:15:00+05:30,2025-07-18 17:15:00,25.2,25.9,21.9,10.1,14.8,23.8,233,0,3.1,3.1,4.4,8.2,8.2,948.5,82,0,62.4,28.3,73,1,948.5,1,233,6.4,31.7,22.9
2025-07-18T17:10:00+05:30,2025-07-18 17:10:00,25.3,26,22,6.1,7.2,23.8,189,0,3.1,3.1,4.4,8.2,8.2,948.3,82,0,68,28.3,73,1,948.3,1,209,5.8,31.7,22.9
2025-07-18T17:05:00+05:30,2025-07-18 17:05:00,25.2,25.9,21.9,8.7,9.3,23.8,302,0,3.1,3.1,4.4,8.2,8.2,948.6,82,0,78.4,28.3,73,1,948.6,1,201,3.2,31.7,22.9
2025-07-18T17:00:00+05:30,2025-07-18 17:00:00,25.6,26.4,22.3,1.1,1.8,23.8,193,0,3.1,3.1,4.4,8.2,8.2,948.4,82,1,122.3,28.4,73,1,948.4,1,190,3.5,31.9,23.1
2025-07-18T16:55:00+05:30,2025-07-18 16:55:00,25.6,26.3,22.1,9.3,13,23.8,205,0,3.1,3.1,4.4,8.2,8.2,948.3,81,1,124.9,28.4,73,1,948.3,1,215,4,31.9,23.1
2025-07-18T16:50:00+05:30,2025-07-18 16:50:00,25.4,26.1,22.1,2.1,3.5,23.8,197,0,3.1,3.1,4.4,8.2,8.2,948,82,0,78.9,28.4,73,1,948,1,216,4.7,31.9,23.1
2025-07-18T16:45:00+05:30,2025-07-18 16:45:00,25.6,26.3,22.1,4,5.5,23.8,216,0,3.1,3.1,4.4,8.2,8.2,948.2,81,1,116.2,28.4,73,1,948.2,1,216,6.4,31.9,23.1
2025-07-18T16:40:00+05:30,2025-07-18 16:40:00,25.6,26.3,22.1,4.7,5.5,23.8,209,0,3.1,3.1,4.4,8.2,8.2,948.3,81,0,85.4,28.4,73,1,948.3,1,209,8.2,31.9,23.1
2025-07-18T16:35:00+05:30,2025-07-18 16:35:00,25.8,26.5,22.1,10.8,16.6,23.8,208,0,3.1,3.1,4.4,8.2,8.2,948.2,80,1,127.5,28.5,73,1,948.2,1,290,6.1,32.2,23.2
2025-07-18T16:30:00+05:30,2025-07-18 16:30:00,26.3,27,22.3,4,7.2,23.8,303,0,3.1,3.1,4.4,8.2,8.2,948.2,79,2,203.8,28.5,73,1,948.2,1,215,5.5,32.2,23.2
2025-07-18T16:25:00+05:30,2025-07-18 16:25:00,26.5,27.2,22.3,9.3,11.1,23.8,208,0,3.1,3.1,4.4,8.2,8.2,948.2,78,2,228.5,28.5,73,1,948.2,1,213,8.2,32.2,23.2
2025-07-18T16:20:00+05:30,2025-07-18 16:20:00,26.4,27.2,22.7,11.9,18.3,23.8,237,0,3.1,3.1,4.4,8.2,8.2,948.1,80,2,275.9,28.4,73,1,948.1,1,237,9.7,31.9,23.1
2025-07-18T16:15:00+05:30,2025-07-18 16:15:00,26.5,27.3,22.8,10.5,13,23.8,168,0,3.1,3.1,4.4,8.2,8.2,948.2,80,2,282.4,28.4,73,1,948.2,1,205,5.8,31.9,23.1
2025-07-18T16:10:00+05:30,2025-07-18 16:10:00,26.5,27.3,22.6,5.8,9.3,23.8,248,0,3.1,3.1,4.4,8.2,8.2,948.2,79,2,285.8,28.4,73,1,948.2,1,211,5.8,31.9,23.1
2025-07-18T16:05:00+05:30,2025-07-18 16:05:00,26.4,27.1,22.4,5.5,7.2,23.8,220,0,3.1,3.1,4.4,8.2,8.2,947.9,79,2,232.4,28.4,73,1,947.9,1,249,7.9,31.9,23.1
2025-07-18T16:00:00+05:30,2025-07-18 16:00:00,25.9,26.6,22.4,11.9,16.6,23.8,275,0,3.1,3.1,4.4,8.2,8.2,947.5,81,3,382.2,28.4,73,1,947.5,1,249,7.9,31.9,23.1
2025-07-18T15:55:00+05:30,2025-07-18 15:55:00,25.9,26.7,22.6,7.9,11.1,23.8,247,0,3.1,3.1,4.4,8.2,8.2,947.8,82,1,156.6,28.4,73,1,947.8,1,205,6.1,31.9,23.1
2025-07-18T15:50:00+05:30,2025-07-18 15:50:00,26.6,27.4,22.7,5.5,7.2,23.8,247,0,3.1,3.1,4.4,8.2,8.2,947.9,79,2,232.1,28.5,73,1,947.9,1,247,5.5,32.2,23.2
2025-07-18T15:45:00+05:30,2025-07-18 15:45:00,26.3,27.1,22.7,3.2,3.5,23.8,193,0,3.1,3.1,4.4,8.2,8.2,947.9,81,2,256.3,28.5,73,1,947.9,1,238,6.9,32.2,23.2
2025-07-18T15:40:00+05:30,2025-07-18 15:40:00,26.2,27,22.7,6.4,11.1,23.8,189,0,3.1,3.1,4.4,8.2,8.2,947.8,81,2,266.7,28.5,73,1,947.8,1,189,9,32.2,23.2
2025-07-18T15:35:00+05:30,2025-07-18 15:35:00,26.2,27,22.7,5.8,11.1,23.8,198,0,3.1,3.1,4.4,8.2,8.2,948,81,2,268.5,28.5,73,1,948,1,180,9.7,32.2,23.2
2025-07-18T15:30:00+05:30,2025-07-18 15:30:00,26.1,26.9,22.6,5,7.2,23.8,314,0,3.1,3.1,4.4,8.2,8.2,948,81,2,272.3,28.5,73,1,948,1,210,10.5,32.2,23.2
2025-07-18T15:25:00+05:30,2025-07-18 15:25:00,26.3,27.1,22.5,10.5,16.6,23.8,197,0,3.1,3.1,4.4,8.2,8.2,948,80,1,199.9,28.5,73,1,948,1,216,9,32.2,23.2
2025-07-18T15:20:00+05:30,2025-07-18 15:20:00,26.7,29.1,22.8,3.2,5.5,23.8,237,0,3.1,3.1,4.4,8.2,8.2,948.2,79,2,252,28.5,73,1,948.2,1,182,5.8,32.2,23.2
2025-07-18T15:15:00+05:30,2025-07-18 15:15:00,27,29.6,23,4,5.5,23.8,253,0,3.1,3.1,4.4,8.2,8.2,948.3,79,1,196.8,28.5,73,1,948.3,1,209,6.4,32.2,23.2
2025-07-18T15:10:00+05:30,2025-07-18 15:10:00,27.2,30,23,3.2,3.5,23.8,283,0,3.1,3.1,4.4,8.2,8.2,948.2,78,6,683.2,28.5,73,1,948.2,1,214,7.6,32.2,23.2
2025-07-18T15:05:00+05:30,2025-07-18 15:05:00,26.9,29.3,22.7,7.9,13,23.8,220,0,3.1,3.1,4.4,8.2,8.2,948.1,78,6,658,28.5,73,1,948.1,1,220,7.6,32.2,23.2
2025-07-18T15:00:00+05:30,2025-07-18 15:00:00,26.7,29.1,22.8,4,5.5,23.8,198,0,3.1,3.1,4.4,8.2,8.2,948.3,79,3,360.9,28.4,73,1,948.3,1,177,8.7,31.9,23.1
2025-07-18T14:55:00+05:30,2025-07-18 14:55:00,26.9,29.3,22.7,5,9.3,23.8,274,0,3.1,3.1,4.4,8.2,8.2,948.3,78,3,381.3,28.4,73,1,948.3,1,243,7.6,31.9,23.1
2025-07-18T14:50:00+05:30,2025-07-18 14:50:00,26.3,27.1,23,1.4,3.5,23.8,179,0,3.1,3.1,4.4,8.2,8.2,948.4,82,6,691.4,28.4,73,1,948.4,1,240,4.3,31.9,23.1
2025-07-18T14:45:00+05:30,2025-07-18 14:45:00,26.4,27.2,23.1,5,5.5,23.8,233,0,3.1,3.1,4.4,8.2,8.2,948.4,82,1,182.2,28.4,74,1,948.4,1,284,6.4,32.1,23.3
2025-07-18T14:40:00+05:30,2025-07-18 14:40:00,26,26.8,22.5,9.7,13,23.8,276,0,3.1,3.1,4.4,8.2,8.2,948.4,81,2,281,28.4,74,1,948.4,1,200,7.9,32.1,23.3
2025-07-18T14:35:00+05:30,2025-07-18 14:35:00,26.2,27,22.9,5,7.2,23.8,193,0,3.1,3.1,4.4,8.2,8.2,948.5,82,6,631.6,28.3,74,1,948.5,1,196,8.2,31.8,23.2
2025-07-18T14:30:00+05:30,2025-07-18 14:30:00,26.5,27.4,23.4,5.5,7.2,23.8,194,0,3.1,3.1,4.4,8.2,8.2,948.7,83,1,190.8,28.3,74,1,948.7,1,194,7.9,31.8,23.2
2025-07-18T14:25:00+05:30,2025-07-18 14:25:00,26.7,29.1,23,16.9,23.8,23.8,203,0,3.1,3.1,4.4,8.2,8.2,948.7,80,4,412.9,28.3,74,1,948.7,1,249,8.7,31.8,23.2
2025-07-18T14:20:00+05:30,2025-07-18 14:20:00,26.9,29.4,22.9,2.9,3.5,21.9,199,0,3.1,3.1,4.4,8.2,8.2,948.9,79,5,599.5,28.2,74,1,948.9,1,226,5.8,31.7,23.1
2025-07-18T14:15:00+05:30,2025-07-18 14:15:00,26.9,29.5,23.1,4.7,5.5,21.9,256,0,3.1,3.1,4.4,8.2,8.2,948.7,80,8,866.8,28.2,75,1,948.7,1,226,5.8,31.8,23.3
2025-07-18T14:10:00+05:30,2025-07-18 14:10:00,26.5,27.4,23.6,10.5,21.9,21.9,217,0,3.1,3.1,4.4,8.2,8.2,948.4,84,6,696.7,28.1,73,1,948.4,1,255,7.9,31.3,22.8
2025-07-18T14:05:00+05:30,2025-07-18 14:05:00,25.7,26.5,22.8,11.9,16.6,21.9,255,0,3.1,3.1,4.4,8.2,8.2,948.8,84,7,816.8,28.1,75,1,948.8,1,255,11.1,31.6,23.3
2025-07-18T14:00:00+05:30,2025-07-18 14:00:00,25.3,26.1,23,3.5,5.5,21.9,285,0,3.1,3.1,4.4,8.2,8.2,948.9,87,7,816.8,28.1,73,1,948.9,1,183,9.7,31.3,22.8
2025-07-18T13:55:00+05:30,2025-07-18 13:55:00,25.4,26.3,23.1,10.5,13,21.9,307,0,3.1,3.1,4.4,8.2,8.2,949.2,87,1,151.3,28,74,1,949.2,1,236,5.8,31.2,22.9
2025-07-18T13:50:00+05:30,2025-07-18 13:50:00,25.3,26.2,23.1,5.8,9.3,21.9,230,0,3.1,3.1,4.4,8.2,8.2,948.9,88,2,220.7,28,73,1,948.9,1,230,5.8,31.1,22.7
2025-07-18T13:45:00+05:30,2025-07-18 13:45:00,25.3,26.2,23.1,7.2,9.3,21.9,214,0,3.1,3.1,4.4,8.2,8.2,949,88,1,190.4,28,73,1,949,1,180,4.7,31.1,22.7
2025-07-18T13:40:00+05:30,2025-07-18 13:40:00,25.4,26.3,23.3,3.2,3.5,21.9,182,0,3.1,3.1,4.4,8.2,8.2,949,88,1,142.6,28,74,1,949,1,180,4.7,31.2,22.9
2025-07-18T13:35:00+05:30,2025-07-18 13:35:00,25.7,26.6,23.6,3.5,5.5,21.9,185,0,3.1,3.1,4.4,8.2,8.2,948.7,88,2,250.3,28,74,1,948.7,1,185,4,31.2,22.9
2025-07-18T13:30:00+05:30,2025-07-18 13:30:00,25.7,26.6,23.2,4.3,7.2,21.9,176,0,3.1,3.1,4.4,8.2,8.2,948.9,86,2,261.9,27.9,74,1,948.9,1,185,3.5,31,22.8
2025-07-18T13:25:00+05:30,2025-07-18 13:25:00,25.4,26.3,23.6,0.3,1.8,21.9,180,0,3.1,3.1,4.4,8.2,8.2,949.1,90,5,529.2,27.9,73,1,949.1,1,185,3.5,30.8,22.6
2025-07-18T13:20:00+05:30,2025-07-18 13:20:00,24.7,25.6,22.8,6.1,7.2,21.9,257,0,3.1,3.1,4.4,8.2,8.2,949.3,89,5,520.9,27.9,73,1,949.3,1,277,6.4,30.8,22.6
2025-07-18T13:15:00+05:30,2025-07-18 13:15:00,24.5,25.4,22.9,6.1,7.2,21.9,247,1.8,3.1,3.1,4.4,8.2,8.2,949.2,91,4,465.9,27.9,73,1,949.2,1,182,5.8,30.8,22.6
2025-07-18T13:10:00+05:30,2025-07-18 13:10:00,24.1,25,22.5,4,5.5,21.9,258,1.8,3.1,3.1,4.4,8.2,8.2,949.2,91,6,645.9,27.9,74,1,949.2,1,184,5.8,31,22.8
2025-07-18T13:05:00+05:30,2025-07-18 13:05:00,24,24.8,22.4,6.4,7.2,21.9,218,3,2.8,2.8,4.1,7.9,7.9,949.6,91,1,120.5,27.9,74,1,949.6,1,218,6.1,31,22.8
2025-07-18T13:00:00+05:30,2025-07-18 13:00:00,24.2,25.1,22.8,2.9,3.5,21.9,179,4.8,2.8,2.8,4.1,7.9,7.9,949.7,92,1,116.2,28,73,1,949.7,1,179,5.5,31.1,22.7
2025-07-18T12:55:00+05:30,2025-07-18 12:55:00,24.5,25.4,22.9,2.1,3.5,21.9,215,1.8,2.3,2.3,3.6,7.4,7.4,949.8,91,0,97.5,28,73,1,949.8,1,264,5.8,31.1,22.7
2025-07-18T12:50:00+05:30,2025-07-18 12:50:00,24.8,25.6,22.8,5.8,7.2,21.9,262,0,2,2,3.3,7.1,7.1,949.6,89,0,39.4,28,74,1,949.6,1,284,8.7,31.2,22.9
2025-07-18T12:45:00+05:30,2025-07-18 12:45:00,25.2,26,22.7,11.1,13,21.9,314,0,2,2,3.3,7.1,7.1,949.8,86,0,94.1,28,74,1,949.8,1,289,7.9,31.2,22.9
2025-07-18T12:40:00+05:30,2025-07-18 12:40:00,25.8,26.7,23.3,9.7,13,20.1,289,0,2,2,3.3,7.1,7.1,949.9,86,3,361.7,28,74,1,949.9,1,190,5.5,31.2,22.9
2025-07-18T12:35:00+05:30,2025-07-18 12:35:00,25.4,26.3,23.4,3.2,3.5,20.1,187,0,2,2,3.3,7.1,7.1,950.1,89,4,453.3,27.9,73,1,950.1,1,216,5.5,30.8,22.6
2025-07-18T12:30:00+05:30,2025-07-18 12:30:00,24.9,25.8,22.9,6.9,7.2,20.1,223,1.2,2,2,3.3,7.1,7.1,950.2,89,5,580,27.9,73,1,950.2,1,214,4.7,30.8,22.6
2025-07-18T12:25:00+05:30,2025-07-18 12:25:00,24.6,25.5,22.7,4.7,9.3,20.1,185,1.2,2,2,3.3,7.1,7.1,950.3,89,3,380,27.9,73,1,950.3,1,184,5.5,30.8,22.6
2025-07-18T12:20:00+05:30,2025-07-18 12:20:00,24.7,25.6,23,3.5,5.5,20.1,169,0,1.8,1.8,3.1,6.9,6.9,950.2,90,1,110.6,27.9,73,1,950.2,1,186,7.6,30.8,22.6
2025-07-18T12:15:00+05:30,2025-07-18 12:15:00,24.7,25.6,22.8,7.9,9.3,20.1,278,0,1.8,1.8,3.1,6.9,6.9,950.3,89,1,121.4,27.9,74,1,950.3,1,278,6.1,31,22.8
2025-07-18T12:10:00+05:30,2025-07-18 12:10:00,24.8,25.6,22.6,5.5,7.2,20.1,214,0,1.8,1.8,3.1,6.9,6.9,950.2,88,4,461.6,27.9,73,1,950.2,1,205,4.7,30.8,22.6
2025-07-18T12:05:00+05:30,2025-07-18 12:05:00,24.8,25.7,23,1.8,3.5,20.1,138,0,1.8,1.8,3.1,6.9,6.9,950.4,90,3,330.9,27.8,73,1,950.4,1,186,3.5,30.6,22.5
2025-07-18T12:00:00+05:30,2025-07-18 12:00:00,24.8,25.7,23.2,3.5,5.5,20.1,188,0,1.8,1.8,3.1,6.9,6.9,950.4,91,3,311,27.8,73,1,950.4,1,188,4,30.6,22.5
2025-07-18T11:55:00+05:30,2025-07-18 11:55:00,24.5,25.4,22.9,1.8,3.5,20.1,179,0,1.8,1.8,3.1,6.9,6.9,950.4,91,4,445.9,27.8,73,1,950.4,1,209,5.5,30.6,22.5
2025-07-18T11:50:00+05:30,2025-07-18 11:50:00,24.2,25.1,22.8,3.5,7.2,20.1,279,0,1.8,1.8,3.1,6.9,6.9,950.6,92,5,520,27.8,73,1,950.6,1,214,4.3,30.6,22.5
2025-07-18T11:45:00+05:30,2025-07-18 11:45:00,23.6,24.4,22.2,4,5.5,20.1,252,1.8,1.8,1.8,3.1,6.9,6.9,950.7,92,4,503.6,27.8,73,1,950.7,1,205,5.5,30.6,22.5
2025-07-18T11:40:00+05:30,2025-07-18 11:40:00,23.6,24.5,22.4,7.2,11.1,20.1,205,1.8,1.8,1.8,3.1,6.9,6.9,950.7,93,0,81.5,27.9,73,1,950.7,1,203,5.5,30.8,22.6
2025-07-18T11:35:00+05:30,2025-07-18 11:35:00,23.6,24.5,22.6,2.9,7.2,20.1,328,1.2,1.5,1.5,2.8,6.6,6.6,950.8,94,1,134.4,27.9,73,1,950.8,1,203,5,30.8,22.6
2025-07-18T11:30:00+05:30,2025-07-18 11:30:00,23.6,24.4,22.2,4,5.5,20.1,194,4.2,1.5,1.5,2.8,6.6,6.6,950.9,92,0,74.1,27.9,73,1,950.9,1,210,9,30.8,22.6
2025-07-18T11:25:00+05:30,2025-07-18 11:25:00,24,24.9,22.6,10.8,18.3,20.1,219,7.8,1.3,1.3,2.6,6.4,6.4,950.9,92,0,80.6,28,73,1,950.9,1,219,10.1,31.1,22.7
2025-07-18T11:20:00+05:30,2025-07-18 11:20:00,24.8,25.6,22.8,11.1,13,20.1,296,3,0.5,0.5,1.8,5.6,5.6,950.8,89,1,114.9,28,73,1,950.8,1,243,9.3,31.1,22.7
2025-07-18T11:15:00+05:30,2025-07-18 11:15:00,24.9,25.7,22.4,9.3,11.1,20.1,243,0,0,0,1.3,5.1,5.1,951,86,2,224.6,28,73,1,951,1,243,9.3,31.1,22.7
2025-07-18T11:10:00+05:30,2025-07-18 11:10:00,25,25.8,22.3,7.2,11.1,20.1,261,0,0,0,1.3,5.1,5.1,951,85,2,240.8,28,72,1,951,1,244,7.2,30.9,22.4
2025-07-18T11:05:00+05:30,2025-07-18 11:05:00,25.3,26.1,22.8,11.1,14.8,20.1,244,0,0,0,1.3,5.1,5.1,951.1,86,3,338.8,28,73,1,951.1,1,185,4.7,31.1,22.7
2025-07-18T11:00:00+05:30,2025-07-18 11:00:00,25,25.9,22.9,1.4,1.8,20.1,194,0,0,0,1.3,5.1,5.1,951,88,3,334.5,28,72,1,951,1,199,4,30.9,22.4
2025-07-18T10:55:00+05:30,2025-07-18 10:55:00,24.9,25.7,22.8,6.1,7.2,20.1,205,0,0,0,1.3,5.1,5.1,951.1,88,2,248.1,28,72,1,951.1,1,210,7.9,30.9,22.4
2025-07-18T10:50:00+05:30,2025-07-18 10:50:00,25.1,25.9,22.6,9.3,13,20.1,224,0,0,0,1.3,5.1,5.1,951.1,86,3,356.5,28,72,1,951.1,1,210,9.3,30.9,22.4
2025-07-18T10:45:00+05:30,2025-07-18 10:45:00,25.6,26.4,22.5,4.3,9.3,20.1,204,0,0,0,1.3,5.1,5.1,951.2,83,1,114,28,72,1,951.2,1,230,11.1,30.9,22.4
2025-07-18T10:40:00+05:30,2025-07-18 10:40:00,25.4,26.2,22.3,11.6,13,20.1,230,0,0,0,1.3,5.1,5.1,951.1,83,1,159.5,27.9,73,1,951.1,1,300,9.3,30.8,22.6
2025-07-18T10:35:00+05:30,2025-07-18 10:35:00,26.2,27,22.5,9.3,11.1,20.1,221,0,0,0,1.3,5.1,5.1,951.2,80,3,360.9,28,73,1,951.2,1,257,4.7,31.1,22.7
2025-07-18T10:30:00+05:30,2025-07-18 10:30:00,25.9,26.6,22.4,4.7,5.5,20.1,257,0,0,0,1.3,5.1,5.1,951.4,81,3,388.7,27.9,72,1,951.4,1,194,4.7,30.7,22.4
2025-07-18T10:25:00+05:30,2025-07-18 10:25:00,24.8,25.5,22.1,2.9,3.5,20.1,194,0,0,0,1.3,5.1,5.1,951.2,85,1,113.7,27.9,72,1,951.2,1,194,2.9,30.7,22.4
2025-07-18T10:20:00+05:30,2025-07-18 10:20:00,24.8,25.5,22.1,2.9,3.5,20.1,194,0,0,0,1.3,5.1,5.1,951.3,85,1,113.7,27.9,72,1,951.3,1,194,2.9,30.7,22.4
2025-07-18T10:15:00+05:30,2025-07-18 10:15:00,24.8,25.5,22.1,2.9,3.5,20.1,194,0,0,0,1.3,5.1,5.1,951.5,85,1,113.7,27.9,72,1,951.5,1,194,2.9,30.7,22.4
2025-07-18T10:10:00+05:30,2025-07-18 10:10:00,24.8,25.5,22.1,2.9,3.5,20.1,194,0,0,0,1.3,5.1,5.1,951.5,85,1,113.7,27.8,72,1,951.5,1,194,2.9,30.5,22.3
2025-07-18T10:05:00+05:30,2025-07-18 10:05:00,24.8,25.5,22.1,2.9,3.5,20.1,194,0,0,0,1.3,5.1,5.1,951.7,85,1,113.7,27.8,72,1,951.7,1,194,2.9,30.5,22.3
2025-07-18T10:00:00+05:30,2025-07-18 10:00:00,24.8,25.5,22.1,2.9,3.5,20.1,194,0,0,0,1.3,5.1,5.1,951.9,85,1,113.7,27.8,72,1,951.9,1,194,2.9,30.5,22.3
2025-07-18T09:55:00+05:30,2025-07-18 09:55:00,24.8,25.5,22.1,2.9,3.5,20.1,194,0,0,0,1.3,5.1,5.1,951.7,85,1,113.7,27.8,72,1,951.7,1,194,4.7,30.5,22.3
2025-07-18T09:50:00+05:30,2025-07-18 09:50:00,25,25.7,21.9,4.7,5.5,20.1,186,0,0,0,1.3,5.1,5.1,951.6,83,1,170.1,27.8,72,1,951.6,1,186,4.7,30.5,22.3
2025-07-18T09:45:00+05:30,2025-07-18 09:45:00,25,25.7,21.9,4.7,5.5,20.1,186,0,0,0,1.3,5.1,5.1,951.8,83,1,170.1,27.7,72,1,951.8,1,186,4.7,30.4,22.2
2025-07-18T09:40:00+05:30,2025-07-18 09:40:00,25,25.7,21.9,4.7,5.5,20.1,186,0,0,0,1.3,5.1,5.1,951.8,83,1,170.1,27.7,72,1,951.8,1,204,4.3,30.4,22.2
2025-07-18T09:35:00+05:30,2025-07-18 09:35:00,25,25.7,21.7,4.3,7.2,20.1,204,0,0,0,1.3,5.1,5.1,951.5,82,2,271.5,27.7,73,1,951.5,1,204,4.3,30.5,22.4
2025-07-18T09:30:00+05:30,2025-07-18 09:30:00,25,25.7,21.7,4.3,7.2,20.1,204,0,0,0,1.3,5.1,5.1,951.6,82,2,271.5,27.7,73,1,951.6,1,204,4.3,30.5,22.4
2025-07-18T09:25:00+05:30,2025-07-18 09:25:00,25,25.7,21.7,4.3,7.2,20.1,204,0,0,0,1.3,5.1,5.1,951.5,82,2,271.5,27.7,73,1,951.5,1,204,4.3,30.5,22.4
