"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","PM2.5 Outdoor (µg/m^3)","PM2.5 Outdoor 24 Hour Average (µg/m^3)","Sensor 4 Temperature (°C)","Sensor 4 Humidity (%)","Outdoor Battery","Avg Wind Direction (10 mins) (°)","Avg Wind Speed (10 mins) (km/hr)","Sensor 4 Battery","PM2.5 Outdoor","PM2.5 Outdoor 24 Hour Average","PM2.5 Outdoor Battery","CO2 battery","Sensor 4 Feels Like (°C)","Sensor 4 Dew Point (°C)"
2026-01-14T05:30:00+05:30,2026-01-14 05:30:00,19.3,19.3,19.1,0,0,1.8,13,0,11.4,0.2,17,47.9,47.9,99,0,0,12,19,23,81,1,13,0,1,50,66,1,1,23.4,19.6
2026-01-14T05:25:00+05:30,2026-01-14 05:25:00,19.5,19.5,19.3,0,0,1.8,15,0,11.4,0.2,17,47.9,47.9,99,0,0,9,18.9,23,81,1,11,0,1,38,66,1,1,23.4,19.6
2026-01-14T05:20:00+05:30,2026-01-14 05:20:00,19.6,19.6,19.4,0,0,1.8,15,0,11.4,0.2,17,47.9,47.9,99,0,0,9,19,23,81,1,358,0,1,38,66,1,1,23.4,19.6
2026-01-14T05:15:00+05:30,2026-01-14 05:15:00,19.3,19.3,19.1,1.1,1.8,1.8,13,0,11.4,0.2,17,47.9,47.9,99,0,0,11,19,23,81,1,358,0,1,46,66,1,1,23.4,19.6
2026-01-14T05:10:00+05:30,2026-01-14 05:10:00,19.3,19.3,19.1,0,0,0,358,0,11.4,0.2,17,47.9,47.9,99,0,0,11,19.1,23,81,1,358,0,1,46,66,1,1,23.4,19.6
2026-01-14T05:05:00+05:30,2026-01-14 05:05:00,19,19,18.8,0,0,0,356,0,11.4,0.2,17,47.9,47.9,99,0,0,15,19.1,23,81,1,357,0,1,57,66,1,1,23.4,19.6
2026-01-14T05:00:00+05:30,2026-01-14 05:00:00,18.8,18.8,18.6,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,15,19.2,23,81,1,357,0,1,57,66,1,1,23.4,19.6
2026-01-14T04:55:00+05:30,2026-01-14 04:55:00,18.8,18.8,18.6,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,13,19.2,23,81,1,357,0,1,53,66,1,1,23.4,19.6
2026-01-14T04:50:00+05:30,2026-01-14 04:50:00,18.9,18.9,18.7,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,13,19.2,23.1,81,1,357,0,1,53,66,1,1,23.6,19.7
2026-01-14T04:45:00+05:30,2026-01-14 04:45:00,18.9,18.9,18.7,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,9,19.2,23.1,81,1,357,0,1,38,66,1,1,23.6,19.7
2026-01-14T04:40:00+05:30,2026-01-14 04:40:00,18.9,18.9,18.7,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,9,19.3,23.1,81,1,357,0,1,38,66,1,1,23.6,19.7
2026-01-14T04:35:00+05:30,2026-01-14 04:35:00,18.9,18.9,18.7,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,16,19.4,23.1,81,1,357,0,1,59,66,1,1,23.6,19.7
2026-01-14T04:30:00+05:30,2026-01-14 04:30:00,18.8,18.8,18.6,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,16,19.4,23.1,81,1,357,0,1,59,66,1,1,23.6,19.7
2026-01-14T04:25:00+05:30,2026-01-14 04:25:00,18.8,18.8,18.6,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,12,19.4,23.1,81,1,357,0,1,50,66,1,1,23.6,19.7
2026-01-14T04:20:00+05:30,2026-01-14 04:20:00,18.8,18.8,18.6,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,12,19.4,23.1,81,1,357,0,1,50,66,1,1,23.6,19.7
2026-01-14T04:15:00+05:30,2026-01-14 04:15:00,18.8,18.8,18.6,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,9,19.4,23.2,81,1,357,0,1,38,67,1,1,23.7,19.8
2026-01-14T04:10:00+05:30,2026-01-14 04:10:00,18.8,18.8,18.6,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,9,19.5,23.2,81,1,357,0,1,38,67,1,1,23.7,19.8
2026-01-14T04:05:00+05:30,2026-01-14 04:05:00,18.8,18.8,18.6,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,11,19.5,23.2,81,1,357,0,1,46,67,1,1,23.7,19.8
2026-01-14T04:00:00+05:30,2026-01-14 04:00:00,18.8,18.8,18.6,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,11,19.6,23.2,81,1,357,0,1,46,67,1,1,23.7,19.8
2026-01-14T03:55:00+05:30,2026-01-14 03:55:00,18.9,18.9,18.7,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,12,19.6,23.2,81,1,357,0,1,50,67,1,1,23.7,19.8
2026-01-14T03:50:00+05:30,2026-01-14 03:50:00,18.9,18.9,18.7,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,12,19.7,23.2,81,1,357,0,1,50,67,1,1,23.7,19.8
2026-01-14T03:45:00+05:30,2026-01-14 03:45:00,18.9,18.9,18.7,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,13,19.7,23.2,81,1,357,0,1,53,67,1,1,23.7,19.8
2026-01-14T03:40:00+05:30,2026-01-14 03:40:00,18.9,18.9,18.7,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,13,19.8,23.2,81,1,357,0,1,53,67,1,1,23.7,19.8
2026-01-14T03:35:00+05:30,2026-01-14 03:35:00,19,19,18.8,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,10,19.7,23.3,81,1,357,0,1,42,67,1,1,23.8,19.8
2026-01-14T03:30:00+05:30,2026-01-14 03:30:00,19,19,18.8,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,10,19.8,23.3,81,1,357,0,1,42,67,1,1,23.8,19.8
2026-01-14T03:25:00+05:30,2026-01-14 03:25:00,19,19,18.8,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,11,19.9,23.3,81,1,357,0,1,46,68,1,1,23.8,19.8
2026-01-14T03:20:00+05:30,2026-01-14 03:20:00,19.1,19.1,18.9,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,11,20,23.3,81,1,357,0,1,46,68,1,1,23.8,19.8
2026-01-14T03:15:00+05:30,2026-01-14 03:15:00,19.1,19.1,18.9,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,11,20,23.3,81,1,357,0,1,46,68,1,1,23.8,19.8
2026-01-14T03:10:00+05:30,2026-01-14 03:10:00,19.2,19.2,19.1,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,11,20,23.3,81,1,357,0,1,46,68,1,1,23.8,19.8
2026-01-14T03:05:00+05:30,2026-01-14 03:05:00,19.2,19.2,19.1,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,13,20.1,23.3,81,1,357,0,1,53,68,1,1,23.8,19.8
2026-01-14T03:00:00+05:30,2026-01-14 03:00:00,19.2,19.2,19.1,0,0,0,357,0,11.4,0.2,17,47.9,47.9,99,0,0,13,20.1,23.3,81,1,357,0,1,53,68,1,1,23.8,19.8
2026-01-14T02:55:00+05:30,2026-01-14 02:55:00,19.2,19.2,19.1,0,0,0,358,0,11.4,0.2,17,47.9,47.9,99,0,0,10,20.1,23.4,81,1,357,0,1,42,68,1,1,23.9,19.9
2026-01-14T02:50:00+05:30,2026-01-14 02:50:00,19.3,19.3,19.1,0,0,0,358,0,11.4,0.2,17,47.9,47.9,99,0,0,10,20.2,23.4,81,1,358,0,1,42,68,1,1,23.9,19.9
2026-01-14T02:45:00+05:30,2026-01-14 02:45:00,19.3,19.3,19.1,0,0,0,358,0,11.4,0.2,17,47.9,47.9,99,0,0,14,20.3,23.4,81,1,358,0,1,55,68,1,1,23.9,19.9
2026-01-14T02:40:00+05:30,2026-01-14 02:40:00,19.3,19.3,19.1,0,0,0,358,0,11.4,0.2,17,47.9,47.9,99,0,0,14,20.3,23.4,81,1,358,0,1,55,68,1,1,23.9,19.9
2026-01-14T02:35:00+05:30,2026-01-14 02:35:00,19.3,19.3,19.1,0,0,0,358,0,11.4,0.2,17,47.9,47.9,99,0,0,11,20.3,23.4,81,1,358,0,1,46,68,1,1,23.9,19.9
2026-01-14T02:30:00+05:30,2026-01-14 02:30:00,19.3,19.3,19.1,0,0,0,358,0,11.4,0.2,17,47.9,47.9,99,0,0,11,20.4,23.4,81,1,358,0,1,46,68,1,1,23.9,19.9
2026-01-14T02:25:00+05:30,2026-01-14 02:25:00,19.3,19.3,19.1,0,0,0,358,0,11.4,0.2,17,47.9,47.9,99,0,0,12,20.4,23.4,81,1,358,0,1,50,69,1,1,23.9,19.9
2026-01-14T02:20:00+05:30,2026-01-14 02:20:00,19.3,19.3,19.1,0,0,0,358,0,11.4,0.2,17,47.9,47.9,99,0,0,12,20.5,23.4,82,1,358,0,1,50,69,1,1,23.9,20.1
2026-01-14T02:15:00+05:30,2026-01-14 02:15:00,19.3,19.3,19.1,0,0,0,358,0,11.4,0.2,17,47.9,47.9,99,0,0,13,20.5,23.5,81,1,358,0,1,53,69,1,1,24,20.1
2026-01-14T02:10:00+05:30,2026-01-14 02:10:00,19.4,19.4,19.2,0,0,0,358,0,11.4,0.2,17,47.9,47.9,99,0,0,13,20.6,23.5,82,1,358,0,1,53,69,1,1,24.1,20.2
2026-01-14T02:05:00+05:30,2026-01-14 02:05:00,19.3,19.3,19.1,0,0,0,358,0,11.4,0.2,17,47.9,47.9,99,0,0,12,20.6,23.5,82,1,358,0,1,50,69,1,1,24.1,20.2
2026-01-14T02:00:00+05:30,2026-01-14 02:00:00,19.3,19.3,19.1,0,0,0,359,0,11.4,0.2,17,47.9,47.9,99,0,0,12,20.7,23.5,82,1,359,0,1,50,69,1,1,24.1,20.2
2026-01-14T01:55:00+05:30,2026-01-14 01:55:00,19.4,19.4,19.2,0,0,0,359,0,11.4,0.2,17,47.9,47.9,99,0,0,14,20.7,23.5,82,1,359,0,1,55,69,1,1,24.1,20.2
2026-01-14T01:50:00+05:30,2026-01-14 01:50:00,19.4,19.4,19.2,0,0,0,359,0,11.4,0.2,17,47.9,47.9,99,0,0,14,20.8,23.5,82,1,359,0,1,55,69,1,1,24.1,20.2
2026-01-14T01:45:00+05:30,2026-01-14 01:45:00,19.4,19.4,19.2,0,0,0,359,1.2,11.4,0.2,17,47.9,47.9,99,0,0,17,20.8,23.5,82,1,359,0,1,61,70,1,1,24.1,20.2
2026-01-14T01:40:00+05:30,2026-01-14 01:40:00,19.4,19.4,19.2,0,0,0,359,1.2,11.4,0.2,17,47.9,47.9,99,0,0,17,20.9,23.5,82,1,359,0,1,61,70,1,1,24.1,20.2
2026-01-14T01:35:00+05:30,2026-01-14 01:35:00,19.5,19.5,19.3,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,15,20.9,23.5,82,1,359,0,1,57,70,1,1,24.1,20.2
2026-01-14T01:30:00+05:30,2026-01-14 01:30:00,19.4,19.4,19.2,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,15,20.9,23.5,82,1,359,0,1,57,70,1,1,24.1,20.2
2026-01-14T01:25:00+05:30,2026-01-14 01:25:00,19.5,19.5,19.3,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,16,20.9,23.6,82,1,359,0,1,59,70,1,1,24.2,20.3
2026-01-14T01:20:00+05:30,2026-01-14 01:20:00,19.5,19.5,19.3,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,16,21,23.6,82,1,359,0,1,59,70,1,1,24.2,20.3
2026-01-14T01:15:00+05:30,2026-01-14 01:15:00,19.6,19.6,19.4,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,16,21,23.6,82,1,359,0,1,59,70,1,1,24.2,20.3
2026-01-14T01:10:00+05:30,2026-01-14 01:10:00,19.5,19.5,19.3,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,16,21.1,23.6,82,1,359,0,1,59,70,1,1,24.2,20.3
2026-01-14T01:05:00+05:30,2026-01-14 01:05:00,19.6,19.6,19.4,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,16,21.1,23.6,82,1,359,0,1,59,70,1,1,24.2,20.3
2026-01-14T01:00:00+05:30,2026-01-14 01:00:00,19.6,19.6,19.4,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,16,21.1,23.6,82,1,359,0,1,59,70,1,1,24.2,20.3
2026-01-14T00:55:00+05:30,2026-01-14 00:55:00,19.7,19.7,19.6,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,20,21.2,23.6,82,1,359,0,1,68,70,1,1,24.2,20.3
2026-01-14T00:50:00+05:30,2026-01-14 00:50:00,19.6,19.6,19.4,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,20,21.2,23.7,82,1,359,0,1,68,70,1,1,24.3,20.4
2026-01-14T00:45:00+05:30,2026-01-14 00:45:00,19.7,19.7,19.6,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,16,21.1,23.7,82,1,359,0,1,59,70,1,1,24.3,20.4
2026-01-14T00:40:00+05:30,2026-01-14 00:40:00,19.7,19.7,19.6,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,16,21.2,23.7,82,1,359,0,1,59,70,1,1,24.3,20.4
2026-01-14T00:35:00+05:30,2026-01-14 00:35:00,19.7,19.7,19.6,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,19,21.2,23.7,82,1,359,0,1,66,70,1,1,24.3,20.4
2026-01-14T00:30:00+05:30,2026-01-14 00:30:00,19.8,19.8,19.6,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,19,21.3,23.7,82,1,359,0,1,66,70,1,1,24.3,20.4
2026-01-14T00:25:00+05:30,2026-01-14 00:25:00,19.8,19.8,19.6,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,14,21.2,23.7,82,1,359,0,1,55,70,1,1,24.3,20.4
2026-01-14T00:20:00+05:30,2026-01-14 00:20:00,19.8,19.8,19.6,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,14,21.3,23.7,82,1,359,0,1,55,70,1,1,24.3,20.4
2026-01-14T00:15:00+05:30,2026-01-14 00:15:00,19.8,19.8,19.6,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,19,21.4,23.8,82,1,359,0,1,66,71,1,1,24.3,20.5
2026-01-14T00:10:00+05:30,2026-01-14 00:10:00,19.9,19.9,19.7,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,19,21.4,23.8,82,1,359,0,1,66,71,1,1,24.3,20.5
2026-01-14T00:05:00+05:30,2026-01-14 00:05:00,19.9,19.9,19.7,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,18,21.4,23.8,82,1,359,0,1,63,71,1,1,24.3,20.5
2026-01-14T00:00:00+05:30,2026-01-14 00:00:00,20,20,19.8,0,0,0,359,0,11.2,0,16.8,47.7,47.7,99,0,0,18,21.4,23.8,82,1,359,0,1,63,71,1,1,24.3,20.5
2026-01-13T23:55:00+05:30,2026-01-13 23:55:00,20,20,19.8,0,0,20.1,359,0,11.2,11.4,16.8,47.7,47.7,99,0,0,16,21.4,23.8,82,1,359,0,1,59,71,1,1,24.3,20.5
2026-01-13T23:50:00+05:30,2026-01-13 23:50:00,20,20,19.8,0,0,20.1,359,0,11.2,11.4,16.8,47.7,47.7,99,0,0,16,21.5,23.8,82,1,359,0,1,59,71,1,1,24.3,20.5
2026-01-13T23:45:00+05:30,2026-01-13 23:45:00,20.1,20.8,19.9,0,0,20.1,359,0,11.2,11.4,16.8,47.7,47.7,99,0,0,25,21.6,23.8,82,1,359,0,1,78,71,1,1,24.3,20.5
2026-01-13T23:40:00+05:30,2026-01-13 23:40:00,20.1,20.8,19.9,0,0,20.1,336,0,11.2,11.4,16.8,47.7,47.7,99,0,0,25,21.6,23.8,82,1,336,0,1,78,71,1,1,24.3,20.5
2026-01-13T23:35:00+05:30,2026-01-13 23:35:00,20.1,20.8,19.9,0,0,20.1,336,0,11.2,11.4,16.8,47.7,47.7,99,0,0,24,21.5,23.8,82,1,336,0,1,76,71,1,1,24.3,20.5
2026-01-13T23:30:00+05:30,2026-01-13 23:30:00,20.1,20.8,19.9,0,0,20.1,336,0,11.2,11.4,16.8,47.7,47.7,99,0,0,24,21.5,23.9,82,1,336,0,1,76,71,1,1,24.5,20.6
2026-01-13T23:25:00+05:30,2026-01-13 23:25:00,20.1,20.8,19.9,0,0,20.1,336,0,11.2,11.4,16.8,47.7,47.7,99,0,0,22,21.5,23.9,82,1,334,0,1,72,71,1,1,24.5,20.6
2026-01-13T23:20:00+05:30,2026-01-13 23:20:00,20.1,20.8,19.9,0,0,20.1,334,0,11.2,11.4,16.8,47.7,47.7,99,0,0,22,21.5,23.9,82,1,334,0,1,72,71,1,1,24.5,20.6
2026-01-13T23:15:00+05:30,2026-01-13 23:15:00,20.2,20.9,20.1,0,0,20.1,334,0,11.2,11.4,16.8,47.7,47.7,99,0,0,24,21.5,23.9,82,1,334,0,1,76,71,1,1,24.5,20.6
2026-01-13T23:10:00+05:30,2026-01-13 23:10:00,20.3,20.9,20.1,0,0,20.1,311,0,11.2,11.4,16.8,47.7,47.7,99,0,0,24,21.5,23.9,82,1,4,0,1,76,71,1,1,24.5,20.6
2026-01-13T23:05:00+05:30,2026-01-13 23:05:00,20.2,20.9,20.1,0,0,20.1,4,0,11.2,11.4,16.8,47.7,47.7,99,0,0,23,21.5,23.9,82,1,4,0,1,74,71,1,1,24.5,20.6
2026-01-13T23:00:00+05:30,2026-01-13 23:00:00,20.2,20.9,20.1,0,0,20.1,6,0,11.2,11.4,16.8,47.7,47.7,99,0,0,23,21.4,23.9,82,1,6,0,1,74,71,1,1,24.5,20.6
2026-01-13T22:55:00+05:30,2026-01-13 22:55:00,20.3,20.9,20.1,0,0,20.1,6,0,11.2,11.4,16.8,47.7,47.7,99,0,0,30,21.5,23.9,82,1,6,0,1,89,71,1,1,24.5,20.6
2026-01-13T22:50:00+05:30,2026-01-13 22:50:00,20.3,20.9,20.1,0,0,20.1,355,0,11.2,11.4,16.8,47.7,47.7,99,0,0,30,21.4,24,82,1,355,0,1,89,71,1,1,24.6,20.7
2026-01-13T22:45:00+05:30,2026-01-13 22:45:00,20.3,20.9,20.1,0,0,20.1,11,0,11.2,11.4,16.8,47.7,47.7,99,0,0,33,21.5,24,82,1,342,0,1,95,70,1,1,24.6,20.7
2026-01-13T22:40:00+05:30,2026-01-13 22:40:00,20.4,21.1,20.2,0,0,20.1,342,0,11.2,11.4,16.8,47.7,47.7,99,0,0,33,21.3,24,82,1,37,0,1,95,70,1,1,24.6,20.7
2026-01-13T22:35:00+05:30,2026-01-13 22:35:00,20.5,21.2,20.3,0,0,20.1,39,0,11.2,11.4,16.8,47.7,47.7,99,0,0,22,21.1,24,82,1,39,0,1,72,70,1,1,24.6,20.7
2026-01-13T22:30:00+05:30,2026-01-13 22:30:00,20.7,21.4,20.6,0,0,20.1,39,0,11.2,11.4,16.8,47.7,47.7,99,0,0,22,21.1,24,82,1,39,0,1,72,70,1,1,24.6,20.7
2026-01-13T22:25:00+05:30,2026-01-13 22:25:00,20.6,21.3,20.4,0,0,20.1,40,0,11.2,11.4,16.8,47.7,47.7,99,0,0,22,21.1,24,82,1,20,0,1,72,70,1,1,24.6,20.7
2026-01-13T22:20:00+05:30,2026-01-13 22:20:00,20.5,21.2,20.3,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,99,0,0,22,21.1,24,82,1,20,0,1,72,70,1,1,24.6,20.7
2026-01-13T22:15:00+05:30,2026-01-13 22:15:00,20.6,21.3,20.4,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,99,0,0,23,21.1,24.1,82,1,20,0,1,74,70,1,1,24.7,20.8
2026-01-13T22:10:00+05:30,2026-01-13 22:10:00,20.6,21.3,20.4,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,99,0,0,23,21.1,24.1,82,1,20,0,1,74,70,1,1,24.7,20.8
2026-01-13T22:05:00+05:30,2026-01-13 22:05:00,20.6,21.3,20.4,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,99,0,0,26,21.1,24.1,82,1,20,0,1,80,70,1,1,24.7,20.8
2026-01-13T22:00:00+05:30,2026-01-13 22:00:00,20.6,21.3,20.4,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,99,0,0,26,21,24.1,82,1,20,0,1,80,70,1,1,24.7,20.8
2026-01-13T21:55:00+05:30,2026-01-13 21:55:00,20.5,21.2,20.3,0,0,20.1,21,0,11.2,11.4,16.8,47.7,47.7,99,0,0,27,21.1,24.1,82,1,21,0,1,82,70,1,1,24.7,20.8
2026-01-13T21:50:00+05:30,2026-01-13 21:50:00,20.6,21.3,20.4,0,0,20.1,21,0,11.2,11.4,16.8,47.7,47.7,99,0,0,27,21,24.1,82,1,21,0,1,82,70,1,1,24.7,20.8
2026-01-13T21:45:00+05:30,2026-01-13 21:45:00,20.7,21.4,20.6,0,0,20.1,21,0,11.2,11.4,16.8,47.7,47.7,99,0,0,35,21.1,24.2,82,1,21,0,1,99,70,1,1,24.8,20.9
2026-01-13T21:40:00+05:30,2026-01-13 21:40:00,20.7,21.4,20.6,0,0,20.1,21,0,11.2,11.4,16.8,47.7,47.7,99,0,0,35,20.9,24.2,82,1,21,0,1,99,70,1,1,24.8,20.9
2026-01-13T21:35:00+05:30,2026-01-13 21:35:00,20.7,21.4,20.6,0,0,20.1,21,0,11.2,11.4,16.8,47.7,47.7,99,0,0,26,20.7,24.2,82,1,21,0,1,80,69,1,1,24.8,20.9
2026-01-13T21:30:00+05:30,2026-01-13 21:30:00,20.7,21.4,20.6,0,0,20.1,19,0,11.2,11.4,16.8,47.7,47.7,99,0,0,26,20.6,24.2,82,1,19,0,1,80,69,1,1,24.8,20.9
2026-01-13T21:25:00+05:30,2026-01-13 21:25:00,20.8,21.5,20.6,0,0,20.1,19,0,11.2,11.4,16.8,47.7,47.7,99,0,0,27,20.7,24.2,82,1,19,0,1,82,69,1,1,24.8,20.9
2026-01-13T21:20:00+05:30,2026-01-13 21:20:00,20.8,21.5,20.6,0,0,20.1,19,0,11.2,11.4,16.8,47.7,47.7,99,0,0,27,20.5,24.2,83,1,19,0,1,82,69,1,1,24.9,21.2
2026-01-13T21:15:00+05:30,2026-01-13 21:15:00,20.8,21.5,20.6,0,0,20.1,19,0,11.2,11.4,16.8,47.7,47.7,99,0,0,28,20.6,24.2,83,1,19,0,1,84,68,1,1,24.9,21.2
2026-01-13T21:10:00+05:30,2026-01-13 21:10:00,20.8,21.5,20.6,0,0,20.1,19,0,11.2,11.4,16.8,47.7,47.7,99,0,0,28,20.4,24.3,83,1,19,0,1,84,68,1,1,24.9,21.2
2026-01-13T21:05:00+05:30,2026-01-13 21:05:00,21,21.7,20.8,0,0,20.1,19,0,11.2,11.4,16.8,47.7,47.7,99,0,0,25,20.4,24.3,83,1,19,0,1,78,68,1,1,24.9,21.2
2026-01-13T21:00:00+05:30,2026-01-13 21:00:00,20.9,21.6,20.7,0,0,20.1,19,0,11.2,11.4,16.8,47.7,47.7,99,0,0,25,20.3,24.3,83,1,19,0,1,78,68,1,1,24.9,21.2
2026-01-13T20:55:00+05:30,2026-01-13 20:55:00,20.9,21.6,20.7,0,0,20.1,19,0,11.2,11.4,16.8,47.7,47.7,99,0,0,26,20.3,24.3,83,1,19,0,1,80,68,1,1,24.9,21.2
2026-01-13T20:50:00+05:30,2026-01-13 20:50:00,20.9,21.6,20.7,0,0,20.1,19,0,11.2,11.4,16.8,47.7,47.7,99,0,0,26,20.2,24.3,83,1,19,0,1,80,68,1,1,24.9,21.2
2026-01-13T20:45:00+05:30,2026-01-13 20:45:00,21,21.7,20.8,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,99,0,0,32,20.3,24.4,83,1,20,0,1,93,68,1,1,25.1,21.3
2026-01-13T20:40:00+05:30,2026-01-13 20:40:00,21,21.7,20.8,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,99,0,0,32,20.1,24.4,83,1,20,0,1,93,68,1,1,25.1,21.3
2026-01-13T20:35:00+05:30,2026-01-13 20:35:00,21,21.7,20.8,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,99,0,0,31,20.1,24.4,83,1,20,0,1,91,67,1,1,25.1,21.3
2026-01-13T20:30:00+05:30,2026-01-13 20:30:00,21,21.7,20.8,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,99,0,0,31,19.9,24.4,83,1,20,0,1,91,67,1,1,25.1,21.3
2026-01-13T20:25:00+05:30,2026-01-13 20:25:00,21,21.7,20.8,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,99,0,0,26,19.8,24.4,83,1,20,0,1,80,67,1,1,25.1,21.3
2026-01-13T20:20:00+05:30,2026-01-13 20:20:00,21.2,22,21.1,0,0,20.1,19,0,11.2,11.4,16.8,47.7,47.7,99,0,0,26,19.7,24.5,83,1,19,0,1,80,67,1,1,25.2,21.4
2026-01-13T20:15:00+05:30,2026-01-13 20:15:00,21.3,22,21.1,0,0,20.1,19,0,11.2,11.4,16.8,47.7,47.7,99,0,0,31,19.8,24.5,83,1,19,0,1,91,67,1,1,25.2,21.4
2026-01-13T20:10:00+05:30,2026-01-13 20:10:00,21.4,22.2,21.2,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,99,0,0,31,19.6,24.5,83,1,20,0,1,91,67,1,1,25.2,21.4
2026-01-13T20:05:00+05:30,2026-01-13 20:05:00,21.4,22.2,21.2,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,99,0,0,31,19.6,24.5,83,1,20,0,1,91,66,1,1,25.2,21.4
2026-01-13T20:00:00+05:30,2026-01-13 20:00:00,21.5,22.3,21.3,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,99,0,0,31,19.3,24.5,83,1,20,0,1,91,66,1,1,25.2,21.4
2026-01-13T19:55:00+05:30,2026-01-13 19:55:00,21.5,22.3,21.3,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,99,0,0,26,19.2,24.6,83,1,20,0,1,80,66,1,1,25.3,21.5
2026-01-13T19:50:00+05:30,2026-01-13 19:50:00,21.6,22.4,21.4,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,99,0,0,26,19.1,24.6,83,1,20,0,1,80,66,1,1,25.3,21.5
2026-01-13T19:45:00+05:30,2026-01-13 19:45:00,21.6,22.4,21.3,0,0,20.1,20,0,11.2,11.4,16.8,47.7,47.7,98,0,0,24,19.1,24.6,83,1,19,0,1,76,66,1,1,25.3,21.5
2026-01-13T19:40:00+05:30,2026-01-13 19:40:00,21.7,22.5,21.4,0,0,20.1,19,0,11.2,11.4,16.8,47.7,47.7,98,0,0,24,19,24.6,83,1,19,0,1,76,66,1,1,25.3,21.5
