"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Sensor 4 Temperature (°C)","Sensor 4 Humidity (%)","Sensor 4 Heat Index (°C)","Outdoor Battery","Avg Wind Direction (10 mins) (°)","Avg Wind Speed (10 mins) (km/hr)","Sensor 4 Battery","CO2 battery","Sensor 4 Dew Point (°C)"
2026-08-07T04:25:00+05:30,2026-08-07 04:25:00,23.2,24,22,0.6,7.2,25.6,5,0,8.4,0.5,104.7,156.2,1176.3,93,0,0,25.1,81,25.8,1,56,2.1,1,1,21.6
2026-08-07T04:20:00+05:30,2026-08-07 04:20:00,23.3,24.1,22.3,1.1,18.3,25.6,280,0,8.4,0.5,104.7,156.2,1176.3,94,0,0,25.1,81,25.8,1,307,4,1,1,21.6
2026-08-07T04:15:00+05:30,2026-08-07 04:15:00,23.2,24.1,22.4,2.1,18.3,25.6,41,0,8.4,0.5,104.7,156.2,1176.3,95,0,0,25.1,81,25.8,1,230,2.9,1,1,21.6
2026-08-07T04:10:00+05:30,2026-08-07 04:10:00,23.2,24.1,22.4,1.8,9.3,25.6,234,0,8.4,0.5,104.7,156.2,1176.3,95,0,0,25.1,81,25.8,1,286,2.6,1,1,21.6
2026-08-07T04:05:00+05:30,2026-08-07 04:05:00,23.1,24,22.4,7.9,11.1,25.6,295,0,8.4,0.5,104.7,156.2,1176.3,96,0,0,25.1,81,25.8,1,290,2.6,1,1,21.6
2026-08-07T04:00:00+05:30,2026-08-07 04:00:00,23.1,24,22.3,3.5,11.1,25.6,42,0,8.4,0.5,104.7,156.2,1176.3,95,0,0,25.1,81,25.8,1,305,1.8,1,1,21.6
2026-08-07T03:55:00+05:30,2026-08-07 03:55:00,23.1,24,22.4,5.8,9.3,25.6,258,0,8.4,0.5,104.7,156.2,1176.3,96,0,0,25.2,81,25.9,1,300,1.4,1,1,21.7
2026-08-07T03:50:00+05:30,2026-08-07 03:50:00,23,23.9,22.3,3.5,7.2,25.6,292,0,8.4,0.5,104.7,156.2,1176.3,96,0,0,25.1,81,25.8,1,294,0.3,1,1,21.6
2026-08-07T03:45:00+05:30,2026-08-07 03:45:00,23,23.9,22.3,2.9,5.5,25.6,328,0,8.4,0.5,104.7,156.2,1176.3,96,0,0,25.1,81,25.8,1,301,0.3,1,1,21.6
2026-08-07T03:40:00+05:30,2026-08-07 03:40:00,23,23.9,22.3,0,7.2,25.6,283,0,8.4,0.5,104.7,156.2,1176.3,96,0,0,25.2,81,25.9,1,295,2.1,1,1,21.7
2026-08-07T03:35:00+05:30,2026-08-07 03:35:00,23,23.9,22.3,4.3,9.3,25.6,305,0,8.4,0.5,104.7,156.2,1176.3,96,0,0,25.2,81,25.9,1,311,3.2,1,1,21.7
2026-08-07T03:30:00+05:30,2026-08-07 03:30:00,23.1,24,22.4,0.3,5.5,25.6,305,0,8.4,0.5,104.7,156.2,1176.3,96,0,0,25.2,81,25.9,1,305,4.7,1,1,21.7
2026-08-07T03:25:00+05:30,2026-08-07 03:25:00,23.1,24,22.4,5.8,7.2,25.6,307,1.2,8.4,0.5,104.7,156.2,1176.3,96,0,0,25.2,81,25.9,1,241,5.5,1,1,21.7
2026-08-07T03:20:00+05:30,2026-08-07 03:20:00,23.1,24,22.4,5,9.3,25.6,258,1.2,8.4,0.5,104.7,156.2,1176.3,96,0,0,25.2,80,25.9,1,285,3.5,1,1,21.5
2026-08-07T03:15:00+05:30,2026-08-07 03:15:00,23.2,24.1,22.5,6.4,13,25.6,289,1.8,8.2,0.3,104.5,156,1176.1,96,0,0,25.2,80,25.9,1,254,2.9,1,1,21.5
2026-08-07T03:10:00+05:30,2026-08-07 03:10:00,23.4,24.2,22.4,3.2,11.1,25.6,266,1.8,8.2,0.3,104.5,156,1176.1,94,0,0,25.2,80,25.9,1,277,4.7,1,1,21.5
2026-08-07T03:05:00+05:30,2026-08-07 03:05:00,23.7,24.6,22.5,1.1,13,25.6,323,0,7.9,0,104.2,155.7,1175.8,93,0,0,25.2,80,25.9,1,290,4.7,1,1,21.5
2026-08-07T03:00:00+05:30,2026-08-07 03:00:00,23.7,24.6,22.3,2.1,13,25.6,325,0,7.9,0,104.2,155.7,1175.8,92,0,0,25.2,80,25.9,1,287,3.2,1,1,21.5
2026-08-07T02:55:00+05:30,2026-08-07 02:55:00,23.8,24.6,22.4,8.7,14.8,25.6,292,0,7.9,0,104.2,155.7,1175.8,92,0,0,25.2,80,25.9,1,288,5,1,1,21.5
2026-08-07T02:50:00+05:30,2026-08-07 02:50:00,23.8,24.6,22.2,5,9.3,25.6,30,0,7.9,0,104.2,155.7,1175.8,91,0,0,25.2,80,25.9,1,287,7.2,1,1,21.5
2026-08-07T02:45:00+05:30,2026-08-07 02:45:00,23.8,24.6,22.2,2.6,25.6,25.6,342,0,7.9,0,104.2,155.7,1175.8,91,0,0,25.2,80,25.9,1,260,4.3,1,1,21.5
2026-08-07T02:40:00+05:30,2026-08-07 02:40:00,23.9,24.7,22.3,0,5.5,20.1,313,0,7.9,0,104.2,155.7,1175.8,91,0,0,25.2,80,25.9,1,229,4,1,1,21.5
2026-08-07T02:35:00+05:30,2026-08-07 02:35:00,23.9,24.7,22.3,7.9,13,20.1,229,0,7.9,0,104.2,155.7,1175.8,91,0,0,25.2,80,25.9,1,305,3.5,1,1,21.5
2026-08-07T02:30:00+05:30,2026-08-07 02:30:00,24,24.8,22.3,0.3,7.2,20.1,307,0,7.9,0,104.2,155.7,1175.8,90,0,0,25.2,80,25.9,1,313,1.8,1,1,21.5
2026-08-07T02:25:00+05:30,2026-08-07 02:25:00,24,24.8,22.3,0,3.5,20.1,331,0,7.9,0,104.2,155.7,1175.8,90,0,0,25.2,80,25.9,1,322,2.1,1,1,21.5
2026-08-07T02:20:00+05:30,2026-08-07 02:20:00,24,24.8,22.3,2.1,7.2,20.1,222,0,7.9,0,104.2,155.7,1175.8,90,0,0,25.2,80,25.9,1,331,3.5,1,1,21.5
2026-08-07T02:15:00+05:30,2026-08-07 02:15:00,24,24.8,22.3,3.5,5.5,20.1,266,0,7.9,0,104.2,155.7,1175.8,90,0,0,25.2,80,25.9,1,300,3.5,1,1,21.5
2026-08-07T02:10:00+05:30,2026-08-07 02:10:00,24,24.8,22.1,1.4,7.2,20.1,315,0,7.9,0,104.2,155.7,1175.8,89,0,0,25.2,80,25.9,1,309,1.4,1,1,21.5
2026-08-07T02:05:00+05:30,2026-08-07 02:05:00,24,24.8,22.3,0,0,20.1,223,0,7.9,0,104.2,155.7,1175.8,90,0,0,25.2,80,25.9,1,301,1.4,1,1,21.5
2026-08-07T02:00:00+05:30,2026-08-07 02:00:00,24,24.8,22.1,3.2,5.5,18.3,272,0,7.9,0,104.2,155.7,1175.8,89,0,0,25.2,80,25.9,1,303,4,1,1,21.5
2026-08-07T01:55:00+05:30,2026-08-07 01:55:00,24,24.8,22.1,6.1,9.3,18.3,147,0,7.9,0,104.2,155.7,1175.8,89,0,0,25.2,80,25.9,1,147,4.7,1,1,21.5
2026-08-07T01:50:00+05:30,2026-08-07 01:50:00,24,24.8,22.1,7.6,11.1,18.3,319,0,7.9,0,104.2,155.7,1175.8,89,0,0,25.2,79,25.9,1,290,1.8,1,1,21.3
2026-08-07T01:45:00+05:30,2026-08-07 01:45:00,23.9,24.7,22,9.3,13,18.3,280,0,7.9,0,104.2,155.7,1175.8,89,0,0,25.2,79,25.9,1,275,1.4,1,1,21.3
2026-08-07T01:40:00+05:30,2026-08-07 01:40:00,23.9,24.7,22,9,11.1,18.3,299,0,7.9,0,104.2,155.7,1175.8,89,0,0,25.2,79,25.9,1,299,1.4,1,1,21.3
2026-08-07T01:35:00+05:30,2026-08-07 01:35:00,23.8,24.5,21.9,0.3,3.5,18.3,261,0,7.9,0,104.2,155.7,1175.8,89,0,0,25.2,79,25.9,1,287,1.8,1,1,21.3
2026-08-07T01:30:00+05:30,2026-08-07 01:30:00,23.8,24.6,22,1.4,9.3,18.3,346,0,7.9,0,104.2,155.7,1175.8,90,0,0,25.2,79,25.9,1,223,2.9,1,1,21.3
2026-08-07T01:25:00+05:30,2026-08-07 01:25:00,23.8,24.6,22,6.1,11.1,18.3,293,0,7.9,0,104.2,155.7,1175.8,90,0,0,25.2,79,25.9,1,229,3.2,1,1,21.3
2026-08-07T01:20:00+05:30,2026-08-07 01:20:00,23.8,24.6,22,2.9,13,18.3,305,0,7.9,0,104.2,155.7,1175.8,90,0,0,25.2,79,25.9,1,291,3.2,1,1,21.3
2026-08-07T01:15:00+05:30,2026-08-07 01:15:00,23.8,24.6,22,0,11.1,18.3,314,0,7.9,0,104.2,155.7,1175.8,90,0,0,25.3,79,25.9,1,307,3.5,1,1,21.4
2026-08-07T01:10:00+05:30,2026-08-07 01:10:00,23.8,24.5,21.9,5.8,18.3,18.3,268,0,7.9,0,104.2,155.7,1175.8,89,0,0,25.3,79,25.9,1,308,1.8,1,1,21.4
2026-08-07T01:05:00+05:30,2026-08-07 01:05:00,23.8,24.5,21.9,1.4,3.5,13,311,0,7.9,0,104.2,155.7,1175.8,89,0,0,25.3,79,25.9,1,311,0,1,1,21.4
2026-08-07T01:00:00+05:30,2026-08-07 01:00:00,23.8,24.5,21.9,3.5,13,13,228,0,7.9,0,104.2,155.7,1175.8,89,0,0,25.3,79,25.9,1,294,0.3,1,1,21.4
2026-08-07T00:55:00+05:30,2026-08-07 00:55:00,23.9,24.6,21.8,0,0,13,294,0,7.9,0,104.2,155.7,1175.8,88,0,0,25.3,79,25.9,1,294,1.4,1,1,21.4
2026-08-07T00:50:00+05:30,2026-08-07 00:50:00,23.8,24.5,21.7,1.4,5.5,13,275,0,7.9,0,104.2,155.7,1175.8,88,0,0,25.3,79,25.9,1,284,0.6,1,1,21.4
2026-08-07T00:45:00+05:30,2026-08-07 00:45:00,23.8,24.5,21.7,6.1,13,13,284,0,7.9,0,104.2,155.7,1175.8,88,0,0,25.3,79,25.9,1,18,0,1,1,21.4
2026-08-07T00:40:00+05:30,2026-08-07 00:40:00,23.8,24.5,21.7,2.6,3.5,9.3,158,0,7.9,0,104.2,155.7,1175.8,88,0,0,25.3,79,25.9,1,288,1.1,1,1,21.4
2026-08-07T00:35:00+05:30,2026-08-07 00:35:00,23.8,24.5,21.7,0,1.8,9.3,270,0,7.9,0,104.2,155.7,1175.8,88,0,0,25.3,79,25.9,1,288,0.6,1,1,21.4
2026-08-07T00:30:00+05:30,2026-08-07 00:30:00,23.7,24.4,21.6,5.5,7.2,9.3,294,0,7.9,0,104.2,155.7,1175.8,88,0,0,25.3,79,25.9,1,305,0,1,1,21.4
2026-08-07T00:25:00+05:30,2026-08-07 00:25:00,23.7,24.5,21.8,0,0,9.3,307,0,7.9,0,104.2,155.7,1175.8,89,0,0,25.3,79,25.9,1,305,0,1,1,21.4
2026-08-07T00:20:00+05:30,2026-08-07 00:20:00,23.8,24.5,21.7,0,0,9.3,296,0,7.9,0,104.2,155.7,1175.8,88,0,0,25.3,79,25.9,1,305,0,1,1,21.4
2026-08-07T00:15:00+05:30,2026-08-07 00:15:00,23.7,24.4,21.6,0,3.5,9.3,235,0,7.9,0,104.2,155.7,1175.8,88,0,0,25.3,79,25.9,1,283,0,1,1,21.4
2026-08-07T00:10:00+05:30,2026-08-07 00:10:00,23.7,24.4,21.6,0,0,9.3,284,0,7.9,0,104.2,155.7,1175.8,88,0,0,25.4,79,26.1,1,283,0,1,1,21.5
2026-08-07T00:05:00+05:30,2026-08-07 00:05:00,23.7,24.4,21.6,0,3.5,9.3,282,0,7.9,0,104.2,155.7,1175.8,88,0,0,25.4,79,26.1,1,305,0,1,1,21.5
2026-08-07T00:00:00+05:30,2026-08-07 00:00:00,23.7,24.5,21.8,0,0,0,308,0,7.9,0,104.2,155.7,1175.8,89,0,0,25.4,79,26.1,1,305,0,1,1,21.5
2026-08-06T23:55:00+05:30,2026-08-06 23:55:00,23.7,24.5,21.8,0,0,31.4,308,0,7.9,7.9,104.2,155.7,1175.8,89,0,0,25.4,79,26.1,1,308,0,1,1,21.5
2026-08-06T23:50:00+05:30,2026-08-06 23:50:00,23.7,24.4,21.6,0,0,31.4,305,0,7.9,7.9,104.2,155.7,1175.8,88,0,0,25.4,79,26.1,1,291,0,1,1,21.5
2026-08-06T23:45:00+05:30,2026-08-06 23:45:00,23.7,24.4,21.6,1.4,3.5,31.4,281,0,7.9,7.9,104.2,155.7,1175.8,88,0,0,25.4,79,26.1,1,291,0,1,1,21.5
2026-08-06T23:40:00+05:30,2026-08-06 23:40:00,23.8,24.5,21.9,0,0,31.4,296,0,7.9,7.9,104.2,155.7,1175.8,89,0,0,25.4,79,26.1,1,296,0,1,1,21.5
2026-08-06T23:35:00+05:30,2026-08-06 23:35:00,23.8,24.5,21.7,0,0,31.4,296,0,7.9,7.9,104.2,155.7,1175.8,88,0,0,25.4,79,26.1,1,296,0,1,1,21.5
2026-08-06T23:30:00+05:30,2026-08-06 23:30:00,23.9,24.6,21.8,0,0,31.4,296,0,7.9,7.9,104.2,155.7,1175.8,88,0,0,25.4,79,26.1,1,296,0,1,1,21.5
2026-08-06T23:25:00+05:30,2026-08-06 23:25:00,23.8,24.5,21.7,0.6,3.5,31.4,296,0,7.9,7.9,104.2,155.7,1175.8,88,0,0,25.4,79,26.1,1,200,0,1,1,21.5
2026-08-06T23:20:00+05:30,2026-08-06 23:20:00,23.9,24.7,22,0,0,31.4,150,0,7.9,7.9,104.2,155.7,1175.8,89,0,0,25.4,79,26.1,1,200,0,1,1,21.5
2026-08-06T23:15:00+05:30,2026-08-06 23:15:00,24,24.8,21.9,2.1,5.5,31.4,196,0,7.9,7.9,104.2,155.7,1175.8,88,0,0,25.4,79,26.1,1,291,0.3,1,1,21.5
2026-08-06T23:10:00+05:30,2026-08-06 23:10:00,24.1,24.8,21.8,1.1,5.5,31.4,352,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.4,79,26.1,1,288,0.6,1,1,21.5
2026-08-06T23:05:00+05:30,2026-08-06 23:05:00,24.1,24.8,21.8,2.6,7.2,31.4,288,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.4,79,26.1,1,274,2.1,1,1,21.5
2026-08-06T23:00:00+05:30,2026-08-06 23:00:00,24.1,24.8,21.8,2.1,9.3,31.4,325,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.4,79,26.1,1,283,2.1,1,1,21.5
2026-08-06T22:55:00+05:30,2026-08-06 22:55:00,24.1,24.8,21.8,5.5,7.2,31.4,283,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.4,79,26.1,1,290,0.3,1,1,21.5
2026-08-06T22:50:00+05:30,2026-08-06 22:50:00,24.2,25,21.9,1.4,5.5,31.4,320,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.4,79,26.1,1,293,1.4,1,1,21.5
2026-08-06T22:45:00+05:30,2026-08-06 22:45:00,24.2,25,22.1,2.6,9.3,31.4,292,0,7.9,7.9,104.2,155.7,1175.8,88,0,0,25.5,79,26.2,1,291,1.4,1,1,21.6
2026-08-06T22:40:00+05:30,2026-08-06 22:40:00,24.2,25,22.1,0,7.2,31.4,311,0,7.9,7.9,104.2,155.7,1175.8,88,0,0,25.5,79,26.2,1,288,1.1,1,1,21.6
2026-08-06T22:35:00+05:30,2026-08-06 22:35:00,24.3,25,22,5.5,13,31.4,288,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.4,79,26.1,1,279,4,1,1,21.5
2026-08-06T22:30:00+05:30,2026-08-06 22:30:00,24.3,25,22,2.1,11.1,31.4,287,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.4,79,26.1,1,287,5.8,1,1,21.5
2026-08-06T22:25:00+05:30,2026-08-06 22:25:00,24.4,25.2,22.1,11.9,16.6,31.4,272,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.5,79,26.2,1,281,3.5,1,1,21.6
2026-08-06T22:20:00+05:30,2026-08-06 22:20:00,24.3,25,22,2.9,5.5,31.4,263,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.5,79,26.2,1,282,2.1,1,1,21.6
2026-08-06T22:15:00+05:30,2026-08-06 22:15:00,24.3,25,22,6.9,16.6,31.4,283,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.5,79,26.2,1,299,0.6,1,1,21.6
2026-08-06T22:10:00+05:30,2026-08-06 22:10:00,24.3,25.1,22.2,0.6,7.2,31.4,290,0,7.9,7.9,104.2,155.7,1175.8,88,0,0,25.5,79,26.2,1,321,0.3,1,1,21.6
2026-08-06T22:05:00+05:30,2026-08-06 22:05:00,24.4,25.2,22.1,0,1.8,31.4,336,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.5,79,26.2,1,349,2.9,1,1,21.6
2026-08-06T22:00:00+05:30,2026-08-06 22:00:00,24.4,25.2,22.1,7.2,14.8,31.4,258,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.5,79,26.2,1,280,4.7,1,1,21.6
2026-08-06T21:55:00+05:30,2026-08-06 21:55:00,24.4,25.2,22.1,7.2,14.8,31.4,291,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.5,79,26.2,1,279,1.1,1,1,21.6
2026-08-06T21:50:00+05:30,2026-08-06 21:50:00,24.4,25.2,22.1,0,5.5,31.4,341,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.5,79,26.2,1,18,1.1,1,1,21.6
2026-08-06T21:45:00+05:30,2026-08-06 21:45:00,24.4,25.1,21.9,9.3,14.8,31.4,244,0,7.9,7.9,104.2,155.7,1175.8,86,0,0,25.6,79,26.3,1,236,2.1,1,1,21.7
2026-08-06T21:40:00+05:30,2026-08-06 21:40:00,24.4,25.1,21.9,2.1,7.2,31.4,277,0,7.9,7.9,104.2,155.7,1175.8,86,0,0,25.6,79,26.3,1,290,1.8,1,1,21.7
2026-08-06T21:35:00+05:30,2026-08-06 21:35:00,24.4,25.2,22.1,2.9,11.1,31.4,331,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.6,79,26.3,1,301,1.1,1,1,21.7
2026-08-06T21:30:00+05:30,2026-08-06 21:30:00,24.4,25.2,22.1,3.2,5.5,31.4,269,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.6,79,26.3,1,269,0,1,1,21.7
2026-08-06T21:25:00+05:30,2026-08-06 21:25:00,24.4,25.2,22.1,1.1,3.5,31.4,310,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.6,79,26.3,1,268,0,1,1,21.7
2026-08-06T21:20:00+05:30,2026-08-06 21:20:00,24.4,25.2,22.1,0,3.5,31.4,274,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.6,79,26.3,1,274,1.4,1,1,21.7
2026-08-06T21:15:00+05:30,2026-08-06 21:15:00,24.4,25.2,22.1,4,7.2,31.4,282,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.6,79,26.3,1,282,2.9,1,1,21.7
2026-08-06T21:10:00+05:30,2026-08-06 21:10:00,24.4,25.2,22.1,0.3,3.5,31.4,288,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.6,79,26.3,1,294,1.1,1,1,21.7
2026-08-06T21:05:00+05:30,2026-08-06 21:05:00,24.3,25.1,22.2,1.4,3.5,31.4,325,0,7.9,7.9,104.2,155.7,1175.8,88,0,0,25.6,79,26.3,1,197,0.6,1,1,21.7
2026-08-06T21:00:00+05:30,2026-08-06 21:00:00,24.3,25,22,0,5.5,31.4,197,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.7,79,26.4,1,358,0.3,1,1,21.8
2026-08-06T20:55:00+05:30,2026-08-06 20:55:00,24.3,25,22,2.9,5.5,31.4,296,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.7,79,26.4,1,289,0.3,1,1,21.8
2026-08-06T20:50:00+05:30,2026-08-06 20:50:00,24.3,25.1,22.2,0.3,3.5,31.4,295,0,7.9,7.9,104.2,155.7,1175.8,88,0,0,25.7,79,26.4,1,269,0.3,1,1,21.8
2026-08-06T20:45:00+05:30,2026-08-06 20:45:00,24.4,25.2,22.1,0.6,1.8,31.4,303,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.7,79,26.4,1,324,1.1,1,1,21.8
2026-08-06T20:40:00+05:30,2026-08-06 20:40:00,24.3,25,22,3.5,11.1,31.4,218,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.7,79,26.4,1,333,1.1,1,1,21.8
2026-08-06T20:35:00+05:30,2026-08-06 20:35:00,24.3,25.1,22.2,1.1,9.3,31.4,303,0,7.9,7.9,104.2,155.7,1175.8,88,0,0,25.7,79,26.4,1,279,4,1,1,21.8
2026-08-06T20:30:00+05:30,2026-08-06 20:30:00,24.3,25,22,4.7,16.6,31.4,3,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.7,79,26.4,1,276,3.5,1,1,21.8
2026-08-06T20:25:00+05:30,2026-08-06 20:25:00,24.3,25.1,22.2,5.5,16.6,31.4,272,0,7.9,7.9,104.2,155.7,1175.8,88,0,0,25.7,79,26.4,1,272,2.6,1,1,21.8
2026-08-06T20:20:00+05:30,2026-08-06 20:20:00,24.3,25,22,4.3,9.3,31.4,289,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.7,79,26.4,1,307,2.1,1,1,21.8
2026-08-06T20:15:00+05:30,2026-08-06 20:15:00,24.3,25.1,22.2,0,5.5,31.4,311,0,7.9,7.9,104.2,155.7,1175.8,88,0,0,25.8,79,26.5,1,311,1.4,1,1,21.8
2026-08-06T20:10:00+05:30,2026-08-06 20:10:00,24.4,25.2,22.1,0,3.5,31.4,303,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.8,79,26.5,1,298,0.6,1,1,21.8
2026-08-06T20:05:00+05:30,2026-08-06 20:05:00,24.4,25.2,22.1,0.3,3.5,31.4,265,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.8,79,26.5,1,314,2.1,1,1,21.8
2026-08-06T20:00:00+05:30,2026-08-06 20:00:00,24.4,25.2,22.1,3.2,14.8,31.4,118,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.8,79,26.5,1,265,2.9,1,1,21.8
2026-08-06T19:55:00+05:30,2026-08-06 19:55:00,24.5,25.3,22.2,1.4,5.5,31.4,265,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.8,79,26.5,1,265,1.1,1,1,21.8
2026-08-06T19:50:00+05:30,2026-08-06 19:50:00,24.5,25.3,22.2,0.3,1.8,31.4,90,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.8,79,26.5,1,315,1.4,1,1,21.8
2026-08-06T19:45:00+05:30,2026-08-06 19:45:00,24.5,25.3,22.2,4,7.2,31.4,289,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.8,79,26.5,1,351,2.1,1,1,21.8
2026-08-06T19:40:00+05:30,2026-08-06 19:40:00,24.6,25.4,22.3,6.1,9.3,31.4,276,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.8,79,26.5,1,276,5.5,1,1,21.8
2026-08-06T19:35:00+05:30,2026-08-06 19:35:00,24.6,25.4,22.3,1.4,13,31.4,229,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.9,79,26.6,1,292,5.5,1,1,21.9
2026-08-06T19:30:00+05:30,2026-08-06 19:30:00,24.6,25.4,22.3,0.3,9.3,31.4,245,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,25.9,80,26.6,1,286,5.5,1,1,22.2
2026-08-06T19:25:00+05:30,2026-08-06 19:25:00,24.6,25.4,22.3,5.5,9.3,31.4,266,0,7.9,7.9,104.2,155.7,1175.8,87,0,0,26,80,26.7,1,266,4.3,1,1,22.3
2026-08-06T19:20:00+05:30,2026-08-06 19:20:00,24.5,25.3,22.4,13,18.3,31.4,269,0,7.9,7.9,104.2,155.7,1175.8,88,0,0,26,80,26.7,1,300,1.4,1,1,22.3
2026-08-06T19:15:00+05:30,2026-08-06 19:15:00,24.5,25.3,22.6,4.7,5.5,31.4,286,0,7.9,7.9,104.2,155.7,1175.8,89,0,0,26,80,26.7,1,300,0,1,1,22.3
2026-08-06T19:10:00+05:30,2026-08-06 19:10:00,24.5,25.4,22.7,0,3.5,31.4,216,0,7.9,7.9,104.2,155.7,1175.8,90,0,0,26,80,26.7,1,286,1.1,1,1,22.3
2026-08-06T19:05:00+05:30,2026-08-06 19:05:00,24.4,25.2,22.5,6.1,9.3,31.4,309,0,7.9,7.9,104.2,155.7,1175.8,89,0,0,26.1,80,26.9,1,291,2.1,1,1,22.4
2026-08-06T19:00:00+05:30,2026-08-06 19:00:00,24.5,25.4,22.7,0,0,31.4,276,0,7.9,7.9,104.2,155.7,1175.8,90,0,0,26.1,80,26.9,1,286,0,1,1,22.4
2026-08-06T18:56:00+05:30,2026-08-06 18:56:00,24.5,25.4,22.7,0,5.5,31.4,307,0,7.9,7.9,104.2,155.7,1175.8,90,0,0,26.1,80,26.9,1,292,1.1,1,1,22.4
2026-08-06T18:45:00+05:30,2026-08-06 18:45:00,24.6,25.5,22.7,0,0,31.4,323,0,7.9,7.9,104.2,155.7,1175.8,89,0,0,26.2,79,26.9,1,258,0,1,1,22.3
2026-08-06T18:40:00+05:30,2026-08-06 18:40:00,24.6,25.5,22.9,0,0,31.4,263,0,7.9,7.9,104.2,155.7,1175.8,90,0,0,26.2,79,26.9,1,296,0,1,1,22.3
2026-08-06T18:35:00+05:30,2026-08-06 18:35:00,24.5,25.4,22.7,1.1,3.5,31.4,305,0,7.9,7.9,104.2,155.7,1175.8,90,0,0.1,26.2,79,26.9,1,299,0,1,1,22.3
2026-08-06T18:30:00+05:30,2026-08-06 18:30:00,24.5,25.4,22.7,0,0,31.4,306,0,7.9,7.9,104.2,155.7,1175.8,90,0,0.6,26.2,79,26.9,1,306,0,1,1,22.3
2026-08-06T18:25:00+05:30,2026-08-06 18:25:00,24.4,25.2,22.6,1.4,3.5,31.4,266,0,7.9,7.9,104.2,155.7,1175.8,90,0,1.1,26.2,79,26.9,1,336,0.6,1,1,22.3
2026-08-06T18:20:00+05:30,2026-08-06 18:20:00,24.5,25.4,22.9,0,3.5,31.4,335,0,7.9,7.9,104.2,155.7,1175.8,91,0,3.2,26.3,79,27,1,269,0.6,1,1,22.3
2026-08-06T18:15:00+05:30,2026-08-06 18:15:00,24.5,25.4,22.9,0,3.5,31.4,328,0,7.9,7.9,104.2,155.7,1175.8,91,0,5.2,26.3,79,27,1,298,1.4,1,1,22.3
2026-08-06T18:10:00+05:30,2026-08-06 18:10:00,24.5,25.4,22.9,2.1,9.3,31.4,327,0,7.9,7.9,104.2,155.7,1175.8,91,0,6.7,26.3,79,27,1,280,1.4,1,1,22.3
2026-08-06T18:05:00+05:30,2026-08-06 18:05:00,24.6,25.5,23,0.3,1.8,31.4,262,0,7.9,7.9,104.2,155.7,1175.8,91,0,13.2,26.4,79,27.2,1,280,2.1,1,1,22.4
2026-08-06T18:00:00+05:30,2026-08-06 18:00:00,24.6,25.5,23,8.2,14.8,31.4,274,0,7.9,7.9,104.2,155.7,1175.8,91,0,20.7,26.4,79,27.2,1,274,4.3,1,1,22.4
2026-08-06T17:55:00+05:30,2026-08-06 17:55:00,24.7,25.6,23,4,16.6,31.4,282,0,7.9,7.9,104.2,155.7,1175.8,90,0,23.3,26.4,78,27.1,1,275,3.5,1,1,22.2
